entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Crosth waite (H. R.)--Co-operation : comparative studies and the Central Provinces system. 8vo. ... THACKER, Mar. 17",Crosth waite,H. R.,Co-operation : comparative studies and the Central Provinces system,THACKER,,0.0,8vo.,"Crosth waite (H. R.)--Co-operation : comparative studies and the Central Provinces system. 8vo. ... THACKER, Mar. 17",H. R. Crosth waite,['Crosth waite (H. R.)'],,Mar. 17,
"Crouch (F. H.) ed.-Gold dust : siftings from South African poems. Cr. 8vo. 74 x 5, pp. 78, s. 6d. net .FIFIELD, July '17",Crouch,F. H.,Gold dust : siftings from South African poems,FIFIELD,6d.,0.025,8vo.,"Crouch (F. H.) ed.-Gold dust : siftings from South African poems. Cr. 8vo. 74 x 5, pp. 78, IS. 6d. net .FIFIELD, July '17",F. H. Crouch,['Crouch (F. H.)'],ed.,July '17,net
"Crown of amaranth (A): being a collection of poems to the inemory of thic brave and gallant gentlemen who have given their lives for Great and Greater Britain. New ed., rev. w. additions. 7x4), pp. 84, 28. éd. net E. MACDONALD, June '17",Crown of amaranth,A,Great and Greater Britain,E. MACDONALD,,0.0,,"Crown of amaranth (A): being a collection of poems to the inemory of thic brave and gallant gentlemen who have given their lives for Great and Greater Britain. New ed., rev. w. additions. 7x4), pp. 84, 28. éd. net E. MACDONALD, June '17",A Crown of amaranth,['Crown of amaranth (A)'],,June '17,
"Crown's Nominee account, 1916. id. H.M. STATIONERY OFFICE, May '17",,,Crown's Nominee account,H.M. STATIONERY OFFICE,,0.0,,"Crown's Nominee account, 1916. id. H.M. STATIONERY OFFICE, May '17",,,,May '17,
"Croy (Hae Savell)-1,000 things a mother should know. Cr. 8vo. 7s. 6d. net. . PUTNAM, July '17",Croy,Hae Savell,"1,000 things a mother should know",PUTNAM,7s. 6d.,0.375,8vo.,"Croy (Hae Savell)-1,000 things a mother should know. Cr. 8vo. 75. 6d. net. . PUTNAM, July '17",Hae Savell Croy,['Croy (Hae Savell)'],,July '17,net
"Croziar (John Beattie)--Last words on great issues. 8vo. 9x6, pp. 238, 1os. 61. net CHAPMAN & II., Oct. '17",Croziar,John Beattie,Last words on great issues,CHAPMAN & II.,,0.0,8vo.,"Croziar (John Beattie)--Last words on great issues. 8vo. 9x6, pp. 238, 1os. 61. net CHAPMAN & II., Oct. '17",John Beattie Croziar,['Croziar (John Beattie)'],,Oct. '17,
"Crucifixion of Our Lord (The). 71 x 1, pp. 31, 7d. net BARNICOTT & P., Apr. 17",,,Crucifixion of Our Lord (The),BARNICOTT & P.,7d.,0.029166666666666667,,"Crucifixion of Our Lord (The). 71 x 1, pp. 31, 7d. net BARNICOTT & P., Apr. 17",,,,Apr. 17,net
"Cruickshank (A. H.)-The Future of Greek. Svo. 9X 51, pp. 25, swd. is. net BLACKWELL, Dec. '17",Cruickshank,A. H.,The Future of Greek,BLACKWELL,,0.0,,"Cruickshank (A. H.)-The Future of Greek. Svo. 9X 51, pp. 25, swd. is. net BLACKWELL, Dec. '17",A. H. Cruickshank,['Cruickshank (A. H.)'],,Dec. '17,
"Cryer (Matthew Henry)-- The Internal anatomy of the face. 2nd ed., rev. and enl. Illus. 8vo. pp. 360, 21s. net KIMPTON, Feb. '17",Cryer,Matthew Henry,The Internal anatomy of the face,KIMPTON,21s.,1.05,8vo.,"Cryer (Matthew Henry)-- The Internal anatomy of the face. 2nd ed., rev. and enl. Illus. 8vo. pp. 360, 21s. net KIMPTON, Feb. '17",Matthew Henry Cryer,['Cryer (Matthew Henry)'],,Feb. '17,net
"IS, Feb. 17",,,,IS,,0.0,,"IS, Feb. 17",,,,Feb. 17,
"Culo (W. E.)-Baker Secundus, and some other fellows. Cheaper ed. Cr. 8vo. 71 x 5), pp. 285, 1s. 6d. net .R.T.S., July '17",Culo,W. E.,"Baker Secundus, and some other fellows",R.T.S.,1s. 6d.,0.07500000000000001,8vo.,"Culo (W. E.)-Baker Secundus, and some other fellows. Cheaper ed. Cr. 8vo. 71 x 5), pp. 285, Is. 6d. net .R.T.S., July '17",W. E. Culo,['Culo (W. E.)'],,July '17,net
"Culley (Christopher)-Naomi of the mountains. Cr. 8vo. 71* 5), pp. 312, 6s. net CASSELI, Mar. 17",Culley,Christopher,Naomi of the mountains,CASSELI,6s.,0.3,8vo.,"Culley (Christopher)-Naomi of the mountains. Cr. 8vo. 71* 5), pp. 312, 6s. net CASSELI, Mar. 17",Christopher Culley,['Culley (Christopher)'],,Mar. 17,net
"Cullum (Ridgwell)—The Compact. Cheaper ed. Cr. Svo. 1s. 3.1. net ..CHAPMAN & H., July '17",Cullum,Ridgwell,The Compact,CHAPMAN & H.,,0.0,,"Cullum (Ridgwell)—The Compact. Cheaper ed. Cr. Svo. Is. 3.1. net ..CHAPMAN & H., July '17",Ridgwell Cullum,['Cullum (Ridgwell)'],,July '17,
"Gullum (Ridgwell) -- The Devil's keg : the story of the Foss River Ranch. Re-issue. Cr. 8vo. 7x4), pp. 245, 18. net CHAPMAN & H., May 17",Gullum,Ridgwell,The Devil's keg : the story of the Foss River Ranch,CHAPMAN & H.,,0.0,8vo.,"Gullum (Ridgwell) -- The Devil's keg : the story of the Foss River Ranch. Re-issue. Cr. 8vo. 7x4), pp. 245, 18. net CHAPMAN & H., May 17",Ridgwell Gullum,['Gullum (Ridgwell)'],,May 17,
"Cullum (Ridgwell)--The Golden woman. Cheaper ed. Cr. 8vo. 1s. 3d. nct CHAPMAN & H., July’17",Cullum,Ridgwell,The Golden woman,CHAPMAN & H.,,0.0,8vo.,"Cullum (Ridgwell)--The Golden woman. Cheaper ed. Cr. 8vo. Is. 3d. nct CHAPMAN & H., July’17",Ridgwell Cullum,['Cullum (Ridgwell)'],,July’17,
"Cullum (Ridgwell)--The Hound from the North. Cheaper ed. Cr. 8vo. 1s. 3d. net CHAPMAN & H., July '17",Cullum,Ridgwell,The Hound from the North,CHAPMAN & H.,1s. 3d.,0.0625,8vo.,"Cullum (Ridgwell)--The Hound from the North. Cheaper ed. Cr. 8vo. Is. 3d. net CHAPMAN & H., July '17",Ridgwell Cullum,['Cullum (Ridgwell)'],,July '17,net
"Cullum (Ridgwell) -The Law breakers. Cr. 8vo. 7X 41, pp. 357, 1s. net .. CHAPMAN & H., Feb. 17",Cullum,Ridgwell,The Law breakers,CHAPMAN & H.,1s.,0.05,8vo.,"Cullum (Ridgwell) -The Law breakers. Cr. 8vo. 7X 41, pp. 357, Is. net .. CHAPMAN & H., Feb. 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Feb. 17,net
"Cullum (Ridgwell)—The Law-breakers.  8vo. 87 x 5#, pp. 124, 6d. ...NEWNES, May 17",Cullum,Ridgwell,The Law-breakers,NEWNES,6d.,0.025,8vo.,"Cullum (Ridgwell)—The Law-breakers.  8vo. 87 x 5#, pp. 124, 6d. ...NEWNES, May 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,May 17,
"Cullum (Ridgwell)—The Men who wrought. Cr. 8vo. 7X41, pp. 360, 1s. net CHAPMAN & H., Apr. 17",Cullum,Ridgwell,The Men who wrought,CHAPMAN & H.,1s.,0.05,8vo.,"Cullum (Ridgwell)—The Men who wrought. Cr. 8vo. 7X41, pp. 360, Is. net CHAPMAN & H., Apr. 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Apr. 17,net
"Cullum (Ridgwell)— The Night-riders. Cr. 8vo. 7x45, pp. 311, 1s. net CHAPMAN & H., June 17",Cullum,Ridgwell,The Night-riders,CHAPMAN & H.,1s.,0.05,8vo.,"Cullum (Ridgwell)— The Night-riders. Cr. 8vo. 7x45, pp. 311, Is. net CHAPMAN & H., June 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,June 17,net
"Cullum (Ridgwell)—The One Way Trail. Reissue. Cr. 8vo. 7X45, pp. 325, is. net CHAPMAN & H., June 17",Cullum,Ridgwell,The One Way Trail,CHAPMAN & H.,,0.0,8vo.,"Cullum (Ridgwell)—The One Way Trail. Reissue. Cr. 8vo. 7X45, pp. 325, is. net CHAPMAN & H., June 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,June 17,
"Cullum (Ridgwell) —The Son of his father. Cr. 8vo. 7x4), pp. 335, is. net CHAPMAN & H., Mar. 17",Cullum,Ridgwell,The Son of his father,CHAPMAN & H.,,0.0,8vo.,"Cullum (Ridgwell) —The Son of his father. Cr. 8vo. 7x4), pp. 335, is. net CHAPMAN & H., Mar. 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Mar. 17,
"Cullum (Ridgwell)--The Triumph of John Kars. Cr. 8vo. 74 X 5, pp. 332, 6s. net CHAPMAN & H., Sep. 17",Cullum,Ridgwell,The Triumph of John Kars,CHAPMAN & H.,6s.,0.3,8vo.,"Cullum (Ridgwell)--The Triumph of John Kars. Cr. 8vo. 74 X 5, pp. 332, 6s. net CHAPMAN & H., Sep. 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Sep. 17,net
"Cullum (Ridgwell)--The Twins of Suffering Creek. Cr. 8vo. 7 X 4), pp. 312, is. net CHAPMAN & H., June 17",Cullum,Ridgwell,The Twins of Suffering Creek,CHAPMAN & H.,,0.0,8vo.,"Cullum (Ridgwell)--The Twins of Suffering Creek. Cr. 8vo. 7 X 4), pp. 312, is. net CHAPMAN & H., June 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,June 17,
"Cullum (Ridgwell)--The Watchers of the plains. Cheaper ed. 18mo. 64 x 4, pp. 284, 9d. net NELSON, July ’17",Cullum,Ridgwell,The Watchers of the plains,NELSON,9d.,0.0375,18mo.,"Cullum (Ridgwell)--The Watchers of the plains. Cheaper ed. 18mo. 64 x 4, pp. 284, 9d. net NELSON, July ’17",Ridgwell Cullum,['Cullum (Ridgwell)'],,July ’17,net
"Cullum (Ridgwell) — The Way of the strong. Cr. 8vo. 7x41, pp. 422, is. net CHAPMAN & H., Jan. 17",Cullum,Ridgwell,The Way of the strong,CHAPMAN & H.,,0.0,8vo.,"Cullum (Ridgwell) — The Way of the strong. Cr. 8vo. 7x41, pp. 422, is. net CHAPMAN & H., Jan. 17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Jan. 17,
"Cullum (Ridgwell)--- The Way of the strong. 8vo. 81 x 5?, pp. 126, 6d.... .NEWNES, Aug. '17",Cullum,Ridgwell,The Way of the strong,NEWNES,6d.,0.025,8vo.,"Cullum (Ridgwell)--- The Way of the strong. 8vo. 81 x 5?, pp. 126, 6d.... .NEWNES, Aug. '17",Ridgwell Cullum,['Cullum (Ridgwell)'],,Aug. '17,
"Cumming (Alexander Charles)—Practical chem- istry for medical students. Pref. by Prof. James Walker. 2nd ed. Svo. 81 x 51, pp. 165, 38. 6d. net ..THIN, Apr. 17",Cumming,Alexander Charles,Practical chem- istry for medical students,THIN,6d.,0.025,,"Cumming (Alexander Charles)—Practical chem- istry for medical students. Pref. by Prof. James Walker. 2nd ed. Svo. 81 x 51, pp. 165, 38. 6d. net ..THIN, Apr. 17",Alexander Charles Cumming,['Cumming (Alexander Charles)'],,Apr. 17,net
"Cunningham (Marie)-Madame Curie (Sklodowska) and the story of radium. Cr. 8vo. pp. 69, swd. .ST. CATHERINE PR., Dec. '17",,,Cr,ST. CATHERINE PR.,,0.0,8vo.,"Cunningham (Marie)-Madame Curie (Sklodowska) and the story of radium. Cr. 8vo. pp. 69, swd. .ST. CATHERINE PR., Dec. '17",,['Cunningham (Marie)-Madame Curie (Sklodowska)'],,Dec. '17,
"Cunningham (W.)- The Common weal: six lec- tures on political philosophy. Cr. 8vo. 76 x 5, pp. 132, 2s. 6d. net CAMB. UNIV. PR., Dec. '17",Cunningham,W.,The Common weal: six lec- tures on political philosophy,CAMB. UNIV. PR.,2s. 6d.,0.125,8vo.,"Cunningham (W.)- The Common weal: six lec- tures on political philosophy. Cr. 8vo. 76 x 5, pp. 132, 2s. 6d. net CAMB. UNIV. PR., Dec. '17",W. Cunningham,['Cunningham (W.)'],,Dec. '17,net
"Cunningham (W.)-The Increase of true religion : addresses to the clergy and church workers of the Archdeaconry of Eiy. Sm. cr. 8vo. 67X4}, pp. 58, 2s. net CAMB. CXIV. PR., Mar. 17",Cunningham,W.,The Increase of true religion : addresses to the clergy and church workers of the Archdeaconry of Eiy,CAMB. CXIV. PR.,2s.,0.1,8vo.,"Cunningham (W.)-The Increase of true religion : addresses to the clergy and church workers of the Archdeaconry of Eiy. Sm. cr. 8vo. 67X4}, pp. 58, 25. net CAMB. CXIV. PR., Mar. 17",W. Cunningham,['Cunningham (W.)'],,Mar. 17,net
"Cunnington (Susan)-- The Story of William Caxton. Illus. Cr. 8vo. 74x5, pp., 191, s. 6d. net, 2s.6d. net, hf.-1thr. 38. 6d. net (Heroes of all time ser.) ...HARRAP, Oct. '17",Cunnington,Susan,The Story of William Caxton,HARRAP,6d.,0.025,8vo.,"Cunnington (Susan)-- The Story of William Caxton. Illus. Cr. 8vo. 74x5, pp., 191, IS. 6d. net, 2s.6d. net, hf.-1thr. 38. 6d. net (Heroes of all time ser.) ...HARRAP, Oct. '17",Susan Cunnington,['Cunnington (Susan)'],,Oct. '17,net
"Curran (W. Tees) and Calkins (H. A.)--In Canada's wonderful northland : 'a story of eight nionths of travel by canoe, motor boat, and dog team on the Northern Rivers and along the New Quebec Coast of Hudson Bay. 8 x 5), pp. 667, 128, 64. net... : ...... PUTNAM, Aug. '17",Curran,W. Tees,"In Canada's wonderful northland : 'a story of eight nionths of travel by canoe, motor boat, and dog team on the Northern Rivers and along the New Quebec Coast of Hudson Bay",PUTNAM,,0.0,,"Curran (W. Tees) and Calkins (H. A.)--In Canada's wonderful northland : 'a story of eight nionths of travel by canoe, motor boat, and dog team on the Northern Rivers and along the New Quebec Coast of Hudson Bay. 8 x 5), pp. 667, 128, 64. net... : ...... PUTNAM, Aug. '17",W. Tees Curran,"['Curran (W. Tees)', 'Calkins (H. A.)']",,Aug. '17,
"Currey (E. H., Commr.)--How we kept the sea : a record of the achievements of the British Navy during the present war. Ryl. 8vo. 101* 75, pp. 180, 3s. 6d. net NELSON, Apr. 17",Currey,"E. H., Commr.",How we kept the sea : a record of the achievements of the British Navy during the present war,NELSON,3s. 6d.,0.175,8vo.,"Currey (E. H., Commr.)--How we kept the sea : a record of the achievements of the British Navy during the present war. Ryl. 8vo. 101* 75, pp. 180, 35. 6d. net NELSON, Apr. 17","E. H., Commr. Currey","['Currey (E. H., Commr.)']",,Apr. 17,net
"Currey (E. H., Commr. )--News of battle, 8vo. 74 x 54, pp. 293, 3s. 6d. net NELSON, Sep. '17",Currey,"E. H., Commr. ",News of battle,NELSON,3s. 6d.,0.175,8vo.,"Currey (E. H., Commr. )--News of battle, 8vo. 74 x 54, pp. 293, 3s. 6d. net NELSON, Sep. '17","E. H., Commr.  Currey","['Currey (E. H., Commr. )']",,Sep. '17,net
"Curtin (D. Thomas) — The Land of deepening shadow: Germany, 1916. Cr. 8vo. 77X57, pp. 386, 6s. net .HODDER & S., Mar. 17",Curtin,D. Thomas,The Land of deepening shadow: Germany,HODDER & S.,6s.,0.3,8vo.,"Curtin (D. Thomas) — The Land of deepening shadow: Germany, 1916. Cr. 8vo. 77X57, pp. 386, 6s. net .HODDER & S., Mar. 17",D. Thomas Curtin,['Curtin (D. Thomas)'],,Mar. 17,net
"Curtis (L.) ed.-The Commonwcaith of nations. Pt. 1. Ryl. 8vo. 91 x6}, pp. 722, 78. 6d. net MACMILLAN, Aug. '17",Curtis,L.,The Commonwcaith of nations,MACMILLAN,6d.,0.025,8vo.,"Curtis (L.) ed.-The Commonwcaith of nations. Pt. 1. Ryl. 8vo. 91 x6}, pp. 722, 78. 6d. net MACMILLAN, Aug. '17",L. Curtis,['Curtis (L.)'],ed.,Aug. '17,net
"Curwood (James Oliver)--The Girl beyond the trail. Cr. 8vo. 74 X 5, pp. 312, 6s. CASSELL, May 17",Curwood,James Oliver,The Girl beyond the trail,CASSELL,6s.,0.3,8vo.,"Curwood (James Oliver)--The Girl beyond the trail. Cr. 8vo. 74 X 5, pp. 312, 6s. CASSELL, May 17",James Oliver Curwood,['Curwood (James Oliver)'],,May 17,
"Curwood (James Oliver)---Kazan the wolf-dog. Cr. 8vo. 77x47, pp. 303, 1s. net CASSELL, Apr. 17",Curwood,James Oliver,Kazan the wolf-dog,CASSELL,1s.,0.05,8vo.,"Curwood (James Oliver)---Kazan the wolf-dog. Cr. 8vo. 77x47, pp. 303, Is. net CASSELL, Apr. 17",James Oliver Curwood,['Curwood (James Oliver)'],,Apr. 17,net
"Curwood (James Oliver)-Sou of Kazan. Cr. 8vo. 78 X 5, pp. 300, 6s. net..CASSELL, Oct. '17",Curwood,James Oliver,Sou of Kazan,CASSELL,6s.,0.3,8vo.,"Curwood (James Oliver)-Sou of Kazan. Cr. 8vo. 78 X 5, pp. 300, 6s. net..CASSELL, Oct. '17",James Oliver Curwood,['Curwood (James Oliver)'],,Oct. '17,net
"Cushny (Arthur R.)--The Secretion of urine. Illus. Svo. 9x6, pp. 252, gs. net (Mono- graphs of physiology str.)..LONGMANS, May 17",Cushny,Arthur R.,The Secretion of urine,LONGMANS,,0.0,,"Cushny (Arthur R.)--The Secretion of urine. Illus. Svo. 9x6, pp. 252, gs. net (Mono- graphs of physiology str.)..LONGMANS, May 17",Arthur R. Cushny,['Cushny (Arthur R.)'],,May 17,
"Customs and excise-7th Rpt. of Commissioners, 1915-16. 1s. H.M. STATIONERY OFFICE, May'17",,,Customs and excise,H.M. STATIONERY OFFICE,1s.,0.05,,"Customs and excise-7th Rpt. of Commissioners, 1915-16. Is. H.M. STATIONERY OFFICE, May'17",,,,May'17,
"Customs of the Army : a guide for cadets and young officers. By“ Regular.” 18mo: 67x47, pp. 39, s. net HARRISON, Aug. '17",,,Customs of the Army : a guide for cadets and young officers,HARRISON,,0.0,18mo,"Customs of the Army : a guide for cadets and young officers. By“ Regular.” 18mo: 67x47, pp. 39, IS. net HARRISON, Aug. '17",,,,Aug. '17,
"Cut-out picture books. 6 pts., ca. 3d. net FROWDE AND H. & S., Dec. '17",,,Cut-out picture books,FROWDE AND H. & S.,3d.,0.0125,,"Cut-out picture books. 6 pts., ca. 3d. net FROWDE AND H. & S., Dec. '17",,,,Dec. '17,net
"Cycling manual. Comp. and illus, by the staff of Cycling. 18mo. 64 x4), pp. 92, 7d. net TEMPLE PR., June '17",,,Cycling manual,TEMPLE PR.,7d.,0.029166666666666667,18mo.,"Cycling manual. Comp. and illus, by the staff of Cycling. 18mo. 64 x4), pp. 92, 7d. net TEMPLE PR., June '17",,,,June '17,net
" Daily Mail  Bird's-eye map of the Front. Sect. 3, Somme battlefickls. 5d. net. “ DAILY MAIL, Mar. 17",,,Daily Mail  Bird's-eye map of the Front,DAILY MAIL,,0.0,," Daily Mail  Bird's-eye map of the Front. Sect. 3, Somme battlefickls. 5d. net. “ DAILY MAIL, Mar. 17",,,,Mar. 17,
"“ Daily Mail” Bird's-eye map of the front. Sect. 4, Douai, Cambrai, St. Quentin, Valen- ciennes, Lundrecies, Guise. 7d. net OFFICE, A pr. 17",,,Daily Mail” Bird's-eye map of the front,OFFICE,7d.,0.029166666666666667,,"“ Daily Mail” Bird's-eye map of the front. Sect. 4, Douai, Cambrai, St. Quentin, Valen- ciennes, Lundrecies, Guise. 7d. net OFFICE, A pr. 17",,,,A pr. 17,net
"“ Daily portion  New Testament, w. short intro- notes an i the chapters divided to promote the habit of daily rea ling. 16mo. pp. 318, 7d., gd. SCRIPTURE GIFT MISSION, Sep. '17",,,"Daily portion  New Testament, w",SCRIPTURE GIFT MISSION,,0.0,16mo.,"“ Daily portion  New Testament, w. short intro- notes an i the chapters divided to promote the habit of daily rea ling. 16mo. pp. 318, 7d., gd. SCRIPTURE GIFT MISSION, Sep. '17",,,,Sep. '17,
"Daily signals: a book for recording events and people. Compiled by “ A. C. K.” 18mo. 61 X 4+, pp. 115, 1s. net YEAR BOOK PR., Aug. '17",,,Daily signals: a book for recording events and people,YEAR BOOK PR.,1s.,0.05,18mo.,"Daily signals: a book for recording events and people. Compiled by “ A. C. K.” 18mo. 61 X 4+, pp. 115, Is. net YEAR BOOK PR., Aug. '17",,,,Aug. '17,net
"Dakers (H. J.)--Continuous Latin prose, with syntax. Cr. 8vo. pp. 385, 5s. 6d. net RIVINGTONS, Sep. '17",Dakers,H. J.,"Continuous Latin prose, with syntax",RIVINGTONS,5s. 6d.,0.275,8vo.,"Dakers (H. J.)--Continuous Latin prose, with syntax. Cr. 8vo. pp. 385, 55. 6d. net RIVINGTONS, Sep. '17",H. J. Dakers,['Dakers (H. J.)'],,Sep. '17,net
"Dalcroze (Jaques)---The Eurhythmics of Jaques- Dalcroze. 2nd and rev. ed. Intro. by Prof M. E. Sadler. Illus. 8vo. 91 x 61, pp. 65, swd. 28. net ...CONSTABLE, Nov. '17",Dalcroze,Jaques,The Eurhythmics of Jaques- Dalcroze,CONSTABLE,,0.0,8vo.,"Dalcroze (Jaques)---The Eurhythmics of Jaques- Dalcroze. 2nd and rev. ed. Intro. by Prof M. E. Sadler. Illus. 8vo. 91 x 61, pp. 65, swd. 28. net ...CONSTABLE, Nov. '17",Jaques Dalcroze,['Dalcroze (Jaques)'],,Nov. '17,
"Daja (I.ucy) and Faulling (G. M.)--Merely players. Cr. 8vo. 78 x 5, pp. 384, 6s. UNWIN, Nov. '17",Daja,I.ucy,Merely players,UNWIN,6s.,0.3,8vo.,"Daja (I.ucy) and Faulling (G. M.)--Merely players. Cr. 8vo. 78 x 5, pp. 384, 6s. UNWIN, Nov. '17",I.ucy Daja,"['Daja (I.ucy)', 'Faulling (G. M.)']",,Nov. '17,
"Dale (R. W.)—The Living Christ and the four Gospels. Cr. 8vo. 71 x 5, pp. 311, 2s. 6d. net HODDER & S., Apr. 17",Dale,R. W.,The Living Christ and the four Gospels,HODDER & S.,2s. 6d.,0.125,8vo.,"Dale (R. W.)—The Living Christ and the four Gospels. Cr. 8vo. 71 x 5, pp. 311, 25. 6d. net HODDER & S., Apr. 17",R. W. Dale,['Dale (R. W.)'],,Apr. 17,net
"Dallas (H. A.)The Bridge of death : some thoughts for the bereaved. 71 x 41, pp. 30, 2d. (Halifax : 30, Glen Terrace, Clover Hill) SPIRITUALISTS' NATIONAL UNION, Sep. '17",Dallas,H. A.,The Bridge of death : some thoughts for the bereaved,SPIRITUALISTS' NATIONAL UNION,2d.,0.008333333333333333,,"Dallas (H. A.)The Bridge of death : some thoughts for the bereaved. 71 x 41, pp. 30, 2d. (Halifax : 30, Glen Terrace, Clover Hill) SPIRITUALISTS' NATIONAL UNION, Sep. '17",H. A. Dallas,['Dallas (H. A.)'],,Sep. '17,
"Dallas (John) see M'Ewan (R. D.) and Dallas. Dalmas (H. G. E. de St.) see De St. Dalmas (H. G. E.) D'Alton (J. F.)-Horace and his age : a study in historical background. Cr. 8vo. 71 x 5, pp. 308, 6s. net .LONGMANS, Sep. '17",Dallas,John,D'Alton (J. F.)-Horace and his age : a study in historical background,LONGMANS,6s.,0.3,8vo.,"Dallas (John) see M'Ewan (R. D.) and Dallas. Dalmas (H. G. E. de St.) see De St. Dalmas (H. G. E.) D'Alton (J. F.)-Horace and his age : a study in historical background. Cr. 8vo. 71 x 5, pp. 308, 6s. net .LONGMANS, Sep. '17",John Dallas,"['Dallas (John)', 'Dalmas (H. G. E.)']",,Sep. '17,net
"Dalton (John Neale) ed. - The Collegiate Church of Ottery St. Mary: being the Ordinacio et statuta ecclesie Sancte Marie de Otery, Exon. Diocesis, A.D. 1338, 1339. Ed. fr. the Exeter Chapter MS. 3521 and the Winchester Cartulary Vol. 1, pt. 2, ff. 98-114. 27 pl. Demy 4to. 111X81, pp. 334, 25s. net CAMB. UNIV. PR., Mar. 17",Dalton,John Neale,The Collegiate Church of Ottery St,CAMB. UNIV. PR.,25s.,1.25,4to.,"Dalton (John Neale) ed. - The Collegiate Church of Ottery St. Mary: being the Ordinacio et statuta ecclesie Sancte Marie de Otery, Exon. Diocesis, A.D. 1338, 1339. Ed. fr. the Exeter Chapter MS. 3521 and the Winchester Cartulary Vol. 1, pt. 2, ff. 98-114. 27 pl. Demy 4to. 111X81, pp. 334, 255. net CAMB. UNIV. PR., Mar. 17",John Neale Dalton,['Dalton (John Neale)'],ed.,Mar. 17,net
"Dalton (William)--Royal auction bridge. 5th ed. 8vo. pp. 179, 3s. 60. net DE LA RUE, Feb. '17",Dalton,William,Royal auction bridge,DE LA RUE,,0.0,8vo.,"Dalton (William)--Royal auction bridge. 5th ed. 8vo. pp. 179, 3s. 60. net DE LA RUE, Feb. '17",William Dalton,['Dalton (William)'],,Feb. '17,
"DAlviella (F.. Goblet, Count) see Goblet d'Alviella. Daly (Martin)- Memories of the dead : impressions (Irish rebellion). 81 x 54, pp. 20, 4d. (Dublin : 22, Parliament St.) POWELL PR., June '17",DAlviella,"F.. Goblet, Count",Memories of the dead : impressions (Irish rebellion),POWELL PR.,4d.,0.016666666666666666,,"DAlviella (F.. Goblet, Count) see Goblet d'Alviella. Daly (Martin)- Memories of the dead : impressions (Irish rebellion). 81 x 54, pp. 20, 4d. (Dublin : 22, Parliament St.) POWELL PR., June '17","F.. Goblet, Count DAlviella","['DAlviella (F.. Goblet, Count)', 'Daly (Martin)']",,June '17,
"Dampier (J. L. Smith-) see Smith-Dampier. Dampierre (Jacques, Marquis de)-German imperialism and international law : based upon German authorities and the archives of the French Governinent. 8vo. 851, pp. 285, IOS. 6d. net . CONSTABLE, Feb. 17",Dampier,J. L. Smith-,German imperialism and international law : based upon German authorities and the archives of the French Governinent,CONSTABLE,6d.,0.025,8vo.,"Dampier (J. L. Smith-) see Smith-Dampier. Dampierre (Jacques, Marquis de)-German imperialism and international law : based upon German authorities and the archives of the French Governinent. 8vo. 851, pp. 285, IOS. 6d. net . CONSTABLE, Feb. 17",J. L. Smith- Dampier,"['Dampier (J. L. Smith-)', 'Dampierre (Jacques, Marquis de)']",,Feb. 17,net
"Danby (Frank)—Twilight. New ed. Cr. 8vo. 7 x 41, pp. 256, is. 3.1. net HUTCHINSON, Oct. '17",Danby,Frank,Twilight,HUTCHINSON,,0.0,8vo.,"Danby (Frank)—Twilight. New ed. Cr. 8vo. 7 x 41, pp. 256, is. 3.1. net HUTCHINSON, Oct. '17",Frank Danby,['Danby (Frank)'],,Oct. '17,
"Daniels (C. W.) and Newham (H. B. C.)-Labora- tory studies in tropical medicine. 4th ed., rev. Illus. Demy 8vo. pp. 576, 21s. net J. BALE, Nov. '17",Daniels,C. W.,Labora- tory studies in tropical medicine,J. BALE,21s.,1.05,8vo.,"Daniels (C. W.) and Newham (H. B. C.)-Labora- tory studies in tropical medicine. 4th ed., rev. Illus. Demy 8vo. pp. 576, 21s. net J. BALE, Nov. '17",C. W. Daniels,"['Daniels (C. W.)', 'Newham (H. B. C.)']",,Nov. '17,net
"Danilevski (G. P.)--Moscow in flames. Tr. fr. Russian by A. S. Rappoport. Cr. 8vo. 74 x 57, pp. 318, 6s. .S. PAUL, July '17",Danilevski,G. P.,Moscow in flames,S. PAUL,6s.,0.3,8vo.,"Danilevski (G. P.)--Moscow in flames. Tr. fr. Russian by A. S. Rappoport. Cr. 8vo. 74 x 57, pp. 318, 6s. .S. PAUL, July '17",G. P. Danilevski,['Danilevski (G. P.)'],,July '17,
"Danks (William)—The Gospel of consolation.. Cr. 8vo. 78 x 5, pp. 129, 4s. 6d. net LONGMANS, Jan. 17",Danks,William,The Gospel of consolation,LONGMANS,4s. 6d.,0.225,8vo.,"Danks (William)—The Gospel of consolation.. Cr. 8vo. 78 x 5, pp. 129, 45. 6d. net LONGMANS, Jan. 17",William Danks,['Danks (William)'],,Jan. 17,net
