entry,page_num,doc_page_num,main_entry
"Ryl. 8vo. 95 X 61, ea. no. 35. net; annual sub., IOS. MILFORD, Mar., June, Oct, 16",53,61,FALSE
"Consular reports-Morocco (map), 4d. ; Port Said (map), 2d.; Hakodate (map), 2d. ; Chinde (map), itd.; French Congo (map), 14d. ; Wuchow (map), itd.; Bulgaria (map), 1.d.; Canton, id.; Osaka (map), 21d.; St. Louis (map), 3d.; Philippine Islands, 2d. ; Lisbon (inap), 2 d.; Persia, ijd. ; Shimonoseki (map), i d.; Tsinan and Tsingtau, įd.; Ciudad Bolivar (map), itd.; Katanga, id.; Isfahan (map), 31d.; Vera Cruz, id.; Calais, id. ; Para, 2d.; Angola (map), 14d. WYMAN, Nov. 15",53,61,TRUE
"$ Vol. 4,",,,FALSE
"Consular reports, 1914—Gulf of Guinea (Spanish poss.) (map), itd.; Rotterdam and consular posts in Netherlands (map), 3 d. ; Rome, 1}d.; Réunion, id. ; Havre, itd.; Venezuela and Caracas (map), 3d.; Norway (supp.), itd. WYMAN, Dec. 15",54,62,TRUE
"Consular reports--Bordeaux (map), itd. ; New Caledonia (map), itd.; Nagasaki (map), 2d. ; Oporto (map), 2d.; Cyclades (map), 24d. ; Saigon (map), 2d. ; Seistan and Kain (map), 2d.; Distr. of Portland (Oregon) (map), 5d.; Mengtzu (map), 1 d.; Boston (map), 4d.; Distr. of Baltimore (map), 3 d. ; Odessa (map), 5d.; Chefoo (map), itd.; Hankow (map): 20.; Society Islands, id. .WYMAN, Jan. 16",54,62,TRUE
"Consular reports-Porto Rico (map), 2d. ; Yoko- hama (map), 2fd.; Finland (map), 3d.; Savannah (map), 3d. ; Costa Rica (map), itd.; Bahrein Islands, 2 d. ; Chiengmai (map), 2d. ; Lourenço Marques, &c., 3d. ; Tangier (map), 3}d.; Tachieulu, id. ; Corunna (Vigo) (map), . WYMAN, Feb. 16",54,62,TRUE
"Consular reports--Pakhoi, Trade, 1914 (map), ifd.; Patras, Trade, 1914 (map), itd.; Per- nambuco, Trade, 1914 (map), 24d.; Farcë Islands and Iceland, Trade, 1914, 2 d. WYMAN, Mar. 16",54,62,TRUE
". Consumption. See Tuberculosis. Consumptives, Home care of, French (R. L.) 58. net .Nov. 16",54,62,FALSE
"Contacts, poems, Earp (T. W.) 25. net .. June 16",54,62,FALSE
"Contemptible."" By “ Casualty.” Cr. 8vo. 71 x 44pp. 232, 35. 60. net HEINEMANN, June 16",54,62,TRUE
"Content with flies, Findlater (M. and J.) 25. 6d. net Mar. 16",54,62,FALSE
"Contentio veritatis : essays in constructive theology. By Six Oxford Tutors. 8vo. 9 X 51, pp. 320, 25. 6d. net ......J. MURRAY, Nov. 16",54,62,TRUE
"Contes, Deux, Féval (P.) is.",54,62,FALSE
May 16,54,62,FALSE
"Contes du lundi, Daudet (A.) is, net....May 16",54,62,FALSE
"Continuous current engincering, Intro. course of, Hay (A.) 6s. 6d. net . . Apr. 16",54,62,FALSE
"“Contour""--Trench sketching illus. ed. net July 16",54,62,FALSE
"Contract, Private internat. law determining, Cheng (F. T.) 78. 6d. ... July 16",54,62,FALSE
"Contracts, Influence of war on, &c., Nathan (M.) Ios. 6d. net.. Oct. 16",54,62,FALSE
"Contracts, Law of, Hist. surv. of decided cases in Eng. law jl. rpts., 1901-1915, Billimoria (A. F.) Dec. 16",54,62,FALSE
"Contrary Mary, Bailey (T.) 6S. .May 16",54,62,FALSE
"Control : work among boys, Fenn (E. A. H.) 6d. net Feb, 16",54,62,FALSE
", Converging paths, Campagnac (E. T.) 25. 6d. net May 16",54,62,FALSE
"Conveyancer (The). Vol. 1, Dec., 1915, to May, 1916. 101 X 8, pp. 271, 18s. 6d. net. 1-lthr., 205, net.. ..SWEET & M., June 16",54,62,TRUE
"Convict, English, Goring (C.) Abr. ed., 35. Jan. 16",54,62,FALSE
"Convocation. See under York Jl. of C. Conway (Hugh)-Called back. Cr. 8vo. 71x4}, pp. 194, IS. net .UNWIN, Oct. 16",54,62,TRUE
"Con way (Hugh)—Dark days. Cheap ed. 18mo. 07X4, pp. 184, 7d. net . . COLLINS, May 16",54,62,TRUE
"Conway (R. S.)—The Youth of Virgil: a lecture. Ryl. 8vo., swd. 6d. net ..LONGMANS, Sep. 16",54,62,TRUE
"Conyers (Dorothea)--The Financing of Fiona. Cr. 8vo. 70 X54, pp. 316, 6s. ALLEN & U., Nov. 16",54,62,TRUE
"Conyers (Dorothea)-Meave. Cheap ed. Cr. 8vo. 7x4), pp. 320, Is. net HUTCHINSON, May 16",54,62,TRUE
"Conyers (Dorothea) -Old Andy. 4th ed. Cr. 8vo. 71 x 5, pp. 314, 2s, net METHUEN, Mar, 16",54,62,TRUE
"Conyors (Dorothea)-Sally. Cr. 8vo.7 x 4, pp. 266, IS. net .MPTAUEN, June 16",54,62,TRUE
"Conyers (Dorothea) - Sandy married. 18mo. 7x 43, pp. 319, is. net ....METHUEN, Oct. 16",54,62,TRUE
"Conyers (Dorothea)—The Scratch pack. Cr. 8vo. 7* X 5, pp. 322, 63. ..HUTCHINSON, May 16",54,62,TRUE
"Conyors (Dorothea)-Some happenings of Glendalyne. 8vo. 8* X6, pp. 158, 6d. HUTCHINSON, July 16",54,62,TRUE
"Cook (E.T.)-Gardening made easy, 6th ed., rev. 8vo. 8} * 5, pp. 218, swd. is. net NEWNES, Feb. 16",54,62,TRUE
"Cook (Herbert) ed.-Cata. of the paintings at Doughty House, Richmond, and elsewhere, in coll. of Sir Frederick Cook. Vol. 3, English, French, early Flemish, German and Spanish Schools; and Addenda by M. W. Brockwell. 15 XII, pp. 222, 126s. net HEINEMANN, July 16",54,62,TRUE
"Cook, James : Captain Cook's Voyages of dis- covery, Marshall (J. B.) 5d........ .Dec. 16",54,62,FALSE
"Cook (Theodore Andrea)—The Last lap. Cr. 8vo. 71x5, pp 128, swd. is. net MURRAY, Mar. 16",54,62,TRUE
"Cook (Sir Theodore Andrea)—Twenty-five great houses of France. Intro. by W. H. Ward. Folio 16 XII, pp. 476, 428. net; } mor. 50s. net. (Country Lifelib.) .NEWNES, Nov. 16",54,62,TRUE
"Cook (V.)-Our brave dead : what becomes of them ?' Cr. 8vo., swd. 4d. ..KELLY, Apr. 16",54,62,TRUE
"Cook bk., Myrtle Reed, 7s. 6d. net ...Nov. 16",54,62,FALSE
"Cooke (A. W.)—The Land of Israel and of Christ. Cr. 8vo. 77 x 41, pp. 136, is. 3d. net (Manuals for Christian thinkers).. . KELLY, Oct. 16",54,62,TRUE
"Cooke (Arthur 0.)-The Story of Lord Kitchener. 71 x 57, pp. 95, is. net. (Little stories of great lives). ..FROWDE, AND H. & S., Nov. 16",54,62,TRUE
"Cooke (Clifton)-Practical singing. Cr. 8vo. 71 X 5, pp. 227, 25. 6d. net....K. PAUL, Oct. 16",54,62,TRUE
"Cooke (Fredk. G.)-Scouting by night: a sequel to “The Value of observation in war."" Illus. 18mo. 53 x 3, pp. 64, swd. is. net GALE & P., Feb. 16",54,62,TRUE
"Cooke (Fredk. G.)-The Value of observation in 18mo. 51 x 37, pp. 50, swd. is. net GALE & P., Feb. 16",54,62,TRUE
"Cooke (Marjorie Benton)-Bambi. Cheap ed. 18mo. 64 x 41, pp. 288, rod. net JARROLD, May 16",54,62,TRUE
"Cooko (W. Bourne)-The Fortune face. 71x5}, pp. 383, 3s, 6d. net. .NELSON, Dec. 16",54,62,TRUE
"Cookery, Allied, Harrison (G. C.) and Clergue (G.) 35. 6d. net ... July 16",54,62,FALSE
"Cookery bk., Yorkshire : 750 recipes, Gaskell (M. M.) is. 6d. ..Oct, 16",54,62,FALSE
"Cookery : Bread, How to make and bake, at home, Little (M.) 3d. net ...Oct. 16",54,62,FALSE
"Cookery : Economical dishes for wartime, George (F. A.) 6d. net... ... July 16",54,62,FALSE
Cookery : Facts for patriots. 3rd ser. 3d. Feb. 16,54,62,FALSE
"Cookery : Feeding the family, Rose (M. S.) gs. net Dec. 16",54,62,FALSE
"Cookery, First lessons in, Cox (Mrs. G. V.) 18. Det Oct. 16",54,62,FALSE
"Cookery: From garden to pantry, De Lissa (N. R.) 15. net... · July 16",54,62,FALSE
"Cookery : Ice creams and ices, Manufac., Frandsen (J. H.) and Markham (E. A.) ros. net Dec. 15",54,62,FALSE
"Cookery : Jam bk., Byron (M., 25. 6d. net June 16",54,62,FALSE
"Cookery: Jam-making, Sugarless, fruit and vegetable bottling, &c., Wyldon (H.) is. net Oct. 16",54,62,FALSE
"Cookery, Laboratory manual of foods and, Matteson (E. B.) and Newlands (E. M.) 6s. 6d. net .Oct. 16",54,62,FALSE
"Cookery manual, Practical, Senn (C. H.) is. 6d. net. ..Feb. 16",54,62,FALSE
"Cookery : Meals without meat, Senn (C. H.) is.",54,62,FALSE
"net ; IS. 6d. net .Feb., Dec. 16",54,62,FALSE
"Cookery : Pudding lady : new departure in social wk., Bibby (Miss) is. net ...... June 16",54,62,FALSE
"Cookery: Puddings without eggs, Jevons (L.C.) 3d. net . May 16",54,62,FALSE
war.,,,FALSE
""" Cookery : Salads, sandwiches and chafing dish recipes, Neil (M. H.) 4s. net .. .Nov. 16",55,63,FALSE
Cookery : Savings and savoury dishes. Is. 6d. Oct. 16,55,63,FALSE
"Cookery : Ios. a head for house bks., Peel (Mrs. C. S.) 35. net .Sep. 16",55,63,FALSE
"Cookery : Tried and tested recipes, Booth (A. M.) 6d. net. .July 16",55,63,FALSE
"Cookery : Vegetable bk., Byron (M.) 28. 6d. net May 16",55,63,FALSE
"Cooking, A B C of, Herrick (C. T.) 28. net June 16",55,63,FALSE
"Cooking guide, Senn's War time, gd, net. .Dec. 16",55,63,FALSE
"Coolidge (Julian Lowell)--- A Treatise on the circle and the sphere. Illus. 8vo., 9 x6, pp. 604. 215. net. .(Clarendon Pr.) MILFORD, Aug. 16",55,63,TRUE
"Coolidge (Susan)-What Katy did at school. Abr. by Elizabeth Hardie. 4to. 101 X8, Is.",55,63,FALSE
"NELSON, Oct. 16",55,63,TRUE
"Coomaras wamy (Ananda)—Buddha and the gospel of Buddhism. Ryl. 8vo.95 x64, pp. 378, 158. net .HARRAP, Nov. 16",55,63,TRUE
"Coomaraswamy (Ananda)-Rajput painting. vols. Fol. 15 x 11, 105s. net MILFORD, Jan. 16",55,63,TRUE
"Coomaraswamy (Ananda K.) See also Nivedita (Sister) and Coomaraswamy. Coombs (Lovell)—U.S. Grant. Cr. 8vo. 71 x 41, 2s. net. (True stories of great Americans) MACMILLAN, Apr. 16",55,63,TRUE
"Coo-oo-ee : tale of Bushmen fr. Australia to Anzac, Cooper (J. B.) 6s. ..Aug. 16",55,63,FALSE
"Cooper (A. Heaton)-Isle of Wight: water- colours. 8vo. 9x67, Is. net BLACK, Mar. 16",55,63,TRUE
"Cooper (A. Heaton) and Mathew (Frank) Ireland. Painted by A. H. C.; described by F. M. 8vo., 9 X 61, pp. 231, 20s. net BLACK, July 16",55,63,TRUE
"Cooper (Arthur)-The Sexual disabilities of man and their treatment and prevention. 3rd ed. rev. and enl. Cr. 8vo. 71 X 5, pp. 235, 6s. net LEWIS, Sep. 16",55,63,TRUE
"Coopor (Cuthbert)-Sunday school work. Cr. 8vo. 77 X 5, pp. 64, Is. net ....R. Scott, July 16",55,63,FALSE
"Cooper (Edward H.)-George & Son: a sporting tale. New ed. 8vo. 8} x 58, pp. 126, 6d. LONG, Aug. 16",55,63,TRUE
Cooper (F. S. Ashley-) see Ashley-Cooper. Cooper (J. Fenimore) — Last of the Mohicans. 4d. June 16,55,63,FALSE
"Cooper (J. Fenimore)--EI Oltimo de los Mohi- canos. Ed. by Dr. J. G. Wight and E. M. Parkhurst. Cr. 8vo., 35. 6d. net HARRAP, Jan.16",55,63,TRUE
"Cooper (John Butler)-Coo-oo-ee ! a tale of Bush- men fr. Australia to Anzac. Cr. 8vo. 73 x 5, pp. 312, 6s. .HODDER & S., Aug. 16",55,63,TRUE
"Cooper (Sir W. Earnshaw-) see Earnshaw-Cooper. Co-operation in Finland, Gebhard (H) 5s. net Sep. 16",55,63,FALSE
"Co-operator's year book, 1916. Cr. 8vo., 4d. CO-PARTNERSHIP PUBLISHERS, Jan. 16",55,63,TRUE
"Oooto (William Alexander) ed.--A Romance of philanthropy : being a record of some of the principal incidents connected with the ex- ceptionally successful thirty years' work of the National Vigilance Association. 71 x 44, pp. 255, 18. net .NAT. VIGILANCE ASSN., Nov. 16",55,63,TRUE
"Copeland (Fanny S.)-The Women of Serbia : a lecture. Pref. by Lady Ralph Paget. 87 x 5}, pp. 16, 6d. net. FAITH PR., Aug. 16",55,63,TRUE
"Copper, Picard (H. K.) 28. net . Apr. 26 Copper tokens, &c., circulated betw. 1787 and 1801, Pye (C.) Priv. pr., subscr. 5os. net Oct. 16",55,63,FALSE
"Oopping (Arthur E.)—The Laundress : a true story of love. Cr. 8vo. 71 X41, pp. 247, 25. net R. T. S., July 16",55,63,TRUE
"Copplestone (Bennet)- Jitny and the boys. pp. 313, 6s, . SMITH, E., May 16",55,63,TRUE
"Copyright, Law of : supp. to Dec., 1915, Robert- son (G. S.) 58. net ..Jan. 16",55,63,FALSE
"Coral Island, Ballantyne (R. M.) is. net May 16",55,63,FALSE
"Coral Island, Ballantyne (R. M.) 28. 6d. net Nov. 16",55,63,FALSE
"Coram Cardinali, Bellasis (E.) 3s. 6d. net June 16",55,63,FALSE
"Coram Deo : exer. in mental prayer, Carleton (G. D.) 25. 6d. net .Nov. 16",55,63,FALSE
"Corbet (Richard) — The Fairies' farewell. Decorated by C. Lovat Fraser. 51x2), pp. 8, 6d. net (46, Museum Street, W.C.) E. MEYNELL, Nov, 16",55,63,TRUE
"Corbett (Julian S.)-The Successors of Drake. New impr. 8vo. 81 x 54, pp. 466, 1os. 60. net LONGMANS, July 16",55,63,TRUE
"Corbett (N. M. F.)--A Naval motley : verses. 18mo. 61 X 4, pp. 61, swd. is. net METHUEN, June 16",55,63,TRUE
"Corbett-Smith (A.)—The Retreat from Mons. Cr. 8vo. 73 x 5, pp. 256, 3s. 6d. net CASSELL, Sep. 16",55,63,TRUE
"Corbin (Thomas W.)--Marvels of scientific inven- tion. Cr. 8vo. 8 x 57, pp. 251, 35. 60. SEELEY, S., Sep. 16",55,63,TRUE
"Corbin (T. W.)-The Wonders of the submarine and other under-water inventions. Cr. 8vo. 8} x 5, pp. 164, 25.......SEELEY, S., Oct. 16",55,63,TRUE
"Corcoran (T.) ed. State policy in Irish education, A.D. 1536 to 1816 : exemplified in documents. 98 x6, pp. 235, 6s. net (Dublin) FALLON BROS. ; LONGMANS, Oct. 16",55,63,TRUE
"Cordelia, Smith-Dampier (E. M.) 6s. ..Mar. 16",55,63,FALSE
"Coriat (Isador H.)--The Meaning of dreams. Cr. 8vo. 71 x 5, pp. 208, 5s. net (Mind and health ser.) .HEINEMANN, Mar. 16",55,63,TRUE
"“ Corinthian""-Our famous boxers. IS. net Jui 16",55,63,FALSE
"Corinthians, ist Epistle, Dods (M.) 28. 6d. net Oct. 16",55,63,FALSE
"Corinthians, ist Epistle (Camb. Bible), Parry (R. St. J.) 25. 6d. net... ..Aug. 16",55,63,FALSE
"Corinthians, ist Epistle (Camb. Greek Tist.), Parry (R. St. J.) 48. 6d. net .Oct. 16",55,63,FALSE
"Corinthians, and Épistle, Denney (J.) 25. 6d. net Oct. 16",55,63,FALSE
"Cornaro (Luigi)—The Art of living long. 18mo. s} x 33, 23. 6d. net PUTNAM, Apr. 16",55,63,TRUE
"Corner in diamonds, Gerard (M.) 6s. .Mar. 16",55,63,FALSE
"Corner Island, Oxenham (J.) 25. net ..May 16",55,63,FALSE
"Cornford (L. Cope) — The Secret of consolation. Cr. 8vo. 7*X44, pp. 168, 28. 6d. net WILLIAMS & N., July 16",55,63,TRUE
"Cornish (J. B.) and Bridger (J. A. D.) eds.- Penzance and the Land's End district. Illus. pp. 128, 6d. net. (Homeland hdbks.) WARNE, Mar. 16",55,63,TRUE
"Cornish catches, verses, Moore (B.) 25. 01. net May 16",55,63,FALSE
"Cornish harbour, Payn (J.) is. net Mar. 16",55,63,FALSE
"Cornish haul, Moore (B.) 25. net June 16",55,63,FALSE
"Cornwall and Devon, Metalliferous deposits, Spens-Steuart (D. S.) Mar. 16",55,63,FALSE
"Cornwall, Celtic Christianity of, Taylor (T.) 35. 6d. net. · June 16",55,63,FALSE
"Coronata, Wilson (R.) is. 6d. Mar. 16",55,63,FALSE
"Coronation rites, Woolley (R. M.) 5s. net..Jan. 16",55,63,FALSE
"Corporal Jacques of the Foreign Legion, Stacpoole (H. de V.) is. net. Oct. 16",55,63,FALSE
"Corporal punishment: Flogging craze, Salt (H. S.) 25. 6d. net...... .Oct. 16",55,63,FALSE
"Corporations, Public, Leading cases on, Robson (H. A.) and Hugg (J. B.) 178. 6d. net. .Apr. 16",55,63,FALSE
"Correct thing, Whyte (A. G.) 5s. net Oct. 16",55,63,FALSE
"Correspondance commerciale française-anglaise, Chevob-Maurice (W.) et Laroche (C.) is. 6d., IS. net .. June 16",55,63,FALSE
"Correspondence, Private, Granville (Earl) 325. net Apr. 16",55,63,FALSE
"Corroding gold, Swan (A. S.) is. net ...... Sep. 16",55,63,FALSE
"Corwin (E. S.)-French policy and the American Alliance of 1778. Demy 8vo. 8} x 54, PP. 440, 8$. 6d, net MILFORD, Sep. 16",55,63,TRUE
"Vol. 4: . Cosens (Monica)-Lloyd George's munition girls. Cr. 8vo. 7 * x 5, pp. 160, is. net HUTCHINSON, Sep. 16",56,64,TRUE
"Cosmos, Glimpses of the, Ward (L. F.). Ios. 6d. net Jan. 16",56,64,FALSE
"Cossack fairy tales and folk tales, Bain (R. N.) 78. 6d. net. . Aug. 16",56,64,FALSE
"Cossacks, &c., Tolstoy (L.) (F. and L. A. Maude) IS., Is. 3d. net Dec. 16",56,64,FALSE
"Costing by machinery, Whitehorn (W. J.) is. net Apr. 16.",56,64,FALSE
"Costs, How to reduce selling, Derrick (P. E.) os. net Dec. 16",56,64,FALSE
"Costs, Predetermination of true, and rela. selling prices, Parkhurst (F. A.) 5s. 6d. net....Aug. 16",56,64,FALSE
"Cosy nook pictures. 4to. 101 x 8, bds. is.",56,64,FALSE
"R.T.S., Feb. 16",56,64,TRUE
"Cotes (Mrs. Everard) (Sara Jeannette Duncan)- His Royal Happiness. Cheap ed. Cr. 8vo. 7! X 4), pp. 334, 28. net HODDER & S., May 16",56,64,TRUE
"Cottage economy, Cobbett (W.) 28. 6d. net May 16",56,64,FALSE
"Cottage in the Chine, Hill (H.) 7d. net Dec. 15",56,64,FALSE
"Cottager and Artisan (The). Fol. 131 X 10, pp. 144, IS. 6d. net .R.T.S., Sep. 16",56,64,TRUE
"Cotterill (Erica)--An Account. 9X6, pp. 112, 28. 6d. net PIONEER Px., Oct. 16",56,64,FALSE
"Cotton and the spinner, Clation (W. J.) 7d. net Nov. 16",56,64,FALSE
"Cotton doubling and twisting, Wakefield (S.) Sects. 1-4. Sub. Only, 255. for 4 vols. Feb.- July 16",56,64,FALSE
"Cotton market, 50 yrs, reminisc. of the, Hemélryk (P. E. J.) is.",56,64,FALSE
· July 16,56,64,FALSE
"Cotton spinning, Thornley (T.) grade 2, 7$. 6d. net .Mar. 16",56,64,FALSE
"Cotton trades, Ready reckoner for the, Clegg's. 178. 6d. net .Nov. 16",56,64,FALSE
"Cotton year book and diary, 1916. Compiled by S. Ecroyd. 18mo. 61 x 4, pp. 813, and diary, Ithr. 25. 6d. net. (Textile mercury annuals) MARSDEN, Mar. 16",56,64,TRUE
"Couch (Sir Arthur Quiller-) see Quiller-Couch. Coulsdon : Rustic rambles on the Surrey Uplands, Southern (J. A.) Pt. 2, 7d. net... Oct. 16",56,64,FALSE
"Coulton (G. G.) The Main illusions of pacificism : a criticism of Mr. Norman Angell and of the Union of Democratic Control, Cr. 8vo. 7* X5, pp. 373, 5s. net Bowes & B., Feb. 16",56,64,TRUE
"Coulton (G. G.)—Medieval studies. Ist ser. and rev. ed., w. z appendices. Ryl. 8vo. 91 % 61, pp. 140, os. net ... SIMPKIN, Dec. 15",56,64,TRUE
"Coulton (G. G.)-Medieval studies. No. 12, Medieval graffiti, especially in the Eastern Counties. 8vo. 8} x 54, swd. is. net SIMPKIN, Dec. 15",56,64,TRUE
"Coulton (G. G.)- Medieval studies. No. 13, The Plain man's religion in the Middle Ages. Ryl. 8vo. 91 x 61, pp. 12, 6d. net SIMPKIN, Sep. 16",56,64,TRUE
"Council for study of Internat. Relations.' See International Relations, &c. Council of justice, Wallace (F.) 7d. net ..May 16",56,64,FALSE
"Counsels of Callisthenes. Cr. 8vo. 7 X 4, pp. 200, IS. net CHAPMAN & H., June 16",56,64,TRUE
"Count Hannibal, Weyman (S. J.) 7d. net Feb. 16",56,64,FALSE
"Count Hannibal, Weyman (S. J.) 6d. ..Mar. 16",56,64,FALSE
"Count Raven, Castle (A. and E.) 35. 60... Oct. 16",56,64,FALSE
"Counter-currents, Repplier (A.) 45. 6d, net July 16",56,64,FALSE
"Counterpoint, Applied strict, Kitson (C. H.) 48. 6d. net. . Apr. 16",56,64,FALSE
"Countess Cathleen, Yeats (W. B.) is. net Mar. 16",56,64,FALSE
"Country .gentleman in literature, Eng., Pocock (G. N.) is.",56,64,FALSE
July 16,56,64,FALSE
"Country parson, Herbert (G.) is. 6d. net June 16",56,64,FALSE
"County court diary, Smith's, 1916. Ios. 6d. net Jan. 16",56,64,FALSE
"County Courts (Plaints and sittings) --Return for 1915. 25. WYMAN, Aug. 16",56,64,TRUE
"County courts practice, Annual, 1916, 255. Feb. 16",56,64,FALSE
"County families, Walford's, 1916. 50s. . . Mar. 16",56,64,FALSE
"Course of true love, Reade (C.) is. net ....Sep. 16",56,64,FALSE
"Court bk., Ladies', 1916. IOS. 6d. net ..May 16",56,64,FALSE
"Court guide, Boyle's, May, 1916. 55. net May 16",56,64,FALSE
"Court, Twenty years at, Stanley (Hon. E.) (Erskine) 155. net ..Νου. 16",56,64,FALSE
"Courtney (Clement W.) accom.-Storied games, Isaac (W. F. E. C.) 25. 6d. net. Dec. 16",56,64,FALSE
"Courts-martial, Field general, King (T.) 6d. net Oct, 16",56,64,FALSE
"Courts-martial for presidents and members, Bronne (G. W.) 5s. net ..May 16",56,64,FALSE
"Courts of enqu. and courts-martial, Sum. of evidence, Carron-Roberts (T. J.) gd. net July 16",56,64,FALSE
"Courts of inquiry and illegal absence, Scanlan (A. A.) is. 6d. net Sep. 16",56,64,FALSE
"Courts of inquiry (military], Thomas (K. G.) 25. net Sep. 16",56,64,FALSE
"Courts of love, Le Breton (F.) is. net.... Dec. 16",56,64,FALSE
"Courtship of Captain Silas Porter, Bennett (R.) 2s. 6d. net ..Nov. 16",56,64,FALSE
"Courville (E. H.)—Autograph prices current : a compl. alphabetical and chronological record of all autograph letters, documents and MSS. sold by auction in London, w. date and place of sale, name of purchaser, and price of ea. lot ; w. a comprehensive index. (To be published annually. I Vol. 1, Aug., 1914-July, 1916, incl. Ryl. 8vo. 10 X6, pp. 205, 255. net (London : 25 Rumsey Rd., Brixton, S.W.) AUTHOR, Aug. 16",56,64,TRUE
"Cousins (Herbert H.)—The Chemistry of the garden. Rev. ed. 18mo. 6X4, is.",56,64,FALSE
"MACMILLAN, July 16",56,64,TRUE
"Coutts (John)-Homely thoughts on re-incar. nation in the light of the law of development. 71x41, pp. 64, 4d. (36, Hardy Terr., Wood Green, N.) G. LYAL, Sep. 16",56,64,TRUE
"Couvreur (S.)-I-Li; 0:1, Cérémonial de la Chinc. Texte chinois et tr. française. Ryl. 8vo. pp. 669, gwd. 128. 6d. net ...... .E. L. MORICE, Dec. 16",56,64,TRUE
"Covenanters, Galloway and the, Morton (A, S.) 75. 6d. net .Aug. 16",56,64,FALSE
"Covent Garden journal, Fielding (H.) 21s. net Apr. 16",56,64,FALSE
"Cow and milk bk., Little, Guest (Hon. Mrs. L.) 21d. Oct. 16",56,64,FALSE
"Cowan (Amy B.) ed.-Schoolroom poetry. Bk. 1, 70x41, pp. 24, 3d. net STOCKWELL, June 16",56,64,TRUE
"Cowan (Henry) and Hastings (James) eds.-Sub corona: sermons by principals and professors of theological faculties in Scotland. 8vo. 81 x 51, pp. 308, 4s, 6d. net.... ...CLARK, Jan. 16",56,64,TRUE
"Cowham (Hilda)--Good old nursery rhymes. Ryl. 8vo. 91x7, is, net .. GALE & P., Aug. 16",56,64,TRUE
"Cowper (E. E.)— Three sailor girls. Cr. 8vo. 7* X 5, pp. 288, 35. 6d. net FROWDE AND H. & S., Od. 16",56,64,TRUE
"Cowper (E. E.)-The Valley of dreams. Cr. 8vo. 8 X 5, pp. 280, 3S. ....CASSELL, Sep. 16",56,64,TRUE
"Cowper (Frances M. M.)—Contemplations of the dread and love of God. Fr. MS. Harleian 2409 in the British Museum. pp. 180, is. net WASHBOURNE, Nov. 16",56,64,TRUE
"Cox (Alfred C.)--Prac. speech culture for business and professional people. Cr. 8vo. 71 x 5, pp. 87, Is. net LAURIE, Dec. 16",56,64,TRUE
"Cox (Charles J.)-Lincolnshire. 18mo. 63 x 3t, pp. 379, 28. 6d. net ... METHUEN, July 16",56,64,TRUE
"Cox (Edwin Marion)-Sappho and the Sapphic metre in English. W. bibliog. notes. pp. 24, is.",56,64,FALSE
"net CHISWICK PR., June 16",56,64,TRUE
"Cox (Mrs. G. Vassall) (Mary Fraser) ---First lessons in cookery: Cr. 8vo. 7! X 5pp. 126, is. net. (“ Home Notes "" bks.) PEARSON Oct. 16",56,64,FALSE
"Cox (Katherine)-Haunted royalties. Cheap ed. Cr. 8vo. 76x41, pp. 136, swd. is, net RIDER, Apr. 16",56,64,TRUE
"Cox (W. L. Paige)—— The Church of England as catholic and reformed. Cheap reissue. Cr. 8vo. 77 x 4*, swd., 19. net....R. SCOTT, Mar. 16",56,64,TRUE
16 T,,,FALSE
"Coxo (Seymour R.)-The Psalms of penitence : a metrical rendering. Cr. 8vo. 7* *5, swd., IS. net CHAPMAN & H., Mar. 16",57,65,TRUE
"Crabtree (J. H.)—British fungi and how to identify them. 18mo. 64 x 4, pp. 66, is. net KELLY, Feb. 16",57,65,TRUE
"Cradle of Our Lord, Oxenham (J.) is, net Nov. 16",57,65,FALSE
"Cradle ship, Howes (E.) 35. 6d. net Oct. 16",57,65,FALSE
"Cradles or coffins [birth rate), Marchant (J.) 25., IS. net Sep. 10",ADDED,ADDED,TRUE
"Cradock (Mrs. H. C.)-Josephine's happy family. 4to. 101 x 7}, pp. 63, 3s. 6d. net BLACKIE, Oct. 16",57,65,TRUE
"Crafer (T. W.)--A Prophet's visions and the War. Cr. 8vo. 71 x 41, pp. 96, 28. net SKEFFINGTON, June 16",57,65,TRUE
"Craft of silent salesmanship, Tregurtha (C. M.) and Frings (J. W.) 35. 6d, net.. July 16",57,65,FALSE
"Craig (Dorin)—The Key of the world. Cr. 8vo. 78 x 5, pp. 320, 6s. .LONG, Jan. 16",57,65,TRUE
"Craig (Dorin)-Mist in the valley. Cr. 8vo. 74 x 5, pp. 320, 6s. . .LONG, Aug. 16",57,65,TRUE
"Craig (E. S.)- Oxford University Roll of Service, 1914-1916. 2nd ed. 8vo. 8}x 51, 25. 6d. net (Clarendon Pr.) MILFORD, June 16",57,65,TRUE
"Craig (Katherine Taylor)--Stars of destiny: the ancient science of astrology, and how to make use of it to-day. 8vo. 81 54, pp. 301, 7s. 6d. net K. PAUL, Aug. 16",57,65,TRUE
"Craig Kennedy, detective, Reeve (A. B.) 6s. Feb. 16",57,65,FALSE
"Craigie (J. A.) and Ivens (Canon)--Prayer and almsgiving : four sermons. Cr. 8vo. 71 X 5, pp. 64, 28. net .... SKEFFINGTON, Dec. 16",57,65,TRUE
"Craigio (J. K.)-Scottish selections from the Waverley novels.” 7X5, pp. 213, Is. 6d. MILFORD, Aug. 16",57,65,TRUE
