entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Army-Clothing and necessaries, Priced vocabu- lary cf, 1913. Amendments &c., April 1914, id.; Clothing regulations, part 2, Specialreserve, 1914, 3d..... WYMAN, Apr. 14",,,"Army-Clothing and necessaries, Priced vocabu- lary cf",WYMAN,3d.,,"Army-Clothing and necessaries, Priced vocabu- lary cf, 1913. Amendments &c., April 1914, id.; Clothing regulations, part 2, Specialreserve, 1914, 3d..... WYMAN, Apr. 14",,,,Apr. 14,1914,
"Army-Clothing regulations. Part 1, Regular forces, 1914. 6d. WYMAN, Aug. 14",,,Army-Clothing regulations,WYMAN,6d.,,"Army-Clothing regulations. Part 1, Regular forces, 1914. 6d. WYMAN, Aug. 14",,,,Aug. 14,1914,
"Army-Company training, Notes on. For Special Reserve, Territorial Force, and newly-raised units of the Regular Army. Sep., 1914. d. WYMAN, Sep. 14",,,"Army-Company training, Notes on",WYMAN,,,"Army-Company training, Notes on. For Special Reserve, Territorial Force, and newly-raised units of the Regular Army. Sep., 1914. d. WYMAN, Sep. 14",,,,Sep. 14,1914,
"Army-Correspondence relating to recent events in the Irish Command. £d. WYMAN, Mar. 14",,,Army-Correspondence relating to recent events in the Irish Command,WYMAN,,,"Army-Correspondence relating to recent events in the Irish Command. £d. WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Correspondence relating to recent events in the Irish command, 2d. ; Papers relating to the appointment of Gen. Macready to command the troops in Ulster, Jd. ....WYMAN, May 14",,,Army-Correspondence relating to recent events in the Irish command,WYMAN,,,"Army-Correspondence relating to recent events in the Irish command, 2d. ; Papers relating to the appointment of Gen. Macready to command the troops in Ulster, Jd. ....WYMAN, May 14",,,,May 14,1914,
"Army-Courses of instruction, 1914-1s. 2d. WYMAN, Jan. 14",,,Army-Courses of instruction,WYMAN,1s. 2d.,,"Army-Courses of instruction, 1914-15. 2d. WYMAN, Jan. 14",,,,Jan. 14,1914,
"Army-Discipline : Special Army order. d. WYMAN, Mar. 14",,,Army-Discipline : Special Army order,WYMAN,,,"Army-Discipline : Special Army order. d. WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Engineering, Military. Part 5, Miscellan- eous, 1914, s. WYMAN, June 14",,,"Army-Engineering, Military",WYMAN,,,"Army-Engineering, Military. Part 5, Miscellan- eous, 1914, IS. WYMAN, June 14",,,,June 14,1914,
"Army-Entrance regulations : Warrant Officers and N.C.O. of the Regular Army. Combatant Commissions Second-Lieutenants, 1914. Provisional, id. .. WYMAN, June 14",,,Army-Entrance regulations : Warrant Officers and N.C.O. of the Regular Army,WYMAN,,,"Army-Entrance regulations : Warrant Officers and N.C.O. of the Regular Army. Combatant Commissions Second-Lieutenants, 1914. Provisional, id. .. WYMAN, June 14",,,,June 14,1914,
"Army-Equipment regulations : Part 2. Details : Sec. 2, Cavalry (Regular Army), 1914, 3d. WYMAN, Mar. 14",,,Army-Equipment regulations : Part 2,WYMAN,3d.,,"Army-Equipment regulations : Part 2. Details : Sec. 2, Cavalry (Regular Army), 1914, 3d. WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Equipment regulations : Part 2. Details. Secns. 4, 4A and 4B : Army Ordnance ; Pay and Veterinary Corps (Regular Army), 2d. ; Sec. 10A, Engineer. General Fortress, survey, railway and depot units. Peace and War (Regular Army) 2d. ; Sec. Ion, Signal Squadron (Regular Army). 2d. WYMAN, Sep. 14",,,Army-Equipment regulations : Part 2,WYMAN,2d.,,"Army-Equipment regulations : Part 2. Details. Secns. 4, 4A and 4B : Army Ordnance ; Pay and Veterinary Corps (Regular Army), 2d. ; Sec. 10A, Engineer. General Fortress, survey, railway and depot units. Peace and War (Regular Army) 2d. ; Sec. Ion, Signal Squadron (Regular Army). 2d. WYMAN, Sep. 14",,,,Sep. 14,1914,
"Army-Equipment regulations. Part 2, Details : V, Royal Army Medical Corps (Regular Army) 1914, 2d.; Xc, Field company (Regular Army) 1914, 2d. ; XIIb, Amendments, Aug. 1914, id. ; XV, Camel Corps School, Egypt (Regular Army) 1914, 2d.; Part 3, Territorial Force, .WYMAN, Aug. 14",,,Army-Equipment regulations,WYMAN,,,"Army-Equipment regulations. Part 2, Details : V, Royal Army Medical Corps (Regular Army) 1914, 2d.; Xc, Field company (Regular Army) 1914, 2d. ; XIIb, Amendments, Aug. 1914, id. ; XV, Camel Corps School, Egypt (Regular Army) 1914, 2d.; Part 3, Territorial Force, .WYMAN, Aug. 14",,,,Aug. 14,1914,
"Army-Equipment regulations : Part 2. Details : Secns. 6, 7, 8, and 9. R.M. Academy ; R.M. and Staff Colleges ; Garrison staff and schools of instruction ; military prisons, Detention bar- racks and Military Provost staff corps. (Regular Army.) 1914, 2d. ; Sec. 14, Cavalry School, Netheravon (Regular Army), 1914, 2d. WYMAN, June 14",,,Army-Equipment regulations : Part 2,WYMAN,2d.,,"Army-Equipment regulations : Part 2. Details : Secns. 6, 7, 8, and 9. R.M. Academy ; R.M. and Staff Colleges ; Garrison staff and schools of instruction ; military prisons, Detention bar- racks and Military Provost staff corps. (Regular Army.) 1914, 2d. ; Sec. 14, Cavalry School, Netheravon (Regular Army), 1914, 2d. WYMAN, June 14",,,,June 14,1914,
"Army-Equipment regulations. Part 2, Details : Sec. 10D, Divisional signal co. (Regular Army), 2d.; Sec. 10F, Headquarters signal units (Regular Army), 2d. ; Sec. 12A, Royal Garrison Artillery (Regular Army), 28.6d. WYMAN, Oct. 14",,,Army-Equipment regulations,WYMAN,6d.,,"Army-Equipment regulations. Part 2, Details : Sec. 10D, Divisional signal co. (Regular Army), 2d.; Sec. 10F, Headquarters signal units (Regular Army), 2d. ; Sec. 12A, Royal Garrison Artillery (Regular Army), 28.6d. WYMAN, Oct. 14",,,,Oct. 14,1914,
"Army-Equipment regulations. Part 2, Details : Xk, Signal troop with a cavalry brigade not allotted to a cavalry division (Regular Army) 2d.; XIb, Field artillery with Q.F. 18-pr. (Regular Army) gd. ; XIC, Amendments, July, 1914, id.; XIe, Mountain artillery with B.L., 2.75-inch ; Mountain battery and ammunition column (mule transport) provisional, 6d. ; XIIC, Amendments, July, 1914, id. WYMAN, July 14",,,Army-Equipment regulations,WYMAN,,,"Army-Equipment regulations. Part 2, Details : Xk, Signal troop with a cavalry brigade not allotted to a cavalry division (Regular Army) 2d.; XIb, Field artillery with Q.F. 18-pr. (Regular Army) gd. ; XIC, Amendments, July, 1914, id.; XIe, Mountain artillery with B.L., 2.75-inch ; Mountain battery and ammunition column (mule transport) provisional, 6d. ; XIIC, Amendments, July, 1914, id. WYMAN, July 14",,,,July 14,1914,
"Army-Equipment regulations. Pt. 2. Details : Sec. Xn, Field squadron (Regular Army), 2d. ; Sec. XIa, Amendments, April, id. ; Sec. X1d, Reserve brigades with Q.F. 18-pr., &c., 63. ; Pts. 1, 2 and 3, Amendments, April, 1914, 2d. WYMAN, Apr. 14",,,Army-Equipment regulations,WYMAN,2d.,,"Army-Equipment regulations. Pt. 2. Details : Sec. Xn, Field squadron (Regular Army), 2d. ; Sec. XIa, Amendments, April, id. ; Sec. XId, Reserve brigades with Q.F. 18-pr., &c., 63. ; Pts. 1, 2 and 3, Amendments, April, 1914, 2d. WYMAN, Apr. 14",,,,Apr. 14,1914,
"Army-Equipment regulations. Part 2, Details : Sec. XIIb. Amendments, Feb. 1914, id. ; Sec. XVI. Special Reserve, 1913, 4d. WYMAN, Feb. 14",,,Army-Equipment regulations,WYMAN,4d.,,"Army-Equipment regulations. Part 2, Details : Sec. XIIb. Amendments, Feb. 1914, id. ; Sec. XVI. Special Reserve, 1913, 4d. WYMAN, Feb. 14",,,,Feb. 14,1914,
"Army-Equipment Regulations : Part 3, Terri. torial force. Details : Sec. 9, Artillery, 1912 ; Amendments, Feb., 1914. id. WYMAN, Jan, 14",,,"Army-Equipment Regulations : Part 3, Terri",WYMAN,,,"Army-Equipment Regulations : Part 3, Terri. torial force. Details : Sec. 9, Artillery, 1912 ; Amendments, Feb., 1914. id. WYMAN, Jan, 14",,,,"Jan, 14",1914,
"Army-Establishments, War. Part 5, Reserve, depot and other regimental units maintained at home after mobilization. 1914. 4d. ; Part 6, Departmental and miscellaneous establishments and instructional institutions maintained at home after mobilization. 1914. 2d. WYMAN, Oct. 14",,,"Army-Establishments, War",WYMAN,2d.,,"Army-Establishments, War. Part 5, Reserve, depot and other regimental units maintained at home after mobilization. 1914. 4d. ; Part 6, Departmental and miscellaneous establishments and instructional institutions maintained at home after mobilization. 1914. 2d. WYMAN, Oct. 14",,,,Oct. 14,1914,
"Army-Estimate, Supplementary, 1914–1s. d. WYMAN, Sep. 14",,,"Army-Estimate, Supplementary",WYMAN,,,"Army-Estimate, Supplementary, 1914–15. d. WYMAN, Sep. 14",,,,Sep. 14,1914,
"Army-Estimates of effective and non-effective services, 1914-15, 1s. 10d. ; Memorandum, id. WYMAN, Mar. 14",,,Army-Estimates of effective and non-effective services,WYMAN,,,"Army-Estimates of effective and non-effective services, 1914-15, Is. 10d. ; Memorandum, id. WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Examination papers: Entrance: R.M. Academy, R. M. College, Qualifying Test for Commissions, Nov.-Dec. 1913. s. WYMAN, Mar. 14",,,"Army-Examination papers: Entrance: R.M. Academy, R. M. College, Qualifying Test for Commissions, Nov",WYMAN,,,"Army-Examination papers: Entrance: R.M. Academy, R. M. College, Qualifying Test for Commissions, Nov.-Dec. 1913. IS. WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Examination papers, Military. Entrance R.M. Academy, R. M. College, Qualifying Test for Commissions, &c., June-July, 1914, is. ; Foreign languages, Modern (Officers) June, 1914, s. WYMAN, Oct. 14",,,"Army-Examination papers, Military",WYMAN,,,"Army-Examination papers, Military. Entrance R.M. Academy, R. M. College, Qualifying Test for Commissions, &c., June-July, 1914, is. ; Foreign languages, Modern (Officers) June, 1914, IS. WYMAN, Oct. 14",,,,Oct. 14,1914,
"Army-Examination papers : Officers for pro- motion, Dec. 1913, is. .. WYMAN, Apr. 14",,,"Army-Examination papers : Officers for pro- motion, Dec",WYMAN,,,"Army-Examination papers : Officers for pro- motion, Dec. 1913, is. .. WYMAN, Apr. 14",,,,Apr. 14,1914,
"Army-Examination papers : Officers Training Corps, Cadets of the junior and senior divisions, Certificates A and B. March, 1914, 6d. ; Special Reserve, Militia, Territorial Force, N.C.O., and University Candidates, March 1914, .WYMAN, June 14",,,"Army-Examination papers : Officers Training Corps, Cadets of the junior and senior divisions, Certificates A and B. March",WYMAN,,,"Army-Examination papers : Officers Training Corps, Cadets of the junior and senior divisions, Certificates A and B. March, 1914, 6d. ; Special Reserve, Militia, Territorial Force, N.C.O., and University Candidates, March 1914, .WYMAN, June 14",,,,June 14,1914,
"Army-Field service manuals. Engineers : field company, Expeditionary Force, 3d. ; Engineers, Field squadron, Expeditionary Force, 3d. WYMAN, Oct. 14",,,Army-Field service manuals,WYMAN,3d.,,"Army-Field service manuals. Engineers : field company, Expeditionary Force, 3d. ; Engineers, Field squadron, Expeditionary Force, 3d. WYMAN, Oct. 14",,,,Oct. 14,1914,
"Army-Field Service Manuals : Signal service Signal company (lines of communication). Expeditionary force, 3d. .WYMAN, May 14",,,Army-Field Service Manuals : Signal service Signal company (lines of communication),WYMAN,3d.,,"Army-Field Service Manuals : Signal service Signal company (lines of communication). Expeditionary force, 3d. .WYMAN, May 14",,,,May 14,1914,
"Army-Field service pocket book, 1913 : Amend- ments, April 1914. Set 1, id. ; Set 2 2d. WYMAN, June 14",,,Army-Field service pocket book,WYMAN,2d.,,"Army-Field service pocket book, 1913 : Amend- ments, April 1914. Set 1, id. ; Set 2 2d. WYMAN, June 14",,,,June 14,1914,
"Army-Field service regulations. Part 1, Opera- tions, 1909. (rep. 1912). Amendments, Feb. 1914. id. WYMAN, Mar. 14",,,Army-Field service regulations,WYMAN,,,"Army-Field service regulations. Part 1, Opera- tions, 1909. (rep. 1912). Amendments, Feb. 1914. id. WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Field service regulations. Part 2, 1909. Amendments, Feb. 1914, 1d. WYMAN, Apr. 14",,,Army-Field service regulations,WYMAN,1d.,,"Army-Field service regulations. Part 2, 1909. Amendments, Feb. 1914, Id. WYMAN, Apr. 14",,,,Apr. 14,1914,
"Army-Flying Corps, Royal : Training manual. Part 1. (provisional) is. ..WYMAN, Aug. 14",,,"Army-Flying Corps, Royal : Training manual",WYMAN,,,"Army-Flying Corps, Royal : Training manual. Part 1. (provisional) is. ..WYMAN, Aug. 14",,,,Aug. 14,1914,
"Army-Flying Corps, Royal. Training manual. Part 2, Military Wing (Provisional) 3d. WYMAN, Sep. 14",,,"Army-Flying Corps, Royal",WYMAN,3d.,,"Army-Flying Corps, Royal. Training manual. Part 2, Military Wing (Provisional) 3d. WYMAN, Sep. 14",,,,Sep. 14,1914,
"Army-General annual report on (including Annual report on recruiting) for year ended 30th Sept., 1913. 8vo. 6d. ...WYMAN, Mar. 14",,,Army-General annual report on (including Annual report on recruiting) for year ended,WYMAN,6d.,8vo.,"Army-General annual report on (including Annual report on recruiting) for year ended 30th Sept., 1913. 8vo. 6d. ...WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Guns. Drill for : 10-pr. B.L. 1914, id. ; 2.95-inch Q.F. 1914, 1d. WYMAN, Mar. 19 Army-Guns. Drill for :--12-pr. 12-cwt. Q.F., Land service, id. ; 9.2-inch B.L., Mark IX on Mark IV, mounting, Land service, id. ; 9.2-inch B.L., C” Mark IX, on Marks Va and VB mountings, Land service, id. ; 9.2-inch B.L., Marks X, Xv, and X* on Mark V, mounting, Land service, id. ; 6-inch B.L., Marks VII and VIIV, Land service, id; 6-inch Q.F., Land ser- vice, id. ; 4.7-inch Q.F., Fixed armament, Land service, id. ; 4-inch Q.F., Land service, id. WYMAN, Feb. 14",,,Army-Guns,WYMAN,,,"Army-Guns. Drill for : 10-pr. B.L. 1914, id. ; 2.95-inch Q.F. 1914, Id. WYMAN, Mar. 19 Army-Guns. Drill for :--12-pr. 12-cwt. Q.F., Land service, id. ; 9.2-inch B.L., Mark IX on Mark IV, mounting, Land service, id. ; 9.2-inch B.L., C” Mark IX, on Marks Va and VB mountings, Land service, id. ; 9.2-inch B.L., Marks X, Xv, and X* on Mark V, mounting, Land service, id. ; 6-inch B.L., Marks VII and VIIV, Land service, id; 6-inch Q.F., Land ser- vice, id. ; 4.7-inch Q.F., Fixed armament, Land service, id. ; 4-inch Q.F., Land service, id. WYMAN, Feb. 14",,,,Feb. 14,1914,
"Army-Guns, Drill for : 5-inch B.L. howitzer. 1912. (Rep. with amendments, 1914), id. WYMAN, Oct. 14",,,"Army-Guns, Drill for : 5-inch B.L. howitzer",WYMAN,,,"Army-Guns, Drill for : 5-inch B.L. howitzer. 1912. (Rep. with amendments, 1914), id. WYMAN, Oct. 14",,,,Oct. 14,1914,
"Army-Guns, Drill for 15-pr. B.L.C. 1912 (Rep. with amendments to April 1914), id. WYMAN, May 14",,,"Army-Guns, Drill for",WYMAN,,,"Army-Guns, Drill for 15-pr. B.L.C. 1912 (Rep. with amendments to April 1914), id. WYMAN, May 14",,,,May 14,1914,
"Army-Guns, Drill for : 15-pr. B.L.C., id. ; 4.7-in. Q.F. (Heavy Batteries). Provisional, id. ; 4.5-in. Q.F. Howitzer, id. WYMAN, Sep. 14",,,"Army-Guns, Drill for :",WYMAN,,,"Army-Guns, Drill for : 15-pr. B.L.C., id. ; 4.7-in. Q.F. (Heavy Batteries). Provisional, id. ; 4.5-in. Q.F. Howitzer, id. WYMAN, Sep. 14",,,,Sep. 14,1914,
"Army-Guns, Handbooks for : 2.95-inch Q.F., Mule and man transport equipment, 1914. 2s. WYMAN, Apr. 14",,,"Army-Guns, Handbooks for : 2",WYMAN,2s.,,"Army-Guns, Handbooks for : 2.95-inch Q.F., Mule and man transport equipment, 1914. 25. WYMAN, Apr. 14",,,,Apr. 14,1914,
"Army-Guns, Handbooks for : 15-pr. Q.F. Land service, 1914, 1s. 6d. ; 10-pr. jointed B.L., mule equipment, 1914, 1s. 60. WYMAN, Aug. 14",,,"Army-Guns, Handbooks for :",WYMAN,,,"Army-Guns, Handbooks for : 15-pr. Q.F. Land service, 1914, Is. 6d. ; 10-pr. jointed B.L., mule equipment, 1914, Is. 60. WYMAN, Aug. 14",,,,Aug. 14,1914,
"Army-Guns, Handbooks for: 4.5-inch Q.F. Howitzer, Land service. s. 3d. WYMAN, June 14",,,"Army-Guns, Handbooks for: 4",WYMAN,3d.,,"Army-Guns, Handbooks for: 4.5-inch Q.F. Howitzer, Land service. IS. 3d. WYMAN, June 14",,,,June 14,1914,
"Army-Health of the Army-Report on, for 1912. Vol. 54; with tables. 1s. 6d. WYMAN, Jan. 14",,,"Army-Health of the Army-Report on, for",WYMAN,1s. 6d.,,"Army-Health of the Army-Report on, for 1912. Vol. 54; with tables. Is. 6d. WYMAN, Jan. 14",,,,Jan. 14,1914,
"Army-Infantry battalion, Training of an, under the 4-company organization. Preliminary in- structions. id. WYMAN, Jan. 14",,,"Army-Infantry battalion, Training of an, under the 4-company organization",WYMAN,,,"Army-Infantry battalion, Training of an, under the 4-company organization. Preliminary in- structions. id. WYMAN, Jan. 14",,,,Jan. 14,1914,
"Army-Infantry training : 4-company organiza- tion, 6d. . WYMAN, Sep. 14",,,Army-Infantry training : 4-company organiza- tion,WYMAN,6d.,,"Army-Infantry training : 4-company organiza- tion, 6d. . WYMAN, Sep. 14",,,,Sep. 14,1914,
"Army- Jersey Royal Militia : Regulations, 1914. With the Jersey Militia Law, 1905, appended, s. 3d. . WYMAN, Aug. 14",,,Army- Jersey Royal Militia : Regulations,WYMAN,3d.,,"Army- Jersey Royal Militia : Regulations, 1914. With the Jersey Militia Law, 1905, appended, IS. 3d. . WYMAN, Aug. 14",,,,Aug. 14,1914,
"Army-Law, Military : Manual of, 1914. 2s. WYMAN, Apr. 14",,,"Army-Law, Military : Manual of",WYMAN,2s.,,"Army-Law, Military : Manual of, 1914. 25. WYMAN, Apr. 14",,,,Apr. 14,1914,
"Army-Magazines and care of war matériel : Regulations, 1913. gd. ... WYMAN, Jan. 14",,,Army-Magazines and care of war matériel : Regulations,WYMAN,,,"Army-Magazines and care of war matériel : Regulations, 1913. gd. ... WYMAN, Jan. 14",,,,Jan. 14,1914,
"Army-Marriage off the strength : report of an enquiry regarding the conditions. 2d. WYMAN, June 14",,,Army-Marriage off the strength : report of an enquiry regarding the conditions,WYMAN,2d.,,"Army-Marriage off the strength : report of an enquiry regarding the conditions. 2d. WYMAN, June 14",,,,June 14,1914,
"Army-Medical Corps, Royal Army. Standing orders, 1914, WYMAN, Sep. 14",,,"Army-Medical Corps, Royal Army",WYMAN,,,"Army-Medical Corps, Royal Army. Standing orders, 1914, WYMAN, Sep. 14",,,,Sep. 14,1914,
"Army-Military savings banks : statement for 1912-13, £d. .. WYMAN, Feb. 14",,,Army-Military savings banks : statement for,WYMAN,,,"Army-Military savings banks : statement for 1912-13, £d. .. WYMAN, Feb. 14",,,,Feb. 14,1914,
"Army--Musketry regulations. Part I, 1904. Amendments, March 1914. id. WYMAN, Mar. 14",,,Army--Musketry regulations,WYMAN,,,"Army--Musketry regulations. Part I, 1904. Amendments, March 1914. id. WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Musketry regulations. Part 1909. (Rep. with amendments, 1914), 6d. ; Portable sub-target (Mark 1) and how to use it, 1911. (Rep., with amendments, 1914), 1d. WYMAN, Oct. 14",,,Army-Musketry regulations,WYMAN,1d.,,"Army-Musketry regulations. Part 1909. (Rep. with amendments, 1914), 6d. ; Portable sub-target (Mark 1) and how to use it, 1911. (Rep., with amendments, 1914), Id. WYMAN, Oct. 14",,,,Oct. 14,1914,
"Army-Ordnance factories : Annual accounts for 1912-13, s. gd. ; Appropriation account, 1912-13, 1 d. .. WYMAN, Feb. 14",,,Army-Ordnance factories : Annual accounts for,WYMAN,,,"Army-Ordnance factories : Annual accounts for 1912-13, IS. gd. ; Appropriation account, 1912-13, 1 d. .. WYMAN, Feb. 14",,,,Feb. 14,1914,
"Army-Ordnance College : report of the 16th ordnance course, s. .WYMAN, Apr. 14",,,Army-Ordnance College : report of the,WYMAN,,,"Army-Ordnance College : report of the 16th ordnance course, IS. .WYMAN, Apr. 14",,,,Apr. 14,1914,
"Army-Ordnance services. Regulations, Part 1, 1912 : Amendments, Apr. id. WYMAN, Apr. 14",,,Army-Ordnance services,WYMAN,,,"Army-Ordnance services. Regulations, Part 1, 1912 : Amendments, Apr. id. WYMAN, Apr. 14",,,,Apr. 14,1914,
"Army-Parliamentary voters : return. }d. WYMAN, June 14",,,Army-Parliamentary voters : return,WYMAN,,,"Army-Parliamentary voters : return. }d. WYMAN, June 14",,,,June 14,1914,
"Army-Promotions, appointments, &c., for Sept. 1914, 6d. .WYMAN, Oct. 14",,,"Army-Promotions, appointments, &c",WYMAN,6d.,,"Army-Promotions, appointments, &c., for Sept. 1914, 6d. .WYMAN, Oct. 14",,,,Oct. 14,1914,
"Army-Promotions, appointments, &c., since the publication of the Monthly Army list for Aug., 1914, 6d. . WYMAN, Sep. 14",,,"Army-Promotions, appointments, &c",WYMAN,6d.,,"Army-Promotions, appointments, &c., since the publication of the Monthly Army list for Aug., 1914, 6d. . WYMAN, Sep. 14",,,,Sep. 14,1914,
"Army-Ranges : Miniature cartridge, 3d. WYMAN, Feb. 14",,,Army-Ranges : Miniature cartridge,WYMAN,3d.,,"Army-Ranges : Miniature cartridge, 3d. WYMAN, Feb. 14",,,,Feb. 14,1914,
"Army-Reconnaissance survey of the Cape of Good Hope, 1903-1911: Report. s. 6d. WYMAN, June 14",,,Army-Reconnaissance survey of the Cape of Good Hope,WYMAN,6d.,,"Army-Reconnaissance survey of the Cape of Good Hope, 1903-1911: Report. IS. 6d. WYMAN, June 14",,,,June 14,1914,
"Army-Recruiting for the Regular Army and the Special Reserve: regulations, 1912 (Rep., with amendments to Aug. 31, 1914), 3d. WYMAN, Oct. 14",,,Army-Recruiting for the Regular Army and the Special Reserve: regulations,WYMAN,3d.,,"Army-Recruiting for the Regular Army and the Special Reserve: regulations, 1912 (Rep., with amendments to Aug. 31, 1914), 3d. WYMAN, Oct. 14",,,,Oct. 14,1914,
"Army-Report on the discipline and management of military detention barracks and military prisons, 1913, itd. ... ... WYMAN, May 14",,,Army-Report on the discipline and management of military detention barracks and military prisons,WYMAN,,,"Army-Report on the discipline and management of military detention barracks and military prisons, 1913, itd. ... ... WYMAN, May 14",,,,May 14,1914,
"Army-Schools, Army : annual report for 1912-13, .WYMAN, May 14",,,"Army-Schools, Army : annual report for",WYMAN,,,"Army-Schools, Army : annual report for 1912-13, .WYMAN, May 14",,,,May 14,1914,
"Army-Separation allowance for the wives and children of soldiers, increased rates of, }d. WYMAN, Sep. 14",,,"Army-Separation allowance for the wives and children of soldiers, increased rates of, }d",WYMAN,,,"Army-Separation allowance for the wives and children of soldiers, increased rates of, }d. WYMAN, Sep. 14",,,,Sep. 14,1914,
"ArmySignalling training manual, 1907. Amend- ments, April, 1914. id. WYMAN, May 14",,,ArmySignalling training manual,WYMAN,,,"ArmySignalling training manual, 1907. Amend- ments, April, 1914. id. WYMAN, May 14",,,,May 14,1914,
"Army-Signalling training manual, 1907 (Rep., with amendments to May, 1911). Appendix IV. Despatch riding, id. WYMAN, Sep. 14",,,Army-Signalling training manual,WYMAN,,,"Army-Signalling training manual, 1907 (Rep., with amendments to May, 1911). Appendix IV. Despatch riding, id. WYMAN, Sep. 14",,,,Sep. 14,1914,
"Army-Signalling training manual, 1907. (Rep., with amendments to May 1911). Amend- ments, April and Aug, 1914 (in one), id. ; Signalling training manual. Part 2, 1914, 6d. WYMAN, Oct. 14",,,Army-Signalling training manual,WYMAN,6d.,,"Army-Signalling training manual, 1907. (Rep., with amendments to May 1911). Amend- ments, April and Aug, 1914 (in one), id. ; Signalling training manual. Part 2, 1914, 6d. WYMAN, Oct. 14",,,,Oct. 14,1914,
"Army-Stations of units of the Regular Forces, Militia, Special Reserve, and Territorial Force. No. 43. Jan., 1914. 2d. .. WYMAN, Jan. 14",,,"Army-Stations of units of the Regular Forces, Militia, Special Reserve, and Territorial Force",WYMAN,2d.,,"Army-Stations of units of the Regular Forces, Militia, Special Reserve, and Territorial Force. No. 43. Jan., 1914. 2d. .. WYMAN, Jan. 14",,,,Jan. 14,1914,
"ArmyStations of units of the Regular Forces, Militia, Special Reserve and Territorial Force. No. 44, April, 1914. 2d. . . WYMAN, May 14",,,"ArmyStations of units of the Regular Forces, Militia, Special Reserve and Territorial Force",WYMAN,2d.,,"ArmyStations of units of the Regular Forces, Militia, Special Reserve and Territorial Force. No. 44, April, 1914. 2d. . . WYMAN, May 14",,,,May 14,1914,
"Army- Statistics relating to the strength of the Regular Army, Special Reserve, Territorial Force, and Territorial Training and Musketry. id. .WYMAN, Mar. 14",,,"Army- Statistics relating to the strength of the Regular Army, Special Reserve, Territorial Force, and Territorial Training and Musketry",WYMAN,,,"Army- Statistics relating to the strength of the Regular Army, Special Reserve, Territorial Force, and Territorial Training and Musketry. id. .WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Sudan, British Force in : standing orders, 1914. 9d. .WYMAN, May 14",,,"Army-Sudan, British Force in : standing orders",WYMAN,9d.,,"Army-Sudan, British Force in : standing orders, 1914. 9d. .WYMAN, May 14",,,,May 14,1914,
"Army—Territorial Force-Annual return for 1913. 8vo. 7d. .WYMAN, Mar. 14",,,Army—Territorial Force-Annual return for,WYMAN,7d.,8vo.,"Army—Territorial Force-Annual return for 1913. 8vo. 7d. .WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Territorial Force: Cadet list. Units which had received official recognition on December 31, 1913, 6d. ; Cadet units in the British 1sles : regulations governing formation, organisation and administration, 1914, 1d. WYMAN, Mar. 14",,,Army-Territorial Force: Cadet list,WYMAN,1d.,,"Army-Territorial Force: Cadet list. Units which had received official recognition on December 31, 1913, 6d. ; Cadet units in the British Isles : regulations governing formation, organisation and administration, 1914, Id. WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army—Territorial Force. Mobilization of territorial infantry battalion, 3d. WYMAN, Feb. 14",,,Army—Territorial Force,WYMAN,3d.,,"Army—Territorial Force. Mobilization of territorial infantry battalion, 3d. WYMAN, Feb. 14",,,,Feb. 14,1914,
"Army-Training and manæuvre regulations, 1913, 4d. .WYMAN, Mar. 14",,,Army-Training and manæuvre regulations,WYMAN,4d.,,"Army-Training and manæuvre regulations, 1913, 4d. .WYMAN, Mar. 14",,,,Mar. 14,1914,
"Army-Transport, Mechanical : regulations for the appointment of inspectors of, id. WYMAN, May 14",,,,WYMAN,,,"Army-Transport, Mechanical : regulations for the appointment of inspectors of, id. WYMAN, May 14",,,,May 14,1914,
"Army—Trumpet and bugle sounds for the Army : with instructions for the training of trumpeters and buglers, 1914, 9d. ..... WYMAN, Aug. 14",,,Army—Trumpet and bugle sounds for the Army : with instructions for the training of trumpeters and buglers,WYMAN,9d.,,"Army—Trumpet and bugle sounds for the Army : with instructions for the training of trumpeters and buglers, 1914, 9d. ..... WYMAN, Aug. 14",,,,Aug. 14,1914,
"Army-War Office list, and administrative directory for the British Army, 1914. HARRISON & SONS, May 14",,,"Army-War Office list, and administrative directory for the British Army",HARRISON & SONS,,,"Army-War Office list, and administrative directory for the British Army, 1914. HARRISON & SONS, May 14",,,,May 14,1914,
