entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Defoe (Daniel) —— Robinson Crusoe. 12mo., pp. 430, is net (World library) WARD, L., May 11",Defoe,Daniel,Robinson Crusoe,"WARD, L.",,12mo.,"Defoe (Daniel) —— Robinson Crusoe. 12mo., pp. 430, is net (World library) WARD, L., May 11",Daniel Defoe,['Defoe (Daniel)'],,May 11,
"Dicey (A. V.)-A Leap in the dark : a criticisin of the principles of Home Rule as illustrated by the Bill of 1893. 2nd edit. Cr. 8vo. 7*X5, pp. 254, s, net .MURRAY, July 11",Dicey,A. V.,A Leap in the dark : a criticisin of the principles of Home Rule as illustrated by the Bill of,MURRAY,,8vo.,"Dicey (A. V.)-A Leap in the dark : a criticisin of the principles of Home Rule as illustrated by the Bill of 1893. 2nd edit. Cr. 8vo. 7*X5, pp. 254, IS, net .MURRAY, July 11",A. V. Dicey,['Dicey (A. V.)'],,July 11,
"Dickens (Charles)—The Haunted man. 16mo. 31 X2}, Ithr. is. net (Langham booklets, 52) SIEGLE, H., July 11",Dickens,Charles,The Haunted man,"SIEGLE, H.",,16mo.,"Dickens (Charles)—The Haunted man. 16mo. 31 X2}, Ithr. is. net (Langham booklets, 52) SIEGLE, H., July 11",Charles Dickens,['Dickens (Charles)'],,July 11,
"Dickens (Charles)—Reprinted pieces : The Lamp- lighter, To be read at dusk, and Sunday under three. Centenary edit. 8vo. 83 X5), pp. 364, 3s. 60. .... ...CHAPMAN & H., June 11",Dickens,Charles,"Reprinted pieces : The Lamp- lighter, To be read at dusk, and Sunday under three",CHAPMAN & H.,,8vo.,"Dickens (Charles)—Reprinted pieces : The Lamp- lighter, To be read at dusk, and Sunday under three. Centenary edit. 8vo. 83 X5), pp. 364, 35. 60. .... ...CHAPMAN & H., June 11",Charles Dickens,['Dickens (Charles)'],,June 11,
"Diderot (Denis)-Chefs-d'oeuvre. Tome premier. 12mo., pp. 246, is. net........DENT, July 11",Diderot,Denis,Chefs-d'oeuvre,DENT,,12mo.,"Diderot (Denis)-Chefs-d'oeuvre. Tome premier. 12mo., pp. 246, is. net........DENT, July 11",Denis Diderot,['Diderot (Denis)'],,July 11,
"Diplomatist's wife in Japan, Fraser (Mrs. H.) Ditman (Norman Edward)—Education and s. net . Apr. 11 preventive medicine. Ryl. 8vo. swd. is. 6d. net Diplomatist's wife in many lands, Fraser (Mrs. H.) FROWDE, Sep. 11",,,"Diplomatist's wife in Japan, Fraser (Mrs",FROWDE,,8vo.,"Diplomatist's wife in Japan, Fraser (Mrs. H.) Ditman (Norman Edward)—Education and IS. net . Apr. 11 preventive medicine. Ryl. 8vo. swd. is. 6d. net Diplomatist's wife in many lands, Fraser (Mrs. H.) FROWDE, Sep. 11",,,,Sep. 11,
"Directory of directors (The) 1911. Cr. 8vo., 15s. net (Title altered after publication to SKINNER, Feb. 11",,,Directory of directors (The),SKINNER,,8vo.,"Directory of directors (The) 1911. Cr. 8vo., 155. net (Title altered after publication to SKINNER, Feb. 11",,,,Feb. 11,
"Donaldson's Engineers' annual and almanac: with tides, 1912. Cr. 8vo., swd. is. SIMPKIN, Nov. 11",,,Donaldson's Engineers' annual and almanac: with tides,SIMPKIN,,8vo.,"Donaldson's Engineers' annual and almanac: with tides, 1912. Cr. 8vo., swd. is. SIMPKIN, Nov. 11",,,,Nov. 11,
"Dostoïeffsky (Fedor)-Crime and punishment. 12mo., pp. 466, is, net, Ithr., 28. net (Every- man's library) .DENT, Jan. 11",Dostoïeffsky,Fedor,Crime and punishment,DENT,,12mo.,"Dostoïeffsky (Fedor)-Crime and punishment. 12mo., pp. 466, is, net, Ithr., 28. net (Every- man's library) .DENT, Jan. 11",Fedor Dostoïeffsky,['Dostoïeffsky (Fedor)'],,Jan. 11,
"Doyle (Arthur)-A Hundred years of conflict : being some records of the services of six Generals of the Doyle Family, 1756-1856. 8vo. 93 x5, pp. 208, gs, net LONGMANS, Oct. 11",Doyle,Arthur,A Hundred years of conflict : being some records of the services of six Generals of the Doyle Family,LONGMANS,,8vo.,"Doyle (Arthur)-A Hundred years of conflict : being some records of the services of six Generals of the Doyle Family, 1756-1856. 8vo. 93 x5, pp. 208, gs, net LONGMANS, Oct. 11",Arthur Doyle,['Doyle (Arthur)'],,Oct. 11,
"Dreyer (G.) and Ray (W.)-Further experiments upon the blood volume of mammals and its relation to the surface area of the body. 4to., pp. 22, swd., is. net..... ...DULAU, Dec. 11",Dreyer,G.,Further experiments upon the blood volume of mammals and its relation to the surface area of the body,DULAU,,4to.,"Dreyer (G.) and Ray (W.)-Further experiments upon the blood volume of mammals and its relation to the surface area of the body. 4to., pp. 22, swd., is. net..... ...DULAU, Dec. 11",G. Dreyer,"['Dreyer (G.)', 'Ray (W.)']",,Dec. 11,
"Driver (S. R.) The Book of Exodus. In the Revised Version, with intro. and notes. 12mo., 64 X4}, pp. 516, 3s. 6d. net. (Cambridge Bible for schools and colleges) CAMB. UNIV. PRESS, June 11",Driver,S. R.,The Book of Exodus,CAMB. UNIV. PRESS,,12mo.,"Driver (S. R.) The Book of Exodus. In the Revised Version, with intro. and notes. 12mo., 64 X4}, pp. 516, 3s. 6d. net. (Cambridge Bible for schools and colleges) CAMB. UNIV. PRESS, June 11",S. R. Driver,['Driver (S. R.)'],,June 11,
"Droz (Gustave)—Papa, mamma and baby. New edit. Cr. 8vo. 7*X5, pp. 256, 3s. 60. GIBBINGS, June 11",Droz,Gustave,"Papa, mamma and baby",GIBBINGS,,8vo.,"Droz (Gustave)—Papa, mamma and baby. New edit. Cr. 8vo. 7*X5, pp. 256, 35. 60. GIBBINGS, June 11",Gustave Droz,['Droz (Gustave)'],,June 11,
"Drury (W. P.)—The Passing of the Flagship, and other stories. Cheaper edit. Cr. 8vo. 7} X4, pp. 270, 28. net CHAPMAN & H., June 11",Drury,W. P.,"The Passing of the Flagship, and other stories",CHAPMAN & H.,,8vo.,"Drury (W. P.)—The Passing of the Flagship, and other stories. Cheaper edit. Cr. 8vo. 7} X4, pp. 270, 28. net CHAPMAN & H., June 11",W. P. Drury,['Drury (W. P.)'],,June 11,
"Du Camp (Maxime)-La Dette de Jeu. Edit. with Notes and Vocab., by de V. Payen-Payne. Extra fcap. 8vo. pp. 164, 28. (Pitt Press ser.) CAMB. UNIV. PRESS, Sept. 11",Du Camp,Maxime,La Dette de Jeu,CAMB. UNIV. PRESS,,8vo.,"Du Camp (Maxime)-La Dette de Jeu. Edit. with Notes and Vocab., by de V. Payen-Payne. Extra fcap. 8vo. pp. 164, 28. (Pitt Press ser.) CAMB. UNIV. PRESS, Sept. 11",Maxime Du Camp,['Du Camp (Maxime)'],,Sept. 11,
"Dunlop (W. R.)-Weather wisdom in agricul- ture : with hints on forecasting. 18mo., pp: 50, s. net VINTON, July 11",Dunlop,W. R.,Weather wisdom in agricul- ture : with hints on forecasting,VINTON,,18mo.,"Dunlop (W. R.)-Weather wisdom in agricul- ture : with hints on forecasting. 18mo., pp: 50, IS. net VINTON, July 11",W. R. Dunlop,['Dunlop (W. R.)'],,July 11,
"Durer (Albrecht)-4to. 81 X6, 2s. 60. net (Great Engravers) . HEINEMANN, Oct. 11",Durer,Albrecht,,HEINEMANN,,,"Durer (Albrecht)-4to. 81 X6, 25. 60. net (Great Engravers) . HEINEMANN, Oct. 11",Albrecht Durer,['Durer (Albrecht)'],,Oct. 11,
"Earland (Ada)--Ruskin and his circle. Pop. edit. 12mo., pp. 352, is. net HUTCHINSON, May 11",Earland,Ada,Ruskin and his circle,HUTCHINSON,,12mo.,"Earland (Ada)--Ruskin and his circle. Pop. edit. 12mo., pp. 352, is. net HUTCHINSON, May 11",Ada Earland,['Earland (Ada)'],,May 11,
"Edgar (John G.)-Heroes of England. Cr. 8vo., (Standard library) ...... BLACKIE, Sep. 11",Edgar,John G.,Heroes of England,BLACKIE,,8vo.,"Edgar (John G.)-Heroes of England. Cr. 8vo., (Standard library) ...... BLACKIE, Sep. 11",John G. Edgar,['Edgar (John G.)'],,Sep. 11,
"Education (Ireland)--Commissioners' report for 1910 (post free), 6fd.......WYMAN, June 11",Education,Ireland,Commissioners' report for,WYMAN,,,"Education (Ireland)--Commissioners' report for 1910 (post free), 6fd.......WYMAN, June 11",Ireland Education,['Education (Ireland)'],,June 11,
"Educational Endowments (Departmental Com- mittee on)- vol. 2. Minutes of evidence (post free). 2s. 8d. · WYMAN, July 11",Educational Endowments,Departmental Com- mittee on,2. Minutes of evidence (post free),WYMAN,,,"Educational Endowments (Departmental Com- mittee on)- vol. 2. Minutes of evidence (post free). 25. 8d. · WYMAN, July 11",Departmental Com- mittee on Educational Endowments,['Educational Endowments (Departmental Com- mittee on)'],,July 11,
"Edwardes (Tickner)—The Lore of the honey bee. 12n10., pp. 216, is. net.... METHUEN, May 11",Edwardes,Tickner,The Lore of the honey bee,METHUEN,,,"Edwardes (Tickner)—The Lore of the honey bee. 12n10., pp. 216, is. net.... METHUEN, May 11",Tickner Edwardes,['Edwardes (Tickner)'],,May 11,
"Elias (Edith L.)-In Stuart times: short character studies of the great figures of the period. Cr. 8vo. 7} X5, pp. 260, 1s. 60. HARRAP, Aug. 11",Elias,Edith L.,In Stuart times: short character studies of the great figures of the period,HARRAP,,8vo.,"Elias (Edith L.)-In Stuart times: short character studies of the great figures of the period. Cr. 8vo. 7} X5, pp. 260, Is. 60. HARRAP, Aug. 11",Edith L. Elias,['Elias (Edith L.)'],,Aug. 11,
"Eliot (George)—Silas Marner. 12mo., pp. 256, is. net (World library).... WARD, L., May 11",Eliot,George,Silas Marner,"WARD, L.",,12mo.,"Eliot (George)—Silas Marner. 12mo., pp. 256, is. net (World library).... WARD, L., May 11",George Eliot,['Eliot (George)'],,May 11,
"Ellis (J.) ed.--Sermons in a nutshell: outlines for sermons and addresses. 12mo., pp. 118, s, net....... .....R. SCOTT, June 11",Ellis,J.,Sermons in a nutshell: outlines for sermons and addresses,R. SCOTT,,12mo.,"Ellis (J.) ed.--Sermons in a nutshell: outlines for sermons and addresses. 12mo., pp. 118, IS, net....... .....R. SCOTT, June 11",J. Ellis,['Ellis (J.)'],ed.,June 11,
"Elrington (H.)-The Burleighs. Cr. 8vo., pp. 118, s. ..S.P.C.K., Oct. 11",Elrington,H.,The Burleighs,S.P.C.K.,,8vo.,"Elrington (H.)-The Burleighs. Cr. 8vo., pp. 118, IS. ..S.P.C.K., Oct. 11",H. Elrington,['Elrington (H.)'],,Oct. 11,
"Emanuel (Walter)-One hundred years hence : being some extracts from the Hourly Mail of A.D, 2000. Illus. by John Hassall. Ryl. 8vo., pp. 76, Swd. is. net... .NASH, July 11",Emanuel,Walter,One hundred years hence : being some extracts from the Hourly Mail of A.D,NASH,,8vo.,"Emanuel (Walter)-One hundred years hence : being some extracts from the Hourly Mail of A.D, 2000. Illus. by John Hassall. Ryl. 8vo., pp. 76, Swd. is. net... .NASH, July 11",Walter Emanuel,['Emanuel (Walter)'],,July 11,
"Encyclopædia of 1slam (The)--A dictionary of the geography, ethnography and biography of the Muhammedan peoples. Edit. by M. T. Houtoma and T. W. Arnold. Part 9. Imp. 8vo., pp. 64, with i plate, 3s. 6d. nét I,UZAC, June 11",,,Encyclopædia of,"I,UZAC",,8vo.,"Encyclopædia of Islam (The)--A dictionary of the geography, ethnography and biography of the Muhammedan peoples. Edit. by M. T. Houtoma and T. W. Arnold. Part 9. Imp. 8vo., pp. 64, with i plate, 35. 6d. nét I,UZAC, June 11",,,,June 11,
"English Lake District (The). 12mo., limp. is, net (Ward, Lock & Co.'s Guides) WARD, L., June 11",,,English Lake District (The),"WARD, L.",,12mo.,"English Lake District (The). 12mo., limp. is, net (Ward, Lock & Co.'s Guides) WARD, L., June 11",,,,June 11,
"Eucken (Rudolf)—Religion and life. 61 X41, pp. 50, is. net....P. GREEN, Oct. 11",Eucken,Rudolf,Religion and life,P. GREEN,,,"Eucken (Rudolf)—Religion and life. 61 X41, pp. 50, is. net....P. GREEN, Oct. 11",Rudolf Eucken,['Eucken (Rudolf)'],,Oct. 11,
"Evans (A. H.)-A Fauna of the Tweed area. Illus, 8vo. 9 X64, pp. 290, 218, net D. DOUGLAS, Aug. 11",Evans,A. H.,A Fauna of the Tweed area,D. DOUGLAS,,8vo.,"Evans (A. H.)-A Fauna of the Tweed area. Illus, 8vo. 9 X64, pp. 290, 218, net D. DOUGLAS, Aug. 11",A. H. Evans,['Evans (A. H.)'],,Aug. 11,
"Factory order re limewashing (post free) 1}d. WYMAN, July 11",,,Factory order re limewashing (post free),WYMAN,,,"Factory order re limewashing (post free) 1}d. WYMAN, July 11",,,,July 11,
"Fairchild (Henry Pratt)-Greek immigration to the United States. 8vo., 8s. Ed. net FROWDE, June 11",Fairchild,Henry Pratt,Greek immigration to the United States,FROWDE,,8vo.,"Fairchild (Henry Pratt)-Greek immigration to the United States. 8vo., 8s. Ed. net FROWDE, June 11",Henry Pratt Fairchild,['Fairchild (Henry Pratt)'],,June 11,
"Faith : a selection general thoughts. 16mo. 31 X2), Ithr. is. net (Langham booklets, 83) SIEGLE, H., June 11",,,Faith : a selection general thoughts,"SIEGLE, H.",,16mo.,"Faith : a selection general thoughts. 16mo. 31 X2), Ithr. is. net (Langham booklets, 83) SIEGLE, H., June 11",,,,June 11,
"Falconer (A. S.)-Wishing Wood, and other verses. 12mo., bds, is, net ..FIFIELD, June 11",Falconer,A. S.,"Wishing Wood, and other verses",FIFIELD,,12mo.,"Falconer (A. S.)-Wishing Wood, and other verses. 12mo., bds, is, net ..FIFIELD, June 11",A. S. Falconer,['Falconer (A. S.)'],,June 11,
"Family A B C (The): containing indispensable advice for every home. 4to. 98 x 73, pp. 268, s. SIMPKIN, Feb. 11",,,Family A B C (The): containing indispensable advice for every home,SIMPKIN,,4to.,"Family A B C (The): containing indispensable advice for every home. 4to. 98 x 73, pp. 268, IS. SIMPKIN, Feb. 11",,,,Feb. 11,
"Family Friend (The) 1911. Ryl. 8vo., 2s.; gilt, 2s. 6d. ; bds., is. 60.......PARTRIDGE, Oct. 11",,,Family Friend (The),PARTRIDGE,,8vo.,"Family Friend (The) 1911. Ryl. 8vo., 25.; gilt, 25. 6d. ; bds., is. 60.......PARTRIDGE, Oct. 11",,,,Oct. 11,
"Farjeon (B. L.)-The Mystery of the Royal Mail. 8vo., swd. 60. .... HUTCHINSON, July 11",Farjeon,B. L.,The Mystery of the Royal Mail,HUTCHINSON,,8vo.,"Farjeon (B. L.)-The Mystery of the Royal Mail. 8vo., swd. 60. .... HUTCHINSON, July 11",B. L. Farjeon,['Farjeon (B. L.)'],,July 11,
"Farquharson (Robert)-In and out of Parliament: reminiscences of a varied life. Illus. 8vo. 93 x6, pp. 350, 12s. 60. net WILLIAMS & N., May 11",Farquharson,Robert,In and out of Parliament: reminiscences of a varied life,WILLIAMS & N.,,8vo.,"Farquharson (Robert)-In and out of Parliament: reminiscences of a varied life. Illus. 8vo. 93 x6, pp. 350, 125. 60. net WILLIAMS & N., May 11",Robert Farquharson,['Farquharson (Robert)'],,May 11,
"Fea (Allan)—Nooks and corners of old England. Illus, New edit. Cr. 8vo. 71 x 44, pp. 286, .SECKER, June 11",Fea,Allan,Nooks and corners of old England,SECKER,,8vo.,"Fea (Allan)—Nooks and corners of old England. Illus, New edit. Cr. 8vo. 71 x 44, pp. 286, .SECKER, June 11",Allan Fea,['Fea (Allan)'],,June 11,
"Fenn (George Manville)— Nat the naturalist. New edit. Cr. 8vo. 78 X 41, pp. 256, is. BLACKIE, July 11",Fenn,George Manville,Nat the naturalist,BLACKIE,,8vo.,"Fenn (George Manville)— Nat the naturalist. New edit. Cr. 8vo. 78 X 41, pp. 256, is. BLACKIE, July 11",George Manville Fenn,['Fenn (George Manville)'],,July 11,
"Ferris (Richard)—How to fly; or, The Conquest of the air. Illus. Cr. 8vo. 71 x5, pp. 476, 3s. 60. NELSON, Sep. 11",Ferris,Richard,"How to fly; or, The Conquest of the air",NELSON,,8vo.,"Ferris (Richard)—How to fly; or, The Conquest of the air. Illus. Cr. 8vo. 71 x5, pp. 476, 35. 60. NELSON, Sep. 11",Richard Ferris,['Ferris (Richard)'],,Sep. 11,
"Field (Claud)--A Dictionary of quotations : Arabic and Persian. Cr. 8vo. 8 X 54, pp. 358, .... SONNENSCHEIN, Feb. 11",Field,Claud,A Dictionary of quotations : Arabic and Persian,SONNENSCHEIN,,8vo.,"Field (Claud)--A Dictionary of quotations : Arabic and Persian. Cr. 8vo. 8 X 54, pp. 358, .... SONNENSCHEIN, Feb. 11",Claud Field,['Field (Claud)'],,Feb. 11,
"Financial reform almanack and year book (The), 1911, is. 6d. net. 8vo., swd, is, net SIMPKIN, Mar. 11",,,Financial reform almanack and year book (The),SIMPKIN,,8vo.,"Financial reform almanack and year book (The), 1911, is. 6d. net. 8vo., swd, is, net SIMPKIN, Mar. 11",,,,Mar. 11,
"Financial relations of Ireland (The), with the Imperial Exchequer. By an Irisliman. 8vo., swd., 6d. net (Dublin), M. H. GILL, May 11",,,"Financial relations of Ireland (The), with the Imperial Exchequer",M. H. GILL,,8vo.,"Financial relations of Ireland (The), with the Imperial Exchequer. By an Irisliman. 8vo., swd., 6d. net (Dublin), M. H. GILL, May 11",,,,May 11,
"Finch (F.)— The Passionate pretender. Cr. 8vo. 28. net ..STOCKWELL, Aug. 11",Finch,F.,The Passionate pretender,STOCKWELL,,8vo.,"Finch (F.)— The Passionate pretender. Cr. 8vo. 28. net ..STOCKWELL, Aug. 11",F. Finch,['Finch (F.)'],,Aug. 11,
"Finch (F.)-Sonnets and poems. Cr. 8vo. is. net STOCKWELL, Feb. 11",Finch,F.,Sonnets and poems,STOCKWELL,,8vo.,"Finch (F.)-Sonnets and poems. Cr. 8vo. is. net STOCKWELL, Feb. 11",F. Finch,['Finch (F.)'],,Feb. 11,
"Findlay (J. Patrick)—In the footsteps of R. L. S. Re-issue. Cr. 8vo. 71 x 41, pp. 64, bds. is. net W. P. NIMMO, June 11",Findlay,J. Patrick,In the footsteps of R. L. S. Re-issue,W. P. NIMMO,,8vo.,"Findlay (J. Patrick)—In the footsteps of R. L. S. Re-issue. Cr. 8vo. 71 x 41, pp. 64, bds. is. net W. P. NIMMO, June 11",J. Patrick Findlay,['Findlay (J. Patrick)'],,June 11,
"First English life of King Henry V (The): written in 1513 by an anonymous author known com- monly as The Translator of Livius. Edit. by Charles Lethbridge Kingsford. 8vo., 9 X 51, pp. 268, 8s. 6d. net (Clarendon Press), FROWDE, July 11",,,First English life of King Henry V (The): written in,FROWDE,,8vo.,"First English life of King Henry V (The): written in 1513 by an anonymous author known com- monly as The Translator of Livius. Edit. by Charles Lethbridge Kingsford. 8vo., 9 X 51, pp. 268, 8s. 6d. net (Clarendon Press), FROWDE, July 11",,,,July 11,
"Fitchett (W. H.)—The Tale of the Great Mutiny. Pop. edit. Cr. 8vo. pp. 386, is. net SMITH, E., May 11",Fitchett,W. H.,The Tale of the Great Mutiny,"SMITH, E.",,8vo.,"Fitchett (W. H.)—The Tale of the Great Mutiny. Pop. edit. Cr. 8vo. pp. 386, is. net SMITH, E., May 11",W. H. Fitchett,['Fitchett (W. H.)'],,May 11,
"Flaubert (Gustave)—Trois contes. 12mo., NP, 280, s, net NELSON, July 11",Flaubert,Gustave,Trois contes,NELSON,,12mo.,"Flaubert (Gustave)—Trois contes. 12mo., NP, 280, IS, net NELSON, July 11",Gustave Flaubert,['Flaubert (Gustave)'],,July 11,
"Fletcher (C. R. L.) and Kipling (Rudyard)—A School history of England. Illus. by llenry Ford. 4to., 10 X71, pp. 250, 7s. 6d. net (Clarendon Press), FROWDE, July 11",Fletcher,C. R. L.,A School history of England,FROWDE,,4to.,"Fletcher (C. R. L.) and Kipling (Rudyard)—A School history of England. Illus. by llenry Ford. 4to., 10 X71, pp. 250, 75. 6d. net (Clarendon Press), FROWDE, July 11",C. R. L. Fletcher,"['Fletcher (C. R. L.)', 'Kipling (Rudyard)']",,July 11,
"Forster (R. H.)–Midsummer morn. Cr. 74 X5, ..LONG, Jan. 11",Forster,R. H.,Midsummer morn,LONG,,,"Forster (R. H.)–Midsummer morn. Cr. 74 X5, ..LONG, Jan. 11",R. H. Forster,['Forster (R. H.)'],,Jan. 11,
"Foster (William) ed.—The English Factories in India. Vol. 5. 8vo, pp. 396, 12s. 6d. net (Clarendon Press), FROWDE, May 11",Foster,William,The English Factories in India,FROWDE,,"8vo,","Foster (William) ed.—The English Factories in India. Vol. 5. 8vo, pp. 396, 12s. 6d. net (Clarendon Press), FROWDE, May 11",William Foster,['Foster (William)'],ed.,May 11,
"Francis (St.) of Assisi—Little flowers. 16mo. 31 X2), lihr. is. net (Langham booklets, 68) SIEGLE, H., June 11",Francis,St.,Assisi—Little flowers,"SIEGLE, H.",,16mo.,"Francis (St.) of Assisi—Little flowers. 16mo. 31 X2), lihr. is. net (Langham booklets, 68) SIEGLE, H., June 11",St. Francis,['Francis (St.)'],,June 11,
"Fraser (Mrs. Hugh)-A Diplomatist's wife in Japan. Pop. edit. 12mo. pp. 416, is. net HUTCHINSON, Apr. 11",Fraser,Mrs. Hugh,A Diplomatist's wife in Japan,HUTCHINSON,,12mo.,"Fraser (Mrs. Hugh)-A Diplomatist's wife in Japan. Pop. edit. 12mo. pp. 416, is. net HUTCHINSON, Apr. 11",Mrs. Hugh Fraser,['Fraser (Mrs. Hugh)'],,Apr. 11,
"Frazer (J. C. W.) and Hoffman (E. J.)--Apparatus and methods for the sampling and analysis of furnace gases (U.S. Bureau of Mines). Illus. Svo. 9 X5), pp. 22, Swd. is, net WESLEY, Sep. 11",Frazer,J. C. W.,Apparatus and methods for the sampling and analysis of furnace gases (U.S. Bureau of Mines),WESLEY,,,"Frazer (J. C. W.) and Hoffman (E. J.)--Apparatus and methods for the sampling and analysis of furnace gases (U.S. Bureau of Mines). Illus. Svo. 9 X5), pp. 22, Swd. is, net WESLEY, Sep. 11",J. C. W. Frazer,"['Frazer (J. C. W.)', 'Hoffman (E. J.)']",,Sep. 11,
"Frazer (J. G.)--- The Golden bough : a study in magic and religion. 3rd edit. Part 1, The Magic art and the evolution of kings. Vols. I and 2. 8vo. 9 X54, pp. 458, 430, 208. net MACMILLAN, Mar. 11",Frazer,J. G.,The Golden bough : a study in magic and religion,MACMILLAN,,8vo.,"Frazer (J. G.)--- The Golden bough : a study in magic and religion. 3rd edit. Part 1, The Magic art and the evolution of kings. Vols. I and 2. 8vo. 9 X54, pp. 458, 430, 208. net MACMILLAN, Mar. 11",J. G. Frazer,['Frazer (J. G.)'],,Mar. 11,
"Frazer (J. G.)—The Golden boughı : a study in magic and religion. Part 2, Taboo and the perils of the soul. 3rd edit. 8vo. 9 X54, pp. 462, IOS. net .MACMILLAN, May it Frazer (J. G.)-The Golden bough: a study in magic and religion, 3rd edit. Part 3, The Dying God. 8vo. 9 X5, pp. 312, Ios. net MACMILLAN, Oct. 11",Frazer,J. G.,The Golden boughı : a study in magic and religion,MACMILLAN,,8vo.,"Frazer (J. G.)—The Golden boughı : a study in magic and religion. Part 2, Taboo and the perils of the soul. 3rd edit. 8vo. 9 X54, pp. 462, IOS. net .MACMILLAN, May it Frazer (J. G.)-The Golden bough: a study in magic and religion, 3rd edit. Part 3, The Dying God. 8vo. 9 X5, pp. 312, Ios. net MACMILLAN, Oct. 11",J. G. Frazer,['Frazer (J. G.)'],,Oct. 11,
"Friars Prices of Scotland, Evidence (post frec), ud. WYMAN, July 11",,,"Friars Prices of Scotland, Evidence (post frec), ud",WYMAN,,,"Friars Prices of Scotland, Evidence (post frec), ud. WYMAN, July 11",,,,July 11,
"Frost (P.)-An Elementary treatise on tracing. 2nd edit. Cr. 8vo. Ios, net MACMILLAN, Mar. 11",Frost,P.,An Elementary treatise on tracing,MACMILLAN,,8vo.,"Frost (P.)-An Elementary treatise on tracing. 2nd edit. Cr. 8vo. Ios, net MACMILLAN, Mar. 11",P. Frost,['Frost (P.)'],,Mar. 11,
"Gamble (F. W.,—The Animal world. 12mo., pp. 256, 1s. net. (Home university library) WILLIAMS & N., June 11",Gamble,"F. W.,—The Animal world. 12mo., pp. 256, 1s. net. (Home university library",,WILLIAMS & N.,,,"Gamble (F. W.,—The Animal world. 12mo., pp. 256, Is. net. (Home university library) WILLIAMS & N., June 11","F. W.,—The Animal world. 12mo., pp. 256, 1s. net. (Home university library Gamble","['Gamble (F. W.,—The Animal world. 12mo., pp. 256, 1s. net. (Home university library)']",,June 11,
"Gamble (K.)–Roses and rue. 16mo. s. DRANE, July 11",Gamble,K.,Roses and rue,DRANE,,16mo.,"Gamble (K.)–Roses and rue. 16mo. IS. DRANE, July 11",K. Gamble,['Gamble (K.)'],,July 11,
"Gallery of fashion, March, 1911, 4to. swd. is. net GOUPIL, Mar. 11",,,"Gallery of fashion, March",GOUPIL,,4to.,"Gallery of fashion, March, 1911, 4to. swd. is. net GOUPIL, Mar. 11",,,,Mar. 11,
"Gallon (Tom)—The Great gay road. Popular edit. Cr. 8vo. pp. 318, swd. is. net LONG, Mar. 11",Gallon,Tom,The Great gay road,LONG,,8vo.,"Gallon (Tom)—The Great gay road. Popular edit. Cr. 8vo. pp. 318, swd. is. net LONG, Mar. 11",Tom Gallon,['Gallon (Tom)'],,Mar. 11,
"Gardner (J. Myers)-Hints on income tax, charges and surcharges, appeals, &c. Cr. 8vo., swd. 60. net .McCORQUODALE, July 11",Gardner,J. Myers,"Hints on income tax, charges and surcharges, appeals, &c",CORQUODALE,,8vo.,"Gardner (J. Myers)-Hints on income tax, charges and surcharges, appeals, &c. Cr. 8vo., swd. 60. net .McCORQUODALE, July 11",J. Myers Gardner,['Gardner (J. Myers)'],,July 11,
"Gardner (Percy)—The Earliest coins of Greece proper. Ryl. 8vo. swd. 29. 60. net (British Academy) .FROWDE, Oct. 11",Gardner,Percy,The Earliest coins of Greece proper,FROWDE,,8vo.,"Gardner (Percy)—The Earliest coins of Greece proper. Ryl. 8vo. swd. 29. 60. net (British Academy) .FROWDE, Oct. 11",Percy Gardner,['Gardner (Percy)'],,Oct. 11,
"Garvice (Charles)--A Farm in Creamland : book of the Devon countryside. Illus. 8vo. 9x51, pp. 404, 75, 60, net HODDER & S., Oct. 11",Garvice,Charles,A Farm in Creamland : book of the Devon countryside,HODDER & S.,,8vo.,"Garvice (Charles)--A Farm in Creamland : book of the Devon countryside. Illus. 8vo. 9x51, pp. 404, 75, 60, net HODDER & S., Oct. 11",Charles Garvice,['Garvice (Charles)'],,Oct. 11,
"Garvice (Charles)–Iris. 8vo., swd., 60. NEWNES, July 11",Garvice,Charles,Iris,NEWNES,,8vo.,"Garvice (Charles)–Iris. 8vo., swd., 60. NEWNES, July 11",Charles Garvice,['Garvice (Charles)'],,July 11,
"Gasc's Little gem dictionary of the French and English languages. Edit. by Marc Ceppi. 12m0., pp. 288, is. net ; 1thr., 28. net BELL, July 11",,,Gasc's Little gem dictionary of the French and English languages,BELL,,,"Gasc's Little gem dictionary of the French and English languages. Edit. by Marc Ceppi. 12m0., pp. 288, is. net ; 1thr., 28. net BELL, July 11",,,,July 11,
"Gautier (Theophile)-Voyage en Espagne. 12mo., limp, is.. . MACMILLAN, May 11",,,Gautier (Theophile)-Voyage en Espagne,MACMILLAN,,12mo.,"Gautier (Theophile)-Voyage en Espagne. 12mo., limp, is.. . MACMILLAN, May 11",,,,May 11,
"Geil (William Edgar)-Eighteen capitals of China. Illus. 8vo. 91 x6, pp. 450, 2is. net CONSTABLE, Oct. 11",Geil,William Edgar,Eighteen capitals of China,CONSTABLE,,8vo.,"Geil (William Edgar)-Eighteen capitals of China. Illus. 8vo. 91 x6, pp. 450, 2is. net CONSTABLE, Oct. 11",William Edgar Geil,['Geil (William Edgar)'],,Oct. 11,
