entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Bax (Clifford)—Twenty-five Chinese poems. Paraphrased by C. B. 2nd ed., rev. and enl. 7X5 pp. 53 is. HENDERSONS, Nov. 16",Bax,Clifford,Twenty-five Chinese poems,HENDERSONS,,0.0,,"Bax (Clifford)—Twenty-five Chinese poems. Paraphrased by C. B. 2nd ed., rev. and enl. 7X5 pp. 53 is. HENDERSONS, Nov. 16",Clifford Bax,['Bax (Clifford)'],,Nov. 16,
"Bayley (Stanhope)-Modulations; and A Spray of olive. 61 X 5, pp. 80, is. net MATHEWS, Oct. 16",Bayley,Stanhope,Modulations; and A Spray of olive,MATHEWS,,0.0,,"Bayley (Stanhope)-Modulations; and A Spray of olive. 61 X 5, pp. 80, is. net MATHEWS, Oct. 16",Stanhope Bayley,['Bayley (Stanhope)'],,Oct. 16,
"Bazin (René) —The Children of Alsace. New imp. Cr. 8vo. 7X41, is. 6d. net ; Ithr. 2s. net. (The Lotus library) .S. PAUL, Mar. 16",Bazin,René,The Children of Alsace,S. PAUL,,0.0,8vo.,"Bazin (René) —The Children of Alsace. New imp. Cr. 8vo. 7X41, is. 6d. net ; Ithr. 25. net. (The Lotus library) .S. PAUL, Mar. 16",René Bazin,['Bazin (René)'],,Mar. 16,
"Beach (Rex)-Going some. Re-issue. 18mo. 7x41, is. net HODDER & S., Sep. 16",Beach,Rex,Going some,HODDER & S.,,0.0,18mo.,"Beach (Rex)-Going some. Re-issue. 18mo. 7x41, is. net HODDER & S., Sep. 16",Rex Beach,['Beach (Rex)'],,Sep. 16,
"Boach (Rex)—The Net. Pop. ed. Cr, 8vo, 71x4), pp. 320, is. net HODDER & S., Jan. 16",Boach,Rex,The Net,HODDER & S.,,0.0,"8vo,","Boach (Rex)—The Net. Pop. ed. Cr, 8vo, 71x4), pp. 320, is. net HODDER & S., Jan. 16",Rex Boach,['Boach (Rex)'],,Jan. 16,
"Beach (Rex)-Rainbow's end. Cr. 8vo. 71 x 5, pp. 351, 58. net ......... .HODDER & S., Oct. 16",Beach,Rex,Rainbow's end,HODDER & S.,,0.0,8vo.,"Beach (Rex)-Rainbow's end. Cr. 8vo. 71 x 5, pp. 351, 58. net ......... .HODDER & S., Oct. 16",Rex Beach,['Beach (Rex)'],,Oct. 16,
"Beaconsfield (Earl of) see Disraeli (Benjamin). Bean (C. E. W.)-The Dreadnought of the Darling. Cr. 8vo. 71 X 5, PP. 253, is, net HODDER & S., July 16",Beaconsfield,Earl of,The Dreadnought of the Darling,HODDER & S.,,0.0,8vo.,"Beaconsfield (Earl of) see Disraeli (Benjamin). Bean (C. E. W.)-The Dreadnought of the Darling. Cr. 8vo. 71 X 5, PP. 253, is, net HODDER & S., July 16",Earl of Beaconsfield,"['Beaconsfield (Earl of)', 'Bean (C. E. W.)']",,July 16,
"Beaumarchais Le Barbier de Séville ; Le mariage de Figaro. 1s. net. (Coll. Gallia) DENT, Dec. 16",,,Beaumarchais Le Barbier de Séville ; Le mariage de Figaro,DENT,,0.0,,"Beaumarchais Le Barbier de Séville ; Le mariage de Figaro. Is. net. (Coll. Gallia) DENT, Dec. 16",,,,Dec. 16,
"Beauty ever new. By “Flaneuse. Cheap ed. Cr. 8vo. 71 x 41, pp. 184, swd. is. net A. M. GARDNER, Mar, 16",,,Beauty ever new,A. M. GARDNER,,0.0,8vo.,"Beauty ever new. By “Flaneuse. Cheap ed. Cr. 8vo. 71 x 41, pp. 184, swd. is. net A. M. GARDNER, Mar, 16",,,,"Mar, 16",
"Bechhofer (C. E.)-Russia at the cross-roads. Intro. by A. H. Murray. 8vo. 9 x 54, pp. 210, .K. PAUL, May 16",Bechhofer,C. E.,Russia at the cross-roads,K. PAUL,,0.0,8vo.,"Bechhofer (C. E.)-Russia at the cross-roads. Intro. by A. H. Murray. 8vo. 9 x 54, pp. 210, .K. PAUL, May 16",C. E. Bechhofer,['Bechhofer (C. E.)'],,May 16,
"Becker (Albert J.)-The Strength and stiffness of steel under biaxial loading. 8vo., swd. is. gd, net (Univ. of Illinois Bull., No. 85) CHAPMAN & H., Aug. 16",Becker,Albert J.,The Strength and stiffness of steel under biaxial loading,CHAPMAN & H.,,0.0,8vo.,"Becker (Albert J.)-The Strength and stiffness of steel under biaxial loading. 8vo., swd. is. gd, net (Univ. of Illinois Bull., No. 85) CHAPMAN & H., Aug. 16",Albert J. Becker,['Becker (Albert J.)'],,Aug. 16,
"Beetham (Gertrude E.)The Fairies of the elements. Cr. 8vo. 77 x 41, pp. 80, is. net WARNE, Sep. 16",Beetham,Gertrude E.,The Fairies of the elements,WARNE,,0.0,8vo.,"Beetham (Gertrude E.)The Fairies of the elements. Cr. 8vo. 77 x 41, pp. 80, is. net WARNE, Sep. 16",Gertrude E. Beetham,['Beetham (Gertrude E.)'],,Sep. 16,
"Begbie (Harold)-Fighting lines, and various reinforcements. 64 x 44, pp. 95, is. net CONSTABLE, July 16",Begbie,Harold,"Fighting lines, and various reinforcements",CONSTABLE,,0.0,,"Begbie (Harold)-Fighting lines, and various reinforcements. 64 x 44, pp. 95, is. net CONSTABLE, July 16",Harold Begbie,['Begbie (Harold)'],,July 16,
"Begbie (Harold)-Mrs. O'H. Cheaper ed. Cr. 8vo. 73 x 5, pp. 334, 28. net ... MILLS & B., Aug. 16",Begbie,Harold,Mrs,MILLS & B.,,0.0,8vo.,"Begbie (Harold)-Mrs. O'H. Cheaper ed. Cr. 8vo. 73 x 5, pp. 334, 28. net ... MILLS & B., Aug. 16",Harold Begbie,['Begbie (Harold)'],,Aug. 16,
"Bell (J. J.)--Cupid in oilskins. Cr. 8vo. 73 x 44, pp. 187, is. net ...HODDER & S., Aug. 16",Bell,J. J.,Cupid in oilskins,HODDER & S.,,0.0,8vo.,"Bell (J. J.)--Cupid in oilskins. Cr. 8vo. 73 x 44, pp. 187, is. net ...HODDER & S., Aug. 16",J. J. Bell,['Bell (J. J.)'],,Aug. 16,
"Bell (J. J.)-Kiddies. Cr. 8vo. 71 x 5, pp. 278, 68. MILLS & B., Sep. 16",Bell,J. J.,Kiddies,MILLS & B.,,0.0,8vo.,"Bell (J. J.)-Kiddies. Cr. 8vo. 71 x 5, pp. 278, 68. MILLS & B., Sep. 16",J. J. Bell,['Bell (J. J.)'],,Sep. 16,
"Bell (Ralcy Husted)-Taormina. Cr. 8vo. 58. net PUTNAM, June 16",Bell,Ralcy Husted,Taormina,PUTNAM,,0.0,8vo.,"Bell (Ralcy Husted)-Taormina. Cr. 8vo. 58. net PUTNAM, June 16",Ralcy Husted Bell,['Bell (Ralcy Husted)'],,June 16,
"Bell (Robert)--The Cursed futility of operations in cancer. 71 x 5, pp. 15, is. MED. ASSN. FOR PREV. OF CANCER, Oct. 16",Bell,Robert,The Cursed futility of operations in cancer,MED. ASSN. FOR PREV. OF CANCER,,0.0,,"Bell (Robert)--The Cursed futility of operations in cancer. 71 x 5, pp. 15, is. MED. ASSN. FOR PREV. OF CANCER, Oct. 16",Robert Bell,['Bell (Robert)'],,Oct. 16,
"Bellchambers (John Archer)-Night visions and day dreams Cr. 8vo. 78 X 51: pp. 58, paper is. net .E. MACDONALD, Jan. 16",Bellchambers,John Archer,Night visions and day dreams,E. MACDONALD,,0.0,8vo.,"Bellchambers (John Archer)-Night visions and day dreams Cr. 8vo. 78 X 51: pp. 58, paper is. net .E. MACDONALD, Jan. 16",John Archer Bellchambers,['Bellchambers (John Archer)'],,Jan. 16,
"Belloc (H.)-The Eye-witness. 18mo. 64 x 4, pp. 284, is. net .NELSON, July 16",Belloc,H.,The Eye-witness,NELSON,,0.0,18mo.,"Belloc (H.)-The Eye-witness. 18mo. 64 x 4, pp. 284, is. net .NELSON, July 16",H. Belloc,['Belloc (H.)'],,July 16,
"Belloc (Hilaire)---Pongo and the bull. Cheap ed. 18mo. 64 x 4, pp. 288, is. net CONSTABLE, June 16",Belloc,Hilaire,Pongo and the bull,CONSTABLE,,0.0,18mo.,"Belloc (Hilaire)---Pongo and the bull. Cheap ed. 18mo. 64 x 4, pp. 288, is. net CONSTABLE, June 16",Hilaire Belloc,['Belloc (Hilaire)'],,June 16,
"Benecke (Else C. M.) and Busch (Marie) tr.-More tales by Polish authors. 8vo. 91 x6, pp. 296, 58, net BLACKWELL, Nov. 16",Benecke,Else C. M.,More tales by Polish authors,BLACKWELL,,0.0,8vo.,"Benecke (Else C. M.) and Busch (Marie) tr.-More tales by Polish authors. 8vo. 91 x6, pp. 296, 58, net BLACKWELL, Nov. 16",Else C. M. Benecke,"['Benecke (Else C. M.)', 'Busch (Marie)']",,Nov. 16,
"Benson (Robert Hugh) — Come rack, come rope. Cr. 8vo. 7 x 41, pp. 335, is. net HUTCHINSON, July 16",Benson,Robert Hugh,"Come rack, come rope",HUTCHINSON,,0.0,8vo.,"Benson (Robert Hugh) — Come rack, come rope. Cr. 8vo. 7 x 41, pp. 335, is. net HUTCHINSON, July 16",Robert Hugh Benson,['Benson (Robert Hugh)'],,July 16,
"Benson (Robert Hugh)—Loneliness. Cr. 8vo. 7x44, pp. 320, is. net ..HUTCHINSON, June 16",Benson,Robert Hugh,Loneliness,HUTCHINSON,,0.0,8vo.,"Benson (Robert Hugh)—Loneliness. Cr. 8vo. 7x44, pp. 320, is. net ..HUTCHINSON, June 16",Robert Hugh Benson,['Benson (Robert Hugh)'],,June 16,
"Beresford (J. D.)-The Mountains of the moon. Cr. 8vo. 7*X4), pp. 311, is. net CASSELL, Oct. 16",Beresford,J. D.,The Mountains of the moon,CASSELL,,0.0,8vo.,"Beresford (J. D.)-The Mountains of the moon. Cr. 8vo. 7*X4), pp. 311, is. net CASSELL, Oct. 16",J. D. Beresford,['Beresford (J. D.)'],,Oct. 16,
"Berg (Leo)-The Superman in modern literature Trans. from the German. Cr. 8vo. 78 X 5, PP, 258, 5s.net · JARROLD, Jan. 16",Berg,Leo,The Superman in modern literature Trans,JARROLD,,0.0,8vo.,"Berg (Leo)-The Superman in modern literature Trans. from the German. Cr. 8vo. 78 X 5, PP, 258, 5s.net · JARROLD, Jan. 16",Leo Berg,['Berg (Leo)'],,Jan. 16,
"Bernart (Leo.)-Ogilvie's Astrological birthday book. Cr. 8vo. 74 X 5, pp. 264, 58. net LAURIE, Sep. 16",Bernart,Leo.,Ogilvie's Astrological birthday book,LAURIE,,0.0,8vo.,"Bernart (Leo.)-Ogilvie's Astrological birthday book. Cr. 8vo. 74 X 5, pp. 264, 58. net LAURIE, Sep. 16",Leo. Bernart,['Bernart (Leo.)'],,Sep. 16,
"Berrey (R. Power)-The Right o' the line. Being some stories from the history of the Royal Regiment of Artillery. Cheaper ed. Cr. 8vo. 71 X 5, pp. 256, bols. is. net . . NISBET, Jan. 16",Berrey,R. Power,The Right o' the line,NISBET,,0.0,8vo.,"Berrey (R. Power)-The Right o' the line. Being some stories from the history of the Royal Regiment of Artillery. Cheaper ed. Cr. 8vo. 71 X 5, pp. 256, bols. is. net . . NISBET, Jan. 16",R. Power Berrey,['Berrey (R. Power)'],,Jan. 16,
"Betts (Frank)-The Iron age (verse). Pref. by Gilbert Murray. Cr. 8vo. 8 X 58, pp. 79, 28. net. (“ Adventurers all” ser., No. 5) BLACKWELI., Sep. 16",,,Pref,BLACKWELI.,,0.0,8vo.,"Betts (Frank)-The Iron age (verse). Pref. by Gilbert Murray. Cr. 8vo. 8 X 58, pp. 79, 28. net. (“ Adventurers all” ser., No. 5) BLACKWELI., Sep. 16",,['Betts (Frank)-The Iron age (verse)'],,Sep. 16,
"Beuttler (E. G. O.) Illus.--Humour in the Royal Navy. 7X91, pp. 35, is, net SYREN AND SHIPPING, LTD., Oct. 16",Beuttler,E. G. O.,,"SYREN AND SHIPPING, LTD.",,0.0,,"Beuttler (E. G. O.) Illus.--Humour in the Royal Navy. 7X91, pp. 35, is, net SYREN AND SHIPPING, LTD., Oct. 16",E. G. O. Beuttler,['Beuttler (E. G. O.)'],,Oct. 16,
"Beuttler (E. G. 0., Lt.)-Merry mariners : humorous naval sketches. Fol. 104 x 81, pp, 40, is. net...... UNITED NEWSPAPERS, Nov. 16",Beuttler,"E. G. 0., Lt.",Merry mariners : humorous naval sketches,UNITED NEWSPAPERS,,0.0,,"Beuttler (E. G. 0., Lt.)-Merry mariners : humorous naval sketches. Fol. 104 x 81, pp, 40, is. net...... UNITED NEWSPAPERS, Nov. 16","E. G. 0., Lt. Beuttler","['Beuttler (E. G. 0., Lt.)']",,Nov. 16,
"Bevan (G. M.) and Brewin (A. E.)-The Steps of a disciple. Cr. 8vo. 8 X 5, pp. 85, is, net S. P. C. K., Od. 16",Bevan,G. M.,The Steps of a disciple,S. P. C. K.,,0.0,8vo.,"Bevan (G. M.) and Brewin (A. E.)-The Steps of a disciple. Cr. 8vo. 8 X 5, pp. 85, is, net S. P. C. K., Od. 16",G. M. Bevan,"['Bevan (G. M.)', 'Brewin (A. E.)']",,Od. 16,
"Bevan (J. 0.)--Hdbk. of the history and develop- ment of philosophy. Cr. 8vo. 74 X 5, pp. 231, CHAPMAN & H., Oct. 16",Bevan,J. 0.,Hdbk,CHAPMAN & H.,,0.0,8vo.,"Bevan (J. 0.)--Hdbk. of the history and develop- ment of philosophy. Cr. 8vo. 74 X 5, pp. 231, CHAPMAN & H., Oct. 16",J. 0. Bevan,['Bevan (J. 0.)'],,Oct. 16,
"Beyerlein (Franz Adam)- Jena or Sedan. Fr. German of F. A. B. Cheaper ed. Cr. 8vo. 71 x 48, pp. 366, s. net .. HEINEMANN, June 16",Beyerlein,Franz Adam,Jena or Sedan,HEINEMANN,,0.0,8vo.,"Beyerlein (Franz Adam)- Jena or Sedan. Fr. German of F. A. B. Cheaper ed. Cr. 8vo. 71 x 48, pp. 366, IS. net .. HEINEMANN, June 16",Franz Adam Beyerlein,['Beyerlein (Franz Adam)'],,June 16,
"Beyle (M. H.) see Stendhal. Beyschlag (F.) and others—The Deposits of the useful minerals and rocks : their origin, formi and contents. Trans, by S. J. Truscott. Vol. 2. 176 illus. 8vo. 9 X 6, pp. 769, 2os. net MACMILLAN, A pr. 16",Beyle,M. H.,"The Deposits of the useful minerals and rocks : their origin, formi and contents",MACMILLAN,,0.0,8vo.,"Beyle (M. H.) see Stendhal. Beyschlag (F.) and others—The Deposits of the useful minerals and rocks : their origin, formi and contents. Trans, by S. J. Truscott. Vol. 2. 176 illus. 8vo. 9 X 6, pp. 769, 2os. net MACMILLAN, A pr. 16",M. H. Beyle,"['Beyle (M. H.)', 'Beyschlag (F.)']",,A pr. 16,
"Bibby's Annual, 1916. is. net BIBBY, July 16",,,Bibby's Annual,BIBBY,,0.0,,"Bibby's Annual, 1916. is. net BIBBY, July 16",,,,July 16,
"Bickersteth (H. V.)--Confirmation. Cr. 8vo. 78 x 5, pp. 92, 28. net ....LONGMANS, June 16",Bickersteth,H. V.,Confirmation,LONGMANS,,0.0,8vo.,"Bickersteth (H. V.)--Confirmation. Cr. 8vo. 78 x 5, pp. 92, 28. net ....LONGMANS, June 16",H. V. Bickersteth,['Bickersteth (H. V.)'],,June 16,
"Bigg-Wither (Reginald F.)-Conversion of the Slavs : extension of a paper read before the North Hants Clerical Society. Cr. 8vo. 8 X 51, pp. 30, swd. 6. net.. WARREN & SON, Feb. 16",Bigg-Wither,Reginald F.,Conversion of the Slavs : extension of a paper read before the North Hants Clerical Society,WARREN & SON,,0.0,8vo.,"Bigg-Wither (Reginald F.)-Conversion of the Slavs : extension of a paper read before the North Hants Clerical Society. Cr. 8vo. 8 X 51, pp. 30, swd. 6. net.. WARREN & SON, Feb. 16",Reginald F. Bigg-Wither,['Bigg-Wither (Reginald F.)'],,Feb. 16,
"Billimoria (A. F.)-Hist. Survey of decided cases in English law journal reports (1901-1915), rela. to law of contracts. 98 x64, pp. 246 (Karachi : Bunder Rd.) AUTHOR, Dec. 16",Billimoria,A. F.,Hist,AUTHOR,,0.0,,"Billimoria (A. F.)-Hist. Survey of decided cases in English law journal reports (1901-1915), rela. to law of contracts. 98 x64, pp. 246 (Karachi : Bunder Rd.) AUTHOR, Dec. 16",A. F. Billimoria,['Billimoria (A. F.)'],,Dec. 16,
"Billing (N. Pemberton-) see Pemberton-Billing. Bills—Indian Civil Service (Temp. prov.) (H. L.), d.; Military Service, £d. ; Clubs (Temp. prov.): Lords' amend., d.; Patents and Designs Act, 1907 (Partial suspen.), jd. ; Con- solidated Fund appropriation (No. 2.), id. ; Street collections regulation, Scotland, fd.; Midwives (Scotland), 2d.; Evidence (Amend.), d.; Finance (No. 3): as amend., 4d.; In- crease in rent and mortgage interest (War restric.), id. WYMAN, Nov. 15 Bilis—Parliament and registration, d.; do. as amend., d.; War Loan (Supp. prov.), id.; Government war obligations (No. 2.), Jd.; Indictments (H.L.): as amend., 24d. ; Educa- tion (Small population grants), fd.; Trading with the enemy (Exten.), įd. ; Finance (No. 3) : as amend., 5d. ; Munitions of war (Amend.), 2d. ; do., as amend., 2d. ; Increase of rent and mortgage interest (War restric.) as amend., 1d.; Judicial Ctte. (H.L.), fd.; Evidence (Amend.): Lords' amend., įd. WYMAN, Dec. 15 Bills—Naval forces (Service on shore), d.; Military Service (No. 2.), id. ; do., as amend., ea. I d.; do., Lords amend., d.; Customs (War powers) Amend., id. ; Army (Suspen. of sentences) Amend., d.; Trading w. the Enemy (Amend.) No. 2, Iļd. ; do., Lords' amend., d.; Munitions of war (Amend.): Lords' amend., fd. WYMAN, Jan. 16",Billing,N. Pemberton-,Bills—Indian Civil Service (Temp,WYMAN,,0.0,,"Billing (N. Pemberton-) see Pemberton-Billing. Bills—Indian Civil Service (Temp. prov.) (H. L.), d.; Military Service, £d. ; Clubs (Temp. prov.): Lords' amend., d.; Patents and Designs Act, 1907 (Partial suspen.), jd. ; Con- solidated Fund appropriation (No. 2.), id. ; Street collections regulation, Scotland, fd.; Midwives (Scotland), 2d.; Evidence (Amend.), d.; Finance (No. 3): as amend., 4d.; In- crease in rent and mortgage interest (War restric.), id. WYMAN, Nov. 15 Bilis—Parliament and registration, d.; do. as amend., d.; War Loan (Supp. prov.), id.; Government war obligations (No. 2.), Jd.; Indictments (H.L.): as amend., 24d. ; Educa- tion (Small population grants), fd.; Trading with the enemy (Exten.), įd. ; Finance (No. 3) : as amend., 5d. ; Munitions of war (Amend.), 2d. ; do., as amend., 2d. ; Increase of rent and mortgage interest (War restric.) as amend., Id.; Judicial Ctte. (H.L.), fd.; Evidence (Amend.): Lords' amend., įd. WYMAN, Dec. 15 Bills—Naval forces (Service on shore), d.; Military Service (No. 2.), id. ; do., as amend., ea. I d.; do., Lords amend., d.; Customs (War powers) Amend., id. ; Army (Suspen. of sentences) Amend., d.; Trading w. the Enemy (Amend.) No. 2, Iļd. ; do., Lords' amend., d.; Munitions of war (Amend.): Lords' amend., fd. WYMAN, Jan. 16",N. Pemberton- Billing,['Billing (N. Pemberton-)'],,Jan. 16,
"Bills-Naval prize (Procedure), id. ; Consolidated Fund (No. 1), fd. . WYMAN, Feb. 16",Bills-Naval prize,Procedure,Consolidated Fund ,WYMAN,,0.0,,"Bills-Naval prize (Procedure), id. ; Consolidated Fund (No. 1), fd. . WYMAN, Feb. 16",Procedure Bills-Naval prize,['Bills-Naval prize (Procedure)'],,Feb. 16,
"Bills Aberdeen Corp. Water Ord. Confirm., 8d. ; Naval and Military war pensions, &c. (Ex- penses), d.; L.G. Prov. Ord. No. I,_14d. ; Gas Prov. Ord.: Fleetwood and Long Eaton, id. ; Army (annual), id. ; Consolidated Fund (No. 2), 4d.; Marriage (Scotland), id.; L.G. Bd. (Emerg. prov.), 2d.; Imperial Inst. (Management), d.; Pacific 1slands regns. (Validation), jd. ; War risks (Insur. by trustees) (H.L.), fd. .WYMAN, Mar. 16",,,Bills Aberdeen Corp,WYMAN,,0.0,,"Bills Aberdeen Corp. Water Ord. Confirm., 8d. ; Naval and Military war pensions, &c. (Ex- penses), d.; L.G. Prov. Ord. No. I,_14d. ; Gas Prov. Ord.: Fleetwood and Long Eaton, id. ; Army (annual), id. ; Consolidated Fund (No. 2), 4d.; Marriage (Scotland), id.; L.G. Bd. (Emerg. prov.), 2d.; Imperial Inst. (Management), d.; Pacific Islands regns. (Validation), jd. ; War risks (Insur. by trustees) (H.L.), fd. .WYMAN, Mar. 16",,,,Mar. 16,
"Bills-Electric Lighting Prov. Ord. : Church Stretton, id. ; Edinburgh Corp. Ord. Confirm., 5 d. ; Education (Prov. of meals), Ireland, 1d.; Religious orders relief, fd.; Finance (New duties), 1 d. ; do., as amend., ea. itd.; L.G. (Ireland) Prov. Ord. No. I, 10.; Municipal savings banks (War Loan invest.), jd.; L.G. Emerg. prov. : as ainend., 2d. ; do.. Lords' amend., d.; L.G. Prov. Ord. No. 2, 2d.; Courts (Emerg. powers) Amend. (H.L.), jd. WYMAN, Apr. 16",,,Bills-Electric Lighting Prov,WYMAN,,0.0,,"Bills-Electric Lighting Prov. Ord. : Church Stretton, id. ; Edinburgh Corp. Ord. Confirm., 5 d. ; Education (Prov. of meals), Ireland, Id.; Religious orders relief, fd.; Finance (New duties), 1 d. ; do., as amend., ea. itd.; L.G. (Ireland) Prov. Ord. No. I, 10.; Municipal savings banks (War Loan invest.), jd.; L.G. Emerg. prov. : as ainend., 2d. ; do.. Lords' amend., d.; L.G. Prov. Ord. No. 2, 2d.; Courts (Emerg. powers) Amend. (H.L.), jd. WYMAN, Apr. 16",,,,Apr. 16,
"Bills-Alexander's restitution (H.L.): Amend., d.; Govt. of India (H.L.), jd.; Small holding colonies (H.L.), id. ; Output of beer (restriction), id. ; Finance (No. 2), 3d.; L.G. Prov. Ord. (3), 3d. ; do. (4), 1 d.; do. (s) 3d. ; do. (6), id. ; do. (7), id.; L.G. (Ireland) Prov. Ord. (2), id.; L.G. (Ireland) Prov. Ord. (Gas : Bangor), id. ; Halifax Corp. Prov. Ord., d.; Marriages Prov. Ord., d.; Brit. N. America Act : Amend., Jd. ; Military service, id. ; do., Amend., ea. 1d., id., 11d. ; Summer time, td.; Pier and Harbour Prov. Ord. (Ryde ; Wicklow), 3 d.; Land Drainage Prov. Ord. (Feltwell), id. ; Naval discipline (delegation of powers), fd.; Anglo-Portuguese Commerc. Treaty Act, 1914 : Amend., fd.; Consolidated Fund (No. 3), d.; Courts (emerg. powers) : Amend. (No. 2), id. . WYMAN, May 16",Bills-Alexander's restitution,H.L.,Amend,WYMAN,,0.0,,"Bills-Alexander's restitution (H.L.): Amend., d.; Govt. of India (H.L.), jd.; Small holding colonies (H.L.), id. ; Output of beer (restriction), id. ; Finance (No. 2), 3d.; L.G. Prov. Ord. (3), 3d. ; do. (4), 1 d.; do. (s) 3d. ; do. (6), id. ; do. (7), id.; L.G. (Ireland) Prov. Ord. (2), id.; L.G. (Ireland) Prov. Ord. (Gas : Bangor), id. ; Halifax Corp. Prov. Ord., d.; Marriages Prov. Ord., d.; Brit. N. America Act : Amend., Jd. ; Military service, id. ; do., Amend., ea. Id., id., 11d. ; Summer time, td.; Pier and Harbour Prov. Ord. (Ryde ; Wicklow), 3 d.; Land Drainage Prov. Ord. (Feltwell), id. ; Naval discipline (delegation of powers), fd.; Anglo-Portuguese Commerc. Treaty Act, 1914 : Amend., fd.; Consolidated Fund (No. 3), d.; Courts (emerg. powers) : Amend. (No. 2), id. . WYMAN, May 16",H.L. Bills-Alexander's restitution,"[""Bills-Alexander's restitution (H.L.)""]",,May 16,
"Bills—War charities, itd.; do., as amend., itd.; do., Lords amend., d.; Army Act (Amend.), jd.; Time (Ireland), id.; Police, &c. (misc. prov.): Lords amend., fd.; Dublin reconstruction (Emerg. prov.), id.; Govt. of India (Amend.) [H.L.), 1fd.; Finance (Ex- chequer Bonds) Amend., d.; Education (Fee grant), fd.; Merchant shipping (Salvage), jd.; Special Commissions (Dardanelles and Mesopotamia): Lords amend., d.; British ships (Transfer restric.) Act, 1915, jd.; do., Lords amend., fd.; Parliament and local elections, id.; do., Lords amend., d.; Special register, itd.; Small holding colonies [H.L.] : as amend., d.; Larceny [H.L.), 31d.; Court of Session (Extracts), id. ; Registration of business names (H.L.), itd. WYMAN, Aug. 16",,,"Bills—War charities, itd",WYMAN,,0.0,,"Bills—War charities, itd.; do., as amend., itd.; do., Lords amend., d.; Army Act (Amend.), jd.; Time (Ireland), id.; Police, &c. (misc. prov.): Lords amend., fd.; Dublin reconstruction (Emerg. prov.), id.; Govt. of India (Amend.) [H.L.), 1fd.; Finance (Ex- chequer Bonds) Amend., d.; Education (Fee grant), fd.; Merchant shipping (Salvage), jd.; Special Commissions (Dardanelles and Mesopotamia): Lords amend., d.; British ships (Transfer restric.) Act, 1915, jd.; do., Lords amend., fd.; Parliament and local elections, id.; do., Lords amend., d.; Special register, itd.; Small holding colonies [H.L.] : as amend., d.; Larceny [H.L.), 31d.; Court of Session (Extracts), id. ; Registration of business names (H.L.), itd. WYMAN, Aug. 16",,,,Aug. 16,
"Bills Charity Commrs. scheme for Holligrave Charity, id.; do., Stony Stratford charities, id.; do., Baptist chapels charities, 1 d.; do., Burnham-on-Crouch Chapel charity, ijd. ; do., Bradford (Infirmary St.) Baptist Chapel charity, jd.; do., Bradninch Chapel charity, id. ; do., Bethlehem Chapel (Tryddyn) charity, 1d.; do., Pisgah Chapel (Tryddyn) charity, id.; do., Moriah Chapel (Broughton) charity, id. ; do., Bethany Chapel charity, id. ; do., Congre- gational chapels charities, ad. ; do., Plymouth Workhouse charities, id.; Defence of the Realm (Acquis. of land) : as amend., ca. 2 d.; Consolidated Fund (No. 5), 4d.; Trading with the enemy and export of prohibited goods, jd. ; Anzac : restric. on trade use of word, d.; Prev. of corruption, ld....... WYMAN, Oci. 16",,,Bills Charity Commrs,WYMAN,,0.0,,"Bills Charity Commrs. scheme for Holligrave Charity, id.; do., Stony Stratford charities, id.; do., Baptist chapels charities, 1 d.; do., Burnham-on-Crouch Chapel charity, ijd. ; do., Bradford (Infirmary St.) Baptist Chapel charity, jd.; do., Bradninch Chapel charity, id. ; do., Bethlehem Chapel (Tryddyn) charity, Id.; do., Pisgah Chapel (Tryddyn) charity, id.; do., Moriah Chapel (Broughton) charity, id. ; do., Bethany Chapel charity, id. ; do., Congre- gational chapels charities, ad. ; do., Plymouth Workhouse charities, id.; Defence of the Realm (Acquis. of land) : as amend., ca. 2 d.; Consolidated Fund (No. 5), 4d.; Trading with the enemy and export of prohibited goods, jd. ; Anzac : restric. on trade use of word, d.; Prev. of corruption, ld....... WYMAN, Oci. 16",,,,Oci. 16,
"Bills-Alexander's Restitution Bill (Lords) Select Com. on : Report, w. proceedings. d. WYMAN, May 16",Bills-Alexander's Restitution Bill,Lords,Select Com,WYMAN,,0.0,,"Bills-Alexander's Restitution Bill (Lords) Select Com. on : Report, w. proceedings. d. WYMAN, May 16",Lords Bills-Alexander's Restitution Bill,"[""Bills-Alexander's Restitution Bill (Lords)""]",,May 16,
"Bindloss (Harold)—Rancher Carteret. Pop. ed. Cr. 8vo. 7 x 41, pp. 336, is. net ..LONG, Jan. 16",Bindloss,Harold,Rancher Carteret,LONG,,0.0,8vo.,"Bindloss (Harold)—Rancher Carteret. Pop. ed. Cr. 8vo. 7 x 41, pp. 336, is. net ..LONG, Jan. 16",Harold Bindloss,['Bindloss (Harold)'],,Jan. 16,
"Bingham (Clifton) and others—Holiday friends. 4to. 101 X 8, is. net .TUCK, Nov. 16",Bingham,Clifton,Holiday friends,TUCK,,0.0,4to.,"Bingham (Clifton) and others—Holiday friends. 4to. 101 X 8, is. net .TUCK, Nov. 16",Clifton Bingham,['Bingham (Clifton)'],,Nov. 16,
