entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Dymond (Robert)—The Death duties : compris- ing estate, settlement estate, legacy, succession, and increment value duties, &c. 8vo. 8} X5, pp. 390, ios, net . JORDAN, July 13",Dymond,Robert,"The Death duties : compris- ing estate, settlement estate, legacy, succession, and increment value duties, &c",JORDAN,,0.0,8vo.,"Dymond (Robert)—The Death duties : compris- ing estate, settlement estate, legacy, succession, and increment value duties, &c. 8vo. 8} X5, pp. 390, ios, net . JORDAN, July 13",Robert Dymond,['Dymond (Robert)'],,July 13,
"Edenbridge, see Somers-Cocks (H. L.) and Boyson (V. F.) Eder (Phanor James)—Colombia. Illus. 8vo., 9X 51, pp. 336, 1os. 6d. net. (South American series) UNWIN, Aug. 13","Edenbridge, see Somers-Cocks",H. L.,Eder (Phanor James)—Colombia,UNWIN,,0.0,8vo.,"Edenbridge, see Somers-Cocks (H. L.) and Boyson (V. F.) Eder (Phanor James)—Colombia. Illus. 8vo., 9X 51, pp. 336, 1os. 6d. net. (South American series) UNWIN, Aug. 13","H. L. Edenbridge, see Somers-Cocks","['Edenbridge, see Somers-Cocks (H. L.)', 'Boyson (V. F.)']",,Aug. 13,
"Edgar (George)— The Blue bird's eye. Cr. 8vo., pp. 314, swd. is, net ....MILLS & B., July 13",Edgar,George,The Blue bird's eye,MILLS & B.,,0.0,8vo.,"Edgar (George)— The Blue bird's eye. Cr. 8vo., pp. 314, swd. is, net ....MILLS & B., July 13",George Edgar,['Edgar (George)'],,July 13,
"Edge (Spencer)-A Maker of ware. Cr. 8vo. 78 x 5, pp. 320, 68.... ... CASSELL, Apr. 13",Edge,Spencer,A Maker of ware,CASSELL,,0.0,8vo.,"Edge (Spencer)-A Maker of ware. Cr. 8vo. 78 x 5, pp. 320, 68.... ... CASSELL, Apr. 13",Spencer Edge,['Edge (Spencer)'],,Apr. 13,
"Education (Board of)-Library. Subject list of school hygiene and physical education, 2s. 6d. ; Educational buildings and equipment, is. WYMAN, Sep. 13",Education,Board of,Library,WYMAN,,0.0,,"Education (Board of)-Library. Subject list of school hygiene and physical education, 2s. 6d. ; Educational buildings and equipment, is. WYMAN, Sep. 13",Board of Education,['Education (Board of)'],,Sep. 13,
"Education (Board of)-List of certified schools for blind, deaf, defective and epileptic children in England and Wales on 13st July, 1912 WYMAN, Jan. 13",Education,Board of,"List of certified schools for blind, deaf, defective and epileptic children in England and Wales on",WYMAN,,0.0,,"Education (Board of)-List of certified schools for blind, deaf, defective and epileptic children in England and Wales on 13st July, 1912 WYMAN, Jan. 13",Board of Education,['Education (Board of)'],,Jan. 13,
"Education (Board of)—Regulations for technical schools, schools of art, &c., in England and Wales. (In force from ist August, 1913) WYMAN, July 13",Education,Board of,"Regulations for technical schools, schools of art, &c",WYMAN,,0.0,,"Education (Board of)—Regulations for technical schools, schools of art, &c., in England and Wales. (In force from ist August, 1913) WYMAN, July 13",Board of Education,['Education (Board of)'],,July 13,
"Education (Board of)—Regulations for the train- ing of teachers for elementary schools. (In force from ist August, 1913) ...WYMAN, May 13",Education,Board of,Regulations for the train- ing of teachers for elementary schools,WYMAN,,0.0,,"Education (Board of)—Regulations for the train- ing of teachers for elementary schools. (In force from ist August, 1913) ...WYMAN, May 13",Board of Education,['Education (Board of)'],,May 13,
"Education (Board of)-Report for 1911-12. With appendices. 8vo., 8}d. ...WYMAN, Apr. 13",Education,Board of,Report for,WYMAN,,0.0,8vo.,"Education (Board of)-Report for 1911-12. With appendices. 8vo., 8}d. ...WYMAN, Apr. 13",Board of Education,['Education (Board of)'],,Apr. 13,
"Education (Board of)-Reports from Universities and University Colleges in Great Britain, 1911-12. 2 vols. Vol. 1, 2s. ; Vol. 2, 1s. rod. WYMAN, Aug. 13",Education,Board of,Reports from Universities and University Colleges in Great Britain,WYMAN,,0.0,,"Education (Board of)-Reports from Universities and University Colleges in Great Britain, 1911-12. 2 vols. Vol. 1, 2s. ; Vol. 2, Is. rod. WYMAN, Aug. 13",Board of Education,['Education (Board of)'],,Aug. 13,
"Education (Board of) Statistics of public educa- tion in England and Wales. Part 1, Educational statistics, 1911-12.. .WYMAN, July 13",Education,Board of,Statistics of public educa- tion in England and Wales,WYMAN,,0.0,,"Education (Board of) Statistics of public educa- tion in England and Wales. Part 1, Educational statistics, 1911-12.. .WYMAN, July 13",Board of Education,['Education (Board of)'],,July 13,
"Education (Board of)— Tabular statement of staffing per 1,000 scholars in public elementary schools in England and Wales, expenditure on teachers per unit of average attendance, &c. WYMAN, July 13",Education,Board of,Tabular statement of staffing per 1,WYMAN,,0.0,,"Education (Board of)— Tabular statement of staffing per 1,000 scholars in public elementary schools in England and Wales, expenditure on teachers per unit of average attendance, &c. WYMAN, July 13",Board of Education,['Education (Board of)'],,July 13,
"Education (Ireland)-Report of Intermediate Education Board for Ireland, 1912 WYMAN, July 13",Education,Ireland,Report of Intermediate Education Board for Ireland,WYMAN,,0.0,,"Education (Ireland)-Report of Intermediate Education Board for Ireland, 1912 WYMAN, July 13",Ireland Education,['Education (Ireland)'],,July 13,
"Education (Ireland)—Vice-Regal Committee of inquiry into primary education. First report, id.; Minutes of evidence, is. Iod. WYMAN, May 13",Education,Ireland,Vice-Regal Committee of inquiry into primary education,WYMAN,,0.0,,"Education (Ireland)—Vice-Regal Committee of inquiry into primary education. First report, id.; Minutes of evidence, is. Iod. WYMAN, May 13",Ireland Education,['Education (Ireland)'],,May 13,
"Education (Rural) Conference-7th report : Manual instruction, &c., 2}d. WYMAN, Jan. 13",Education,Rural,Conference,WYMAN,,0.0,,"Education (Rural) Conference-7th report : Manual instruction, &c., 2}d. WYMAN, Jan. 13",Rural Education,['Education (Rural)'],,Jan. 13,
"Education (Scotland)—Code of regulations, 1913, for day schools, 3d.; for continuation classes, 2}d.. .. WYMAN, Apr. 13",Education,Scotland,Code of regulations,WYMAN,,0.0,,"Education (Scotland)—Code of regulations, 1913, for day schools, 3d.; for continuation classes, 2}d.. .. WYMAN, Apr. 13",Scotland Education,['Education (Scotland)'],,Apr. 13,
"Education (Scotland)—40th annual report by the accountant for Scotland, for 1911-12, iod. WYMAN, May 13",Education,Scotland,,WYMAN,,0.0,,"Education (Scotland)—40th annual report by the accountant for Scotland, for 1911-12, iod. WYMAN, May 13",Scotland Education,['Education (Scotland)'],,May 13,
"Education (Scotland)-Regulations, 1913, for the primary education, training and certification of teachers for various grades of schools, 3}d. WYMAN, July 13",Education,Scotland,Regulations,WYMAN,,0.0,,"Education (Scotland)-Regulations, 1913, for the primary education, training and certification of teachers for various grades of schools, 3}d. WYMAN, July 13",Scotland Education,['Education (Scotland)'],,July 13,
"Education (Scotland) Secondary education : re- port for 1913. 3}d. ..WYMAN, Sep. 13",Education,Scotland,Secondary education : re- port for,WYMAN,,0.0,,"Education (Scotland) Secondary education : re- port for 1913. 3}d. ..WYMAN, Sep. 13",Scotland Education,['Education (Scotland)'],,Sep. 13,
"Education (Scotland)—Statement re expenditure, id. (post free)... .WYMAN, Mar. 13",Education,Scotland,"Statement re expenditure, id. (post free)",WYMAN,,0.0,,"Education (Scotland)—Statement re expenditure, id. (post free)... .WYMAN, Mar. 13",Scotland Education,['Education (Scotland)'],,Mar. 13,
"Education (Scotland)—Tables of contributions to the Scottish teachers' superannuation fund, itd. (post free). .....WYMAN, Jan, 13",Education,Scotland,"Tables of contributions to the Scottish teachers' superannuation fund, itd",WYMAN,,0.0,,"Education (Scotland)—Tables of contributions to the Scottish teachers' superannuation fund, itd. (post free). .....WYMAN, Jan, 13",Scotland Education,['Education (Scotland)'],,"Jan, 13",
"Edwards (Chilperic)—The Old Testament. 12mo., pp. 160, gd. net.. .WATTS, Sep. 13",Edwards,Chilperic,The Old Testament,WATTS,,0.0,12mo.,"Edwards (Chilperic)—The Old Testament. 12mo., pp. 160, gd. net.. .WATTS, Sep. 13",Chilperic Edwards,['Edwards (Chilperic)'],,Sep. 13,
"Efficient, How to become, Knowlson (T. S.) is. net Egan (A.)--A German phonetic reader. Cr. 8vo., ... HODDER & S., Oct. 13",,,"Efficient, How to become, Knowlson (T. S.) is",HODDER & S.,,0.0,8vo.,"Efficient, How to become, Knowlson (T. S.) is. net Egan (A.)--A German phonetic reader. Cr. 8vo., ... HODDER & S., Oct. 13",,,,Oct. 13,
"Eighteen years in the central City swarm. Cr. 8vo., pp 208, swd. is. net W. A. HAMMOND, May 13",,,Eighteen years in the central City swarm,W. A. HAMMOND,,0.0,8vo.,"Eighteen years in the central City swarm. Cr. 8vo., pp 208, swd. is. net W. A. HAMMOND, May 13",,,,May 13,
"Eiloart (Arnold)—“No plant disease.” 12mo., pp. 90, is, net. ..C. W. DANIEL, Mar. 13",Eiloart,Arnold,No plant disease,C. W. DANIEL,,0.0,12mo.,"Eiloart (Arnold)—“No plant disease.” 12mo., pp. 90, is, net. ..C. W. DANIEL, Mar. 13",Arnold Eiloart,['Eiloart (Arnold)'],,Mar. 13,
"Elbrow (G.)—The New English system of money, weights and measures and of arithmetic. 12mo. swd. is. net ....P. S. KING, May 13",Elbrow,G.,"The New English system of money, weights and measures and of arithmetic",P. S. KING,,0.0,12mo.,"Elbrow (G.)—The New English system of money, weights and measures and of arithmetic. 12mo. swd. is. net ....P. S. KING, May 13",G. Elbrow,['Elbrow (G.)'],,May 13,
"Elderton (Ethel M.) and others-On the correlation of fertility with social value: a co-operative study. 4to. swd. 6s. net. (Eugenics laboratory memoirs, XVIII.) .DULAU, July 13",Elderton,Ethel M.,On the correlation of fertility with social value: a co-operative study,DULAU,,0.0,4to.,"Elderton (Ethel M.) and others-On the correlation of fertility with social value: a co-operative study. 4to. swd. 6s. net. (Eugenics laboratory memoirs, XVIII.) .DULAU, July 13",Ethel M. Elderton,['Elderton (Ethel M.)'],,July 13,
"Elias (Frank)—The Gorgeous East : India. Burma, Ceylon, and Siam. 8vo. 81 X51, pp. 232, 38. 6d. net. (Peeps at many lands) BLACK, Oct. 13",Elias,Frank,The Gorgeous East : India,BLACK,,0.0,8vo.,"Elias (Frank)—The Gorgeous East : India. Burma, Ceylon, and Siam. 8vo. 81 X51, pp. 232, 38. 6d. net. (Peeps at many lands) BLACK, Oct. 13",Frank Elias,['Elias (Frank)'],,Oct. 13,
"Eliot (George)-Adam Bede. 2 vols. New cabinet edit. Cr. 8vo., pp. 388, 444, ea. is. net W. BLACKWOOD, Sep. 13",Eliot,George,Adam Bede,W. BLACKWOOD,,0.0,8vo.,"Eliot (George)-Adam Bede. 2 vols. New cabinet edit. Cr. 8vo., pp. 388, 444, ea. is. net W. BLACKWOOD, Sep. 13",George Eliot,['Eliot (George)'],,Sep. 13,
"Eliot (George)—Daniel Deronda. 3 vols. New cabinet edit. Cr. 8vo., pp. 422, 414, 416, ea. s. net ... W. BLACKWOOD, Nov. 13",Eliot,George,Daniel Deronda,W. BLACKWOOD,,0.0,8vo.,"Eliot (George)—Daniel Deronda. 3 vols. New cabinet edit. Cr. 8vo., pp. 422, 414, 416, ea. IS. net ... W. BLACKWOOD, Nov. 13",George Eliot,['Eliot (George)'],,Nov. 13,
"Eliot (George)—Felix Holt, the Radical. 2 vols. 12mo., pp. 356, 364, ea. 1s. net. (New cabinet edit.) ..W. BLACKWOOD, Oct.13",Eliot,George,"Felix Holt, the Radical",W. BLACKWOOD,,0.0,12mo.,"Eliot (George)—Felix Holt, the Radical. 2 vols. 12mo., pp. 356, 364, ea. Is. net. (New cabinet edit.) ..W. BLACKWOOD, Oct.13",George Eliot,['Eliot (George)'],,Oct.13,
"Eliot (George)--The Mill on the Floss. Edit. with intro. and notes by R. O. Morris. 16mo., pp. 650, 2s. ..(Clarendon Press) FROWDE, June 13",Eliot,George,The Mill on the Floss,FROWDE,,0.0,16mo.,"Eliot (George)--The Mill on the Floss. Edit. with intro. and notes by R. O. Morris. 16mo., pp. 650, 25. ..(Clarendon Press) FROWDE, June 13",George Eliot,['Eliot (George)'],,June 13,
"Eliot (George)-The Mill on the Ploss. 2 vols. New cabinet edit. Cr. 8vo., pp. 426, 410, ea. s. net W. BLACKWOOD, Sep. 13",Eliot,George,The Mill on the Ploss,W. BLACKWOOD,,0.0,8vo.,"Eliot (George)-The Mill on the Ploss. 2 vols. New cabinet edit. Cr. 8vo., pp. 426, 410, ea. IS. net W. BLACKWOOD, Sep. 13",George Eliot,['Eliot (George)'],,Sep. 13,
"Eliot (George)-Romola. 12mo., pp. 616, is. net Ithr. is. 6d. net ; (World's classics) FROWDE, Apr. 13",Eliot,George,Romola,FROWDE,,0.0,12mo.,"Eliot (George)-Romola. 12mo., pp. 616, is. net Ithr. is. 6d. net ; (World's classics) FROWDE, Apr. 13",George Eliot,['Eliot (George)'],,Apr. 13,
"Eliot (George)—Romola. 2 vols. Cr. 8vo., pp. 450, 454, ea. is, net. (New cabinet edit.) W. BLACKWOOD, Oct. 13",Eliot,George,Romola,W. BLACKWOOD,,0.0,8vo.,"Eliot (George)—Romola. 2 vols. Cr. 8vo., pp. 450, 454, ea. is, net. (New cabinet edit.) W. BLACKWOOD, Oct. 13",George Eliot,['Eliot (George)'],,Oct. 13,
"Eliot (George)-Scenes of clerical life. 2 vols. Cr. 8vo., pp. 304, 324, ea. is. net. (New cabinet edit.) W. BLACKWOOD, Oct. 13",Eliot,George,Scenes of clerical life,W. BLACKWOOD,,0.0,8vo.,"Eliot (George)-Scenes of clerical life. 2 vols. Cr. 8vo., pp. 304, 324, ea. is. net. (New cabinet edit.) W. BLACKWOOD, Oct. 13",George Eliot,['Eliot (George)'],,Oct. 13,
"Eliot (George)-Silas Marner. Edit, with intro. and notes by H. Marwick. 12mo., pp. 228, 29. (Clarendon Press) MILFORD, Nov. 13",Eliot,George,Silas Marner,MILFORD,,0.0,12mo.,"Eliot (George)-Silas Marner. Edit, with intro. and notes by H. Marwick. 12mo., pp. 228, 29. (Clarendon Press) MILFORD, Nov. 13",George Eliot,['Eliot (George)'],,Nov. 13,
"Eliot (George)—Silas Marner; The Lifted veil; Brother Jacob. New cabinet edit. Cr. 8vo., pp. 414, is, net ......W. BLACKWOOD, Sep. 13",Eliot,George,Silas Marner; The Lifted veil; Brother Jacob,W. BLACKWOOD,,0.0,8vo.,"Eliot (George)—Silas Marner; The Lifted veil; Brother Jacob. New cabinet edit. Cr. 8vo., pp. 414, is, net ......W. BLACKWOOD, Sep. 13",George Eliot,['Eliot (George)'],,Sep. 13,
"El-Khazreji's History of the Resuli Dynasty of Yenien by Aliyyu'bnu'l-Hasan 'El-Khazrejiyy. Edit. by Shaykh Muhammad’Asal. Text, part 1. Ryl. 8vo., pp. 456, 8s. net. (Gibb Memorial Fund ser., vol. 3, pt. 4) LUZAC, Apr. 13",,,El-Khazreji's History of the Resuli Dynasty of Yenien by Aliyyu'bnu'l-Hasan 'El-Khazrejiyy,LUZAC,,0.0,8vo.,"El-Khazreji's History of the Resuli Dynasty of Yenien by Aliyyu'bnu'l-Hasan 'El-Khazrejiyy. Edit. by Shaykh Muhammad’Asal. Text, part 1. Ryl. 8vo., pp. 456, 8s. net. (Gibb Memorial Fund ser., vol. 3, pt. 4) LUZAC, Apr. 13",,,,Apr. 13,
"Elliot (M. S.)-An Elementary historical geo- graphy of the British 1sles. Illus. Cr. 8vo., pp. 182, is. 60..... .BLACK, Jan. 13",Elliot,M. S.,An Elementary historical geo- graphy of the British,BLACK,,0.0,8vo.,"Elliot (M. S.)-An Elementary historical geo- graphy of the British Isles. Illus. Cr. 8vo., pp. 182, is. 60..... .BLACK, Jan. 13",M. S. Elliot,['Elliot (M. S.)'],,Jan. 13,
"Elliott (M. S.)-Geography of England and Wales, Cr. 8vo. s. .....H. MILFORD, Apr. 13",Elliott,M. S.,Geography of England and Wales,H. MILFORD,,0.0,8vo.,"Elliott (M. S.)-Geography of England and Wales, Cr. 8vo. IS. .....H. MILFORD, Apr. 13",M. S. Elliott,['Elliott (M. S.)'],,Apr. 13,
"Elliot-Blake (H.)—Nerve aggregation and medical free paths. Vol. 3. 8vo. 8} X7, pp. 275, s. net ...BALE, Mar. 13",Elliot-Blake,H.,Nerve aggregation and medical free paths,BALE,,0.0,8vo.,"Elliot-Blake (H.)—Nerve aggregation and medical free paths. Vol. 3. 8vo. 8} X7, pp. 275, IIS. net ...BALE, Mar. 13",H. Elliot-Blake,['Elliot-Blake (H.)'],,Mar. 13,
"Ellis (George)-Modern technical drawing. Illus. 8vo. 8 X5), pp. 208, 58. net BATSFORD, Oct. 13",Ellis,George,Modern technical drawing,BATSFORD,,0.0,8vo.,"Ellis (George)-Modern technical drawing. Illus. 8vo. 8 X5), pp. 208, 58. net BATSFORD, Oct. 13",George Ellis,['Ellis (George)'],,Oct. 13,
"Ellis (Robinson)— The Second book of Ovid's Tristia. A public lecture delivered in the Hall of Corpus Christi, Cambridge, on Wednesday, May 28th, 1913. 8vo. swd. is. net H. MILFORD, June 13",Ellis,Robinson,The Second book of Ovid's Tristia,H. MILFORD,,0.0,8vo.,"Ellis (Robinson)— The Second book of Ovid's Tristia. A public lecture delivered in the Hall of Corpus Christi, Cambridge, on Wednesday, May 28th, 1913. 8vo. swd. is. net H. MILFORD, June 13",Robinson Ellis,['Ellis (Robinson)'],,June 13,
"Ellis (Vivian Locke) — The Venturers, and other. poems. 8vo. 83 X64, pp. 42, is. net LOCKE ELLIS, Jan, 13",Ellis,Vivian Locke,"The Venturers, and other",LOCKE ELLIS,,0.0,8vo.,"Ellis (Vivian Locke) — The Venturers, and other. poems. 8vo. 83 X64, pp. 42, is. net LOCKE ELLIS, Jan, 13",Vivian Locke Ellis,['Ellis (Vivian Locke)'],,"Jan, 13",
"Elmshurst (Richard)—The Naturalist at the sea- shore. Illus. Cr. 8vo., pp. 94, 1s. 6d. net. (Peeps at nature) BLACK, Oct. 13",Elmshurst,Richard,The Naturalist at the sea- shore,BLACK,,0.0,8vo.,"Elmshurst (Richard)—The Naturalist at the sea- shore. Illus. Cr. 8vo., pp. 94, Is. 6d. net. (Peeps at nature) BLACK, Oct. 13",Richard Elmshurst,['Elmshurst (Richard)'],,Oct. 13,
"Elrington (H.)— The Kinsmen of Brithric's Ham. Cr. 8vo., pp. 134, s..... ...NELSON, Sep. 13",Elrington,H.,The Kinsmen of Brithric's Ham,NELSON,,0.0,8vo.,"Elrington (H.)— The Kinsmen of Brithric's Ham. Cr. 8vo., pp. 134, IS..... ...NELSON, Sep. 13",H. Elrington,['Elrington (H.)'],,Sep. 13,
"Elsdale (May) ed.-Remembrance : our fellow- ship with the departed. 18mo. 51 X31, pp. 190, 2s. 60. net .. MOWBRAY, Nov. 13",Elsdale,May,Remembrance : our fellow- ship with the departed,MOWBRAY,,0.0,18mo.,"Elsdale (May) ed.-Remembrance : our fellow- ship with the departed. 18mo. 51 X31, pp. 190, 25. 60. net .. MOWBRAY, Nov. 13",May Elsdale,['Elsdale (May)'],ed.,Nov. 13,
"Ely Diocesan calendar and clergy list for 1913. Cr. 8vo., Swd. is. net...... SIMPKIN, Jan. 13",,,Ely Diocesan calendar and clergy list for,SIMPKIN,,0.0,8vo.,"Ely Diocesan calendar and clergy list for 1913. Cr. 8vo., Swd. is. net...... SIMPKIN, Jan. 13",,,,Jan. 13,
"Emanuel (Walter)—Bubble and squeak : a little book of fun. Cr. 8vo., pp. 224, swd., is. net HUTCHINSON, June 13",Emanuel,Walter,Bubble and squeak : a little book of fun,HUTCHINSON,,0.0,8vo.,"Emanuel (Walter)—Bubble and squeak : a little book of fun. Cr. 8vo., pp. 224, swd., is. net HUTCHINSON, June 13",Walter Emanuel,['Emanuel (Walter)'],,June 13,
"Emerson (Ralph Waldo) -An Emerson treasury, 12mo. illum. bds, is, net. (Queen's lib.) SIEGLE, H., July 13",Emerson,Ralph Waldo,An Emerson treasury,"SIEGLE, H.",,0.0,12mo.,"Emerson (Ralph Waldo) -An Emerson treasury, 12mo. illum. bds, is, net. (Queen's lib.) SIEGLE, H., July 13",Ralph Waldo Emerson,['Emerson (Ralph Waldo)'],,July 13,
"Emerson (Ralph Waldo)—Works. Vols. 1 and 2. 12mo., pp. 522, 424, ea. is. net (Bohn's popular library). .BELL, Apr. 13",Emerson,Ralph Waldo,Works,BELL,,0.0,12mo.,"Emerson (Ralph Waldo)—Works. Vols. 1 and 2. 12mo., pp. 522, 424, ea. is. net (Bohn's popular library). .BELL, Apr. 13",Ralph Waldo Emerson,['Emerson (Ralph Waldo)'],,Apr. 13,
"Encyclopædia of industrialism (An). 12mo., pp. 544, is, net .NELSON, Feb. 13",Encyclopædia of industrialism,An,,NELSON,,0.0,,"Encyclopædia of industrialism (An). 12mo., pp. 544, is, net .NELSON, Feb. 13",An Encyclopædia of industrialism,['Encyclopædia of industrialism (An)'],,Feb. 13,
"Encyclopædia of 1slam. Part 17 3s. hd, net LUZAC, June 13",,,Encyclopædia of,LUZAC,,0.0,,"Encyclopædia of Islam. Part 17 35. hd, net LUZAC, June 13",,,,June 13,
"Emerson (Ralph Waldo)-Works. Vols. 12m0., pp. 550, 472, ca. is. net (Bohn's popular lib.).. BELL, Oct. 13",Emerson,Ralph Waldo,Works,BELL,,0.0,,"Emerson (Ralph Waldo)-Works. Vols. 12m0., pp. 550, 472, ca. is. net (Bohn's popular lib.).. BELL, Oct. 13",Ralph Waldo Emerson,['Emerson (Ralph Waldo)'],,Oct. 13,
"Emery (H. C.)-Receivers and liquidators : A practical manual of the law and practice relating to appointment, powers, and duties of receivers, &c. 8vo. 83 X5$, pp. 214, 7s. 60. net.... .....E. WILSON, Aug. 13",Emery,H. C.,"Receivers and liquidators : A practical manual of the law and practice relating to appointment, powers, and duties of receivers, &c",E. WILSON,,0.0,8vo.,"Emery (H. C.)-Receivers and liquidators : A practical manual of the law and practice relating to appointment, powers, and duties of receivers, &c. 8vo. 83 X5$, pp. 214, 75. 60. net.... .....E. WILSON, Aug. 13",H. C. Emery,['Emery (H. C.)'],,Aug. 13,
"Emigrants' Information Office--Report for 1912, 3}d. (post free) .WYMAN, Mar. 13",,,Emigrants' Information Office--Report for,WYMAN,,0.0,,"Emigrants' Information Office--Report for 1912, 3}d. (post free) .WYMAN, Mar. 13",,,,Mar. 13,
"Engeln (O. D. von)-A Guide for laboratory geography teaching. 4to., swd. is. net MACMILLAN, Mar. 13",Engeln,O. D. von,A Guide for laboratory geography teaching,MACMILLAN,,0.0,4to.,"Engeln (O. D. von)-A Guide for laboratory geography teaching. 4to., swd. is. net MACMILLAN, Mar. 13",O. D. von Engeln,['Engeln (O. D. von)'],,Mar. 13,
"Empire annual for boys (The). 8vo., pp. 384, .R.T.S., Sep. 13",,,Empire annual for boys (The),R.T.S.,,0.0,8vo.,"Empire annual for boys (The). 8vo., pp. 384, .R.T.S., Sep. 13",,,,Sep. 13,
"English history in contemporary poetry. No. 4, Court and Parliament, 1588-1688 ; by F. J. Ç.' Hearnshaw. 8vo. limp, is. net..BELL, Sep. 13",,,English history in contemporary poetry,BELL,,0.0,8vo.,"English history in contemporary poetry. No. 4, Court and Parliament, 1588-1688 ; by F. J. Ç.' Hearnshaw. 8vo. limp, is. net..BELL, Sep. 13",,,,Sep. 13,
"Ennemi des Lois, Barrès (M.) is, net......Oct. 19 Enock (C. Reginald)—The Republics of central and south America : their resources, industries, sociology and future. Illus. 8vo. 8} x 51, pp. 544, IOS. 60. net .DENT, Sep. 13",,,"Ennemi des Lois, Barrès (M.) is, net",DENT,,0.0,8vo.,"Ennemi des Lois, Barrès (M.) is, net......Oct. 19 Enock (C. Reginald)—The Republics of central and south America : their resources, industries, sociology and future. Illus. 8vo. 8} x 51, pp. 544, IOS. 60. net .DENT, Sep. 13",,,,Sep. 13,
"Enterprise, Economics of, Davenport (H. J.) IOS. net.. Entertaining your guests, More ways of, Dickinson (D.) 1s. 60. Entomological Resear (Bulletin of), Vol. 3. Part 4, Austen (F. E.): New African Tabanidæ; Part 3, Dewitz (J.): The bearing of Physiology on economic entomology, &c. Ryl. 8vo. swd. . DULAU, Jan, 13",,,"Enterprise, Economics of, Davenport (H. J.) IOS",DULAU,,0.0,8vo.,"Enterprise, Economics of, Davenport (H. J.) IOS. net.. Entertaining your guests, More ways of, Dickinson (D.) Is. 60. Entomological Resear (Bulletin of), Vol. 3. Part 4, Austen (F. E.): New African Tabanidæ; Part 3, Dewitz (J.): The bearing of Physiology on economic entomology, &c. Ryl. 8vo. swd. . DULAU, Jan, 13",,,,"Jan, 13",
"Era Dramatic and musical annual (The), 1913. 8d. swd. s...... ..OFFICE, Feb. 13",,,Era Dramatic and musical annual (The),OFFICE,,0.0,,"Era Dramatic and musical annual (The), 1913. 8d. swd. IS...... ..OFFICE, Feb. 13",,,,Feb. 13,
"Ernst (Maurice)—The New homeopathy. 4th rev. edit. 8vo., swd., is. G, H, INGLIS, Aug. 13",Ernst,Maurice,The New homeopathy,"G, H, INGLIS",,0.0,8vo.,"Ernst (Maurice)—The New homeopathy. 4th rev. edit. 8vo., swd., is. G, H, INGLIS, Aug. 13",Maurice Ernst,['Ernst (Maurice)'],,Aug. 13,
"Ernst (Maurice) - The Twentieth century physician for everyone. 16mo., 1s., swd., ed. G. H. INGLIS, Mar. 13",Ernst,Maurice,The Twentieth century physician for everyone,G. H. INGLIS,,0.0,16mo.,"Ernst (Maurice) - The Twentieth century physician for everyone. 16mo., Is., swd., ed. G. H. INGLIS, Mar. 13",Maurice Ernst,['Ernst (Maurice)'],,Mar. 13,
"Esher (Viscount)-Modern war and peace : lecture delivered to the Cambridge University War and Peace Society, Dcc. 2nd, 1912. Swd. is, net.. MACMILLAN, Jan. 13",Esher,Viscount,"Modern war and peace : lecture delivered to the Cambridge University War and Peace Society, Dcc",MACMILLAN,,0.0,,"Esher (Viscount)-Modern war and peace : lecture delivered to the Cambridge University War and Peace Society, Dcc. 2nd, 1912. Swd. is, net.. MACMILLAN, Jan. 13",Viscount Esher,['Esher (Viscount)'],,Jan. 13,
"Eskimo, My life with the, Stefánsson (V.) 178. net Esmond (H. V.)Eliza comes to stay. A farce in 3 acts. Cr. 8vo. swd. is. net S. FRENCH, Aug. 13",,,"Eskimo, My life with the, Stefánsson (V.)",S. FRENCH,,0.0,8vo.,"Eskimo, My life with the, Stefánsson (V.) 178. net Esmond (H. V.)Eliza comes to stay. A farce in 3 acts. Cr. 8vo. swd. is. net S. FRENCH, Aug. 13",,,,Aug. 13,
"Esterly (C. 0.)- The Occurrence and vertical distribution of the copepoda of the San Diego region. (Univ. of California). 7 illus. Ryl, 8vo. 101 X7], pp. 88, swd. 5s. ict .. WESLEY, June 13",Esterly,C. 0.,The Occurrence and vertical distribution of the copepoda of the San Diego region,WESLEY,,0.0,8vo.,"Esterly (C. 0.)- The Occurrence and vertical distribution of the copepoda of the San Diego region. (Univ. of California). 7 illus. Ryl, 8vo. 101 X7], pp. 88, swd. 55. ict .. WESLEY, June 13",C. 0. Esterly,['Esterly (C. 0.)'],,June 13,
"Eucken (Rudolf)— Main currents of modern thought : a study of the spiritual and intellec- tual movements of the present day. 8vo. 9X57, pp. 488, 125, 6d. nct .. UNIIN, Mar. 13",Eucken,Rudolf,Main currents of modern thought : a study of the spiritual and intellec- tual movements of the present day,UNIIN,,0.0,8vo.,"Eucken (Rudolf)— Main currents of modern thought : a study of the spiritual and intellec- tual movements of the present day. 8vo. 9X57, pp. 488, 125, 6d. nct .. UNIIN, Mar. 13",Rudolf Eucken,['Eucken (Rudolf)'],,Mar. 13,
