entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Modlen (W.)-Notes for the Use of Schools on Marlowe's Faustus, is, net (Aberystwyth) GALLOWAY, Mar. 10",Modlen,W.,,GALLOWAY,,,"Modlen (W.)-Notes for the Use of Schools on Marlowe's Faustus, is, net (Aberystwyth) GALLOWAY, Mar. 10",W. Modlen,['Modlen (W.)'],,Mar. 10,
"Moncrieff (G. K. Scott, Brig.-Gen.)--Works Economics. (Prof. Papers of the Corps of Royal Engineers). 4th series. Diag. 8vo., pp. 17, swd. 28. net (Chatham) W. & J. MACKAY, Aug. 10",,,,W. & J. MACKAY,,8vo.,"Moncrieff (G. K. Scott, Brig.-Gen.)--Works Economics. (Prof. Papers of the Corps of Royal Engineers). 4th series. Diag. 8vo., pp. 17, swd. 28. net (Chatham) W. & J. MACKAY, Aug. 10",,"['Moncrieff (G. K. Scott, Brig.-Gen.)--Works Economics. (Prof. Papers of the Corps of Royal Engineers)']",,Aug. 10,
"ROUTLEDGE, Dec. 10",,,,ROUTLEDGE,,,"ROUTLEDGE, Dec. 10",,,,Dec. 10,
"CONSTABLE, Nov. 10",,,,CONSTABLE,,,"CONSTABLE, Nov. 10",,,,Nov. 10,
"Regulation, id. WYMAN, J ulv 10",,,,WYMAN,,,"Regulation, id. WYMAN, J ulv 10",,,,J ulv 10,
"HARPER, Sep. 10",,,,HARPER,,,"HARPER, Sep. 10",,,,Sep. 10,
"Mulliken (S. P.)-1dentification of the Commercial Dye Stuffs. Ryl. 8vo. 2 is. net CHAPMAN & H., June 10",Mulliken,S. P.,,CHAPMAN & H.,,8vo.,"Mulliken (S. P.)-Identification of the Commercial Dye Stuffs. Ryl. 8vo. 2 is. net CHAPMAN & H., June 10",S. P. Mulliken,['Mulliken (S. P.)'],,June 10,
"Natal, Emigration Handbook, id. WYMAN, Mar. 10",,,,WYMAN,,,"Natal, Emigration Handbook, id. WYMAN, Mar. 10",,,,Mar. 10,
"Naval Expenditure of Principal Naval Powers : Return, id. WYMAN, Oct. 10",,,,WYMAN,,,"Naval Expenditure of Principal Naval Powers : Return, id. WYMAN, Oct. 10",,,,Oct. 10,
"Orange Free State, Imigration Handbook, id. WYMAN, July 10",,,,WYMAN,,,"Orange Free State, Imigration Handbook, id. WYMAN, July 10",,,,July 10,
"R. ATKINSON, Sep. 10",,,,R. ATKINSON,,,"R. ATKINSON, Sep. 10",,,,Sep. 10,
"Cr. 8vo. 7! X41, pp. 109, 28. 60. net Philip Compton's Will, Kelly (Mrs. H.) is. 6d. MURRAY, July 10",,,,MURRAY,6d.,8vo.,"Cr. 8vo. 7! X41, pp. 109, 28. 60. net Philip Compton's Will, Kelly (Mrs. H.) is. 6d. MURRAY, July 10",,,,July 10,
"K. PAUL, Jan. 10",,,,K. PAUL,,,"K. PAUL, Jan. 10",,,,Jan. 10,
"Cr. 8vo. 78 X5, pp. 392, 68. APPLETON, Oct. 10",,,,APPLETON,,8vo.,"Cr. 8vo. 78 X5, pp. 392, 68. APPLETON, Oct. 10",,,,Oct. 10,
"Illus. 8vo. 5 X7], pp. 127, 1s. 6d. net Photography. A complete guide to the Art of BALE, Feb. 10 Photography in all its branches. Cr. 8vo., Phillips (Mabel K.)-The Supreme Power. Cr. 8vo. Pp. 144, s. ...WARD, L., July 10",,,,"WARD, L.",,8vo.,"Illus. 8vo. 5 X7], pp. 127, Is. 6d. net Photography. A complete guide to the Art of BALE, Feb. 10 Photography in all its branches. Cr. 8vo., Phillips (Mabel K.)-The Supreme Power. Cr. 8vo. Pp. 144, IS. ...WARD, L., July 10",,,,July 10,
"HODDER & S., Sep. 10",,,,HODDER & S.,,,"HODDER & S., Sep. 10",,,,Sep. 10,
"PITMAX, Jan. 10",,,,PITMAX,,,"PITMAX, Jan. 10",,,,Jan. 10,
"Cr. 8vo. 1s. 3d..... .PITMAN, May 10",,,,PITMAN,1s. 3d.,8vo.,"Cr. 8vo. Is. 3d..... .PITMAN, May 10",,,,May 10,
"PITMAN, Mar. 10",,,,PITMAN,,,"PITMAN, Mar. 10",,,,Mar. 10,
"Pope (Alexander)-1ssay on Man, Tipistles i, and II. Edit. by E. Frisby. Cr. Svo. limp, s, net NORMAL PRESS, Apr. 10",Pope,Alexander,,NORMAL PRESS,,,"Pope (Alexander)-Issay on Man, Tipistles i, and II. Edit. by E. Frisby. Cr. Svo. limp, IS, net NORMAL PRESS, Apr. 10",Alexander Pope,['Pope (Alexander)'],,Apr. 10,
"Quaint Beasts and Odd Birds, Willoughby (V.) s, 6d. net .Νου. 10",,,,,,,"Quaint Beasts and Odd Birds, Willoughby (V.) IS, 6d. net .Νου. 10",,,,,
"Queensland, Emigration Handbook, id. WYMAN, Mar. 10",,,,WYMAN,,,"Queensland, Emigration Handbook, id. WYMAN, Mar. 10",,,,Mar. 10,
"Roberts, Richard, Young (D. T.) 2s. 6d. net Νου. ΙΟ Roberts (W.)-F. Wheatley, R.A., His Life and Works. With a Catalogue of his Engraved Pictures. 4to. bds. 75, 6d. net, swd. 5s. net (“ Connoisseur Extra Number) OFFICE, Nov. 10","Roberts, Richard, Young",D. T.,,OFFICE,5s.,4to.,"Roberts, Richard, Young (D. T.) 25. 6d. net Νου. ΙΟ Roberts (W.)-F. Wheatley, R.A., His Life and Works. With a Catalogue of his Engraved Pictures. 4to. bds. 75, 6d. net, swd. 55. net (“ Connoisseur Extra Number) OFFICE, Nov. 10","D. T. Roberts, Richard, Young","['Roberts, Richard, Young (D. T.)']",,Nov. 10,net
"PEOPLE'S SUFFRAGE FEDERATION, June 10",,,,PEOPLE'S SUFFRAGE FEDERATION,,,"PEOPLE'S SUFFRAGE FEDERATION, June 10",,,,June 10,
"HEADLEY, Apr, 10",,,,HEADLEY,,,"HEADLEY, Apr, 10",,,,"Apr, 10",
"SONNENSCHEIN, Dec. 10",,,,SONNENSCHEIN,,,"SONNENSCHEIN, Dec. 10",,,,Dec. 10,
"Rural Rides, Cobbett (W.) 2 vols, ca. is. net Russell (John) — The Task of Rationalism in Jan., llar 10 Retrospect and Prospect. 64 X4, Rus Divinum, Poems, Adam (W. A.) 28. 64. net pp. 80, is. net, swd. 6d. net.... WATTS, A pr. 10","Rural Rides, Cobbett",W.,,WATTS,6d.,,"Rural Rides, Cobbett (W.) 2 vols, ca. is. net Russell (John) — The Task of Rationalism in Jan., llar 10 Retrospect and Prospect. 64 X4, Rus Divinum, Poems, Adam (W. A.) 28. 64. net pp. 80, is. net, swd. 6d. net.... WATTS, A pr. 10","W. Rural Rides, Cobbett","['Rural Rides, Cobbett (W.)']",,A pr. 10,net
"LONGMANS, Sep. 10",,,,LONGMANS,,,"LONGMANS, Sep. 10",,,,Sep. 10,
"Seamen and Fishermen, Return of the Deaths of WYMAN, Oct. 10",,,,WYMAN,,,"Seamen and Fishermen, Return of the Deaths of WYMAN, Oct. 10",,,,Oct. 10,
"Senn (C. Herman)--1deal Breakfast Dishes, Savouries, and Curries, Narrow Cr. 8vo. 8 X4, pp. 72, 1s. net... .SIMPKIN, May 10",Senn,C. Herman,,SIMPKIN,1s.,8vo.,"Senn (C. Herman)--Ideal Breakfast Dishes, Savouries, and Curries, Narrow Cr. 8vo. 8 X4, pp. 72, Is. net... .SIMPKIN, May 10",C. Herman Senn,['Senn (C. Herman)'],,May 10,net
"Cr. 8vo. is. net, swd. 6d, net (Standard Lib.) METHUEN, Mar. 10",,,,METHUEN,6d.,8vo.,"Cr. 8vo. is. net, swd. 6d, net (Standard Lib.) METHUEN, Mar. 10",,,,Mar. 10,net
"Ship-Surgeon's Handbk., Elder (A. V.) 5s. net Dec. To Shipman (Louis Evan)-D'Arcy of the Guards ; or, The Fortunes of War. Cr. 8vo., pp. 288, swd. is, net MILLS & B., Sep. 10","Ship-Surgeon's Handbk., Elder",A. V.,,MILLS & B.,,8vo.,"Ship-Surgeon's Handbk., Elder (A. V.) 5s. net Dec. To Shipman (Louis Evan)-D'Arcy of the Guards ; or, The Fortunes of War. Cr. 8vo., pp. 288, swd. is, net MILLS & B., Sep. 10","A. V. Ship-Surgeon's Handbk., Elder","[""Ship-Surgeon's Handbk., Elder (A. V.)""]",,Sep. 10,
"Shoemaker (Michael M.)-1slam Lands : Nubia, The Sudan, Tunisia and Algeria. Illus. 8vo. 8} *52, pp. 266, 1os. 6d. net ..PUTNAM, Nov. 10",Shoemaker,Michael M.,,PUTNAM,6d.,8vo.,"Shoemaker (Michael M.)-Islam Lands : Nubia, The Sudan, Tunisia and Algeria. Illus. 8vo. 8} *52, pp. 266, 1os. 6d. net ..PUTNAM, Nov. 10",Michael M. Shoemaker,['Shoemaker (Michael M.)'],,Nov. 10,net
"Slant Book, Newell (P.) 5s.. Νου. Το Slater (Emily 1.)-Stories from the Classics : (1) Jason and the Golden Fleece ; (2) The Heroes of Troy. Illus. Cr. 8vo. 4**7], pp. 80, 4d. net .PITMAN, Mar. 10","Slant Book, Newell",P.,,PITMAN,4d.,8vo.,"Slant Book, Newell (P.) 55.. Νου. Το Slater (Emily 1.)-Stories from the Classics : (1) Jason and the Golden Fleece ; (2) The Heroes of Troy. Illus. Cr. 8vo. 4**7], pp. 80, 4d. net .PITMAN, Mar. 10","P. Slant Book, Newell","['Slant Book, Newell (P.)']",,Mar. 10,net
"1910 3s. 6d. SNARK'S Snark's Winter Annual (The). 1910-11 [Starr Wood.] 4to. swd. is. net H. L. ANGOLD, Nov. 10",,,,H. L. ANGOLD,,4to.,"I910 35. 6d. SNARK'S Snark's Winter Annual (The). 1910-11 [Starr Wood.] 4to. swd. is. net H. L. ANGOLD, Nov. 10",,,,Nov. 10,
"Steen (Jan)-Masterpieces (c. 1626-1679) 18mo. is. net, swd. 6d. net....GOWANS & G., Dec. 10",,,,GOWANS & G.,6d.,,"Steen (Jan)-Masterpieces (c. 1626-1679) 18mo. is. net, swd. 6d. net....GOWANS & G., Dec. 10",,['Steen (Jan)-Masterpieces (c. 1626-1679)'],,Dec. 10,net
"Stevenson, Robert Louis, Day with, Clare (M.) s, net ..Νου. 10",,,,,,,"Stevenson, Robert Louis, Day with, Clare (M.) IS, net ..Νου. 10",,,,,
"Sutherland (W. D. M.)-1deals for the Christian Life. Cr. 8vo. 78 X 44, pp. 174, 2s. 6d. net R. SCOTT, Dec. 10",Sutherland,W. D. M.,,R. SCOTT,2s. 6d.,8vo.,"Sutherland (W. D. M.)-Ideals for the Christian Life. Cr. 8vo. 78 X 44, pp. 174, 2s. 6d. net R. SCOTT, Dec. 10",W. D. M. Sutherland,['Sutherland (W. D. M.)'],,Dec. 10,net
"Thames, Mitton (G. E.) and Haslehurst (E. W.) 28. net · June ro Thames Conservancy Report, 1909, 3.d. W'YMAN, July 10","Thames, Mitton",G. E.,,W'YMAN,,,"Thames, Mitton (G. E.) and Haslehurst (E. W.) 28. net · June ro Thames Conservancy Report, 1909, 3.d. W'YMAN, July 10","G. E. Thames, Mitton","['Thames, Mitton (G. E.)', 'Haslehurst (E. W.)']",,July 10,
"Thomson (C. H.) and Skinner (John)—1saiah 1.-XXXIX. 12mo. 61 X 4, pp. 192, 1s. 60. net (Revised Version for Schools) CAMB. UNIV. PRESS, Apr. 10",Thomson,C. H.,,CAMB. UNIV. PRESS,,12mo.,"Thomson (C. H.) and Skinner (John)—Isaiah 1.-XXXIX. 12mo. 61 X 4, pp. 192, Is. 60. net (Revised Version for Schools) CAMB. UNIV. PRESS, Apr. 10",C. H. Thomson,"['Thomson (C. H.)', 'Skinner (John)']",,Apr. 10,
"Thornton (Alfred A.)--Thornton Patents (British and Foreign) 8vo., 21s. net CHARLES JONES, Jan. 10",,,,CHARLES JONES,21s.,,"Thornton (Alfred A.)--Thornton Patents (British and Foreign) 8vo., 21s. net CHARLES JONES, Jan. 10",,"['Thornton (Alfred A.)--Thornton Patents (British)', '--Thornton Patents (Foreign)']",,Jan. 10,net
"UNWIN, Mar, 10",,,,UNWIN,,,"UNWIN, Mar, 10",,,,"Mar, 10",
"CHAPMAN & H., Oct. 10",,,,CHAPMAN & H.,,,"CHAPMAN & H., Oct. 10",,,,Oct. 10,
"CHAPMAX & H., May 10",,,,CHAPMAX & H.,,,"CHAPMAX & H., May 10",,,,May 10,
"S. PAUL, Aug. 10",,,,S. PAUL,,,"S. PAUL, Aug. 10",,,,Aug. 10,
"Three Essays, Stebbing (W.) 6d. net · July 10 Thurston (Katherine Cecil)- Jolin Chilcote, M.P. Three Feathers, Black (W.) is. net... .) uly 10 Popular Edit. Cr. 8vo., pp. 370, is. net W. BLACKWOOD, Mar. 10","Three Essays, Stebbing",W.,,W. BLACKWOOD,,8vo.,"Three Essays, Stebbing (W.) 6d. net · July 10 Thurston (Katherine Cecil)- Jolin Chilcote, M.P. Three Feathers, Black (W.) is. net... .) uly 10 Popular Edit. Cr. 8vo., pp. 370, is. net W. BLACKWOOD, Mar. 10","W. Three Essays, Stebbing","['Three Essays, Stebbing (W.)']",,Mar. 10,
"JACK, Mar. 10",,,,JACK,,,"JACK, Mar. 10",,,,Mar. 10,
"GARDNER, D., June 10",,,,"GARDNER, D.",,,"GARDNER, D., June 10",,,,June 10,
"Cr. 8vo. 8 X51, pp. 684, 5s, net Threnodies, Sketches and other Poems. By the REBMAN, Apr. 10",,,,REBMAN,,8vo.,"Cr. 8vo. 8 X51, pp. 684, 5s, net Threnodies, Sketches and other Poems. By the REBMAN, Apr. 10",,,,Apr. 10,
"CHAMBERS, Oct. 10",,,,CHAMBERS,,,"CHAMBERS, Oct. 10",,,,Oct. 10,
"Tobacco, Indian, Howard (A. and G. L. C.) No. 1, 6s, net · June ro Tocher (J. F.)-The Book of Buchan. 8vo., 84 x7, pp. 530 (sub) (Peterhead) BUCHAN CLUB, Nov. 10","Tobacco, Indian, Howard",A.,,BUCHAN CLUB,,8vo.,"Tobacco, Indian, Howard (A. and G. L. C.) No. 1, 6s, net · June ro Tocher (J. F.)-The Book of Buchan. 8vo., 84 x7, pp. 530 (sub) (Peterhead) BUCHAN CLUB, Nov. 10","A. Tobacco, Indian, Howard","['Tobacco, Indian, Howard (A.)', 'Tobacco, Indian, Howard (G. L. C.)']",,Nov. 10,
"Venturesome Virgin, Haliiax (R.) 6s..... June ro Vera Cruz, Consular Report for 1909, 1 d. WYMAN, June 10","Venturesome Virgin, Haliiax",R.,,WYMAN,,,"Venturesome Virgin, Haliiax (R.) 6S..... June ro Vera Cruz, Consular Report for 1909, 1 d. WYMAN, June 10","R. Venturesome Virgin, Haliiax","['Venturesome Virgin, Haliiax (R.)']",,June 10,
"Victoria, Emigration Handbook, id. WYMAN, June 10",,,,WYMAN,,,"Victoria, Emigration Handbook, id. WYMAN, June 10",,,,June 10,
"Water Supplies Protection Bill : Report, id. WYMAN, July 10",,,,WYMAN,,,"Water Supplies Protection Bill : Report, id. WYMAN, July 10",,,,July 10,
"Were-Wolf, Beallie (W. B.) 6s. Νου. Το Wemaer (R. M.)-- Romanticism and the Romantic School in Germany. 8vo. 7s. 6d, net APPLETON, Jan. 10","Were-Wolf, Beallie",W. B.,,APPLETON,7s. 6d.,8vo.,"Were-Wolf, Beallie (W. B.) 6s. Νου. Το Wemaer (R. M.)-- Romanticism and the Romantic School in Germany. 8vo. 75. 6d, net APPLETON, Jan. 10","W. B. Were-Wolf, Beallie","['Were-Wolf, Beallie (W. B.)']",,Jan. 10,net
"Young April, Castle (E.) 6d..... Young Crusader (The) 1910. 4to. bds. is. C.E.T.S., Nov. 10","Young April, Castle",E.,,C.E.T.S.,,4to.,"Young April, Castle (E.) 6d..... Young Crusader (The) 1910. 4to. bds. is. C.E.T.S., Nov. 10","E. Young April, Castle","['Young April, Castle (E.)']",,Nov. 10,
