,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
3690,"Landi (Countess Zanardi)—1s Austria doomed ? Cr. 8vo. 71 x 5, pp. 188, 2s. 6d. net HODDER & S., Sep. 16",Landi,Countess Zanardi,,HODDER & S.,2s. 6d.,8vo.,"Landi (Countess Zanardi)—Is Austria doomed ? Cr. 8vo. 71 x 5, pp. 188, 25. 6d. net HODDER & S., Sep. 16",Countess Zanardi Landi,['Landi (Countess Zanardi)'],,Sep. 16,1916,net
3721,"2nd ed. Cr. 8vo., 6s. net CONSTABLE, Jan. 16",,,,CONSTABLE,6s.,8vo.,"2nd ed. Cr. 8vo., 6s. net CONSTABLE, Jan. 16",,,,Jan. 16,1916,net
3856,"net .SCIENTIFIC PR., July 16",,,,SCIENTIFIC PR.,,,"net .SCIENTIFIC PR., July 16",,,,July 16,1916,
3893,"Liquor Traffic (Cent. Control Bd.)--2nd Rpt. 31d. WYMAN, May 16",Liquor Traffic,Cent. Control Bd.,,WYMAN,31d.,,"Liquor Traffic (Cent. Control Bd.)--2nd Rpt. 31d. WYMAN, May 16",Cent. Control Bd. Liquor Traffic,['Liquor Traffic (Cent. Control Bd.)'],,May 16,1916,
3919,"Local Government Board (Scotland)—21st annual rpt., for 191s. od.'...... .WYMAN, July 16",Local Government Board,Scotland,,WYMAN,,,"Local Government Board (Scotland)—21st annual rpt., for 1915. od.'...... .WYMAN, July 16",Scotland Local Government Board,['Local Government Board (Scotland)'],,July 16,1916,
3955,"SIMPKIN, Sep. 16",,,,SIMPKIN,,,"SIMPKIN, Sep. 16",,,,Sep. 16,1916,
4062,"net .SCIENTIFIC PR., Mar. 16",,,,SCIENTIFIC PR.,,,"net .SCIENTIFIC PR., Mar. 16",,,,Mar. 16,1916,
4088,"MacGill (Mrs. Patrick) see Gibbons (M.) MacHarg (William) and Balmer (Edwin)—The Blind man's eyes. Cr. 8vo. 7*X5, pp. 368, ...NASH, July 16",MacGill,Mrs. Patrick,,NASH,,8vo.,"MacGill (Mrs. Patrick) see Gibbons (M.) MacHarg (William) and Balmer (Edwin)—The Blind man's eyes. Cr. 8vo. 7*X5, pp. 368, ...NASH, July 16",Mrs. Patrick MacGill,['MacGill (Mrs. Patrick)'],,July 16,1916,
4131,"net HARRISON, May 16",,,,HARRISON,,,"net HARRISON, May 16",,,,May 16,1916,
4163,"Maguire (Edward)—1s schism lawful ? : a study in primitive ecclesiology w. spec. ref. to the question of schism. Demy 8vo. 87 x 5}, pp. 323, 5s. net ....M. H. GILL, June 16",Maguire,Edward,,M. H. GILL,5s.,8vo.,"Maguire (Edward)—Is schism lawful ? : a study in primitive ecclesiology w. spec. ref. to the question of schism. Demy 8vo. 87 x 5}, pp. 323, 5s. net ....M. H. GILL, June 16",Edward Maguire,['Maguire (Edward)'],,June 16,1916,net
4314,"Matriculation directory (London)--No. 71, Jan. 1916, with articles on text books. Cr. 8vo. 7x41, pp. 141, swd., is. net CLIVE, Jan. 16",Matriculation directory,London,,CLIVE,,8vo.,"Matriculation directory (London)--No. 71, Jan. 1916, with articles on text books. Cr. 8vo. 7x41, pp. 141, swd., is. net CLIVE, Jan. 16",London Matriculation directory,['Matriculation directory (London)'],,Jan. 16,1916,
4362,"15s. net Meanwhile : a packet of war letters, by H. L. G. With foreword by K. W. Cr. 8vo., 7*4}, pp. 174, 2s. 6d. net MURRAY, Feb. 16",,,,MURRAY,2s. 6d.,8vo.,"155. net Meanwhile : a packet of war letters, by H. L. G. With foreword by K. W. Cr. 8vo., 7*4}, pp. 174, 25. 6d. net MURRAY, Feb. 16",,,,Feb. 16,1916,net
4436,"3s. net 1) Middleton (Jessie Adelaide)—The White ghost book. Cr. 8vo. 74 x 5, pp. 300, 5s. net CASSELL, May 16",,,,CASSELL,5s.,8vo.,"3s. net 1) Middleton (Jessie Adelaide)—The White ghost book. Cr. 8vo. 74 x 5, pp. 300, 5s. net CASSELL, May 16",,,,May 16,1916,net
4486,"Mint (Royal)—45th Annual rpt., 1914. 3s. 6d. WYMAN, Apr. 16",Mint,Royal,,WYMAN,3s. 6d.,,"Mint (Royal)—45th Annual rpt., 1914. 3s. 6d. WYMAN, Apr. 16",Royal Mint,['Mint (Royal)'],,Apr. 16,1916,
4513,"Money-spider, Le Queux (W.) 6d. Monkhouse (Allan)-War plays. 8vo. pp. 96, 28. 6d, net; Swd. 28. net. (New poetry ser.) CONSTABLE, Sep. 16","Money-spider, Le Queux",W.,,CONSTABLE,,8vo.,"Money-spider, Le Queux (W.) 6d. Monkhouse (Allan)-War plays. 8vo. pp. 96, 28. 6d, net; Swd. 28. net. (New poetry ser.) CONSTABLE, Sep. 16","W. Money-spider, Le Queux","['Money-spider, Le Queux (W.)']",,Sep. 16,1916,
4565,"net . UNWIN, Mar. 16",,,,UNWIN,,,"net . UNWIN, Mar. 16",,,,Mar. 16,1916,
4603,"Muir (T. S.)-East Lothian (Haddingtonshire). Illus. Cr. 8vo. 64 % 41, pp. 126, is. 6d. net. (Cambridge County handbks.) CAMB. UNIV. PR., Jan. 16",,,,CAMB. UNIV. PR.,,8vo.,"Muir (T. S.)-East Lothian (Haddingtonshire). Illus. Cr. 8vo. 64 % 41, pp. 126, is. 6d. net. (Cambridge County handbks.) CAMB. UNIV. PR., Jan. 16",,['Muir (T. S.)-East Lothian (Haddingtonshire)'],,Jan. 16,1916,
4651,"Murray (Marr) see also Wisdom (J. H.) and Murray Murray (R. H.)—Unpublished letters of William Penn. 104 x 71, pp. 233-240, 1s. (Fr. Pro- ceedings of Ryl. Irish Acad.) HODGES, F., Sep. 16",Murray,Marr,,"HODGES, F.",1s.,,"Murray (Marr) see also Wisdom (J. H.) and Murray Murray (R. H.)—Unpublished letters of William Penn. 104 x 71, pp. 233-240, Is. (Fr. Pro- ceedings of Ryl. Irish Acad.) HODGES, F., Sep. 16",Marr Murray,['Murray (Marr)'],,Sep. 16,1916,
4663,"R.T.S., Feb. 16",,,,R.T.S.,,,"R.T.S., Feb. 16",,,,Feb. 16,1916,
4731,"Newlands (Ethel M.) see Matteson (E. B.) and Newlands, Newlands (J. C.)-Voice production for commands. 32mo. 5X31, pp. 16, swd. 6d. net TURNBULL & S., July 16",Newlands,Ethel M.,,TURNBULL & S.,6d.,,"Newlands (Ethel M.) see Matteson (E. B.) and Newlands, Newlands (J. C.)-Voice production for commands. 32mo. 5X31, pp. 16, swd. 6d. net TURNBULL & S., July 16",Ethel M. Newlands,['Newlands (Ethel M.)'],,July 16,1916,net
4947,"net... .....PARKER, Apr. 16",,,,PARKER,,,"net... .....PARKER, Apr. 16",,,,Apr. 16,1916,
4952,"3d. net....(Clarendon Pr.) MILFORD, July 16",,,,MILFORD,,,"3d. net....(Clarendon Pr.) MILFORD, July 16",,,,July 16,1916,
5048,"Patriotic Fund Corp. (Royal)-12th Annual rpt., for 191s. 6. ..WYMAN, Oct. 16",Patriotic Fund Corp.,Royal,,WYMAN,,,"Patriotic Fund Corp. (Royal)-12th Annual rpt., for 1915. 6. ..WYMAN, Oct. 16",Royal Patriotic Fund Corp.,['Patriotic Fund Corp. (Royal)'],,Oct. 16,1916,
5084,"Peel (Mrs. C. S.)--10$. a head for house books. New ed. Cr. 8vo. 7 x 4, pp. 311, 3s. net CONSTABLE, Sep. 16",Peel,Mrs. C. S.,,CONSTABLE,3s.,8vo.,"Peel (Mrs. C. S.)--10$. a head for house books. New ed. Cr. 8vo. 7 x 4, pp. 311, 3s. net CONSTABLE, Sep. 16",Mrs. C. S. Peel,['Peel (Mrs. C. S.)'],,Sep. 16,1916,net
5118,"Porrett (Wilfred)-Some questions of phonetic UNIV. OF LONDON PR., Dec. 16",Porrett,Wilfred,,UNIV. OF LONDON PR.,,,"Porrett (Wilfred)-Some questions of phonetic UNIV. OF LONDON PR., Dec. 16",Wilfred Porrett,['Porrett (Wilfred)'],,Dec. 16,1916,
5213,"I. PITMAN, Apr. 16",,,,I. PITMAN,,,"I. PITMAN, Apr. 16",,,,Apr. 16,1916,
5243,"Police (Scotland)--58th Annual rpt., 191s. fd. WYMAN, A pr. 16",Police,Scotland,,WYMAN,,,"Police (Scotland)--58th Annual rpt., 1915. fd. WYMAN, A pr. 16",Scotland Police,['Police (Scotland)'],,A pr. 16,1916,
5265,"MACMILLAN, Feb. 16",,,,MACMILLAN,,,"MACMILLAN, Feb. 16",,,,Feb. 16,1916,
5269,"Post Office Servants (Select Com. on) 1912-13- 2nd Rpt. of Com. app. to examine the issues arising out of the Report of the id. WYMAN, May 16",Post Office Servants,Select Com. on,,WYMAN,,,"Post Office Servants (Select Com. on) 1912-13- 2nd Rpt. of Com. app. to examine the issues arising out of the Report of the id. WYMAN, May 16",Select Com. on Post Office Servants,['Post Office Servants (Select Com. on)'],,May 16,1916,
5368,"MACMILLAN, Dec. 16",,,,MACMILLAN,,,"MACMILLAN, Dec. 16",,,,Dec. 16,1916,
5371,"28. net .FINE ARTS, Feb. 16",,,,FINE ARTS,,,"28. net .FINE ARTS, Feb. 16",,,,Feb. 16,1916,
5372,"18mo. 7 X 41, pp. 253, 1s. net METHUEN, Nov. 16",,,,METHUEN,1s.,,"18mo. 7 X 41, pp. 253, Is. net METHUEN, Nov. 16",,,,Nov. 16,1916,net
5376,"8vo. 77 x 47, pp. 116, 1s. 6d. net MOWBRAY, Apr. 16",,,,MOWBRAY,1s. 6d.,,"8vo. 77 x 47, pp. 116, Is. 6d. net MOWBRAY, Apr. 16",,,,Apr. 16,1916,net
5377,"WYMAN, Jan., etc., 16",,,,WYMAN,,,"WYMAN, Jan., etc., 16",,,,"Jan., etc., 16",1916,
5378,"UNWIN, Aug. 16",,,,UNWIN,,,"UNWIN, Aug. 16",,,,Aug. 16,1916,
5382,"93 X64, pp. 94, 1s. 3d., swd. od. net Railway engineering, Pioneer, Chatley (H.) 4s. net WATTS, Oct. 16",,,,WATTS,4s.,,"93 X64, pp. 94, Is. 3d., swd. od. net Railway engineering, Pioneer, Chatley (H.) 45. net WATTS, Oct. 16",,,,Oct. 16,1916,net
5383,"H. STEVENSON, Oct. 16",,,,H. STEVENSON,,,"H. STEVENSON, Oct. 16",,,,Oct. 16,1916,
5386,"74 X 5, pp. 320, 6s. ....ALLEN & U., Mar. 16",,,,ALLEN & U.,6s.,,"74 X 5, pp. 320, 6s. ....ALLEN & U., Mar. 16",,,,Mar. 16,1916,
5389,"64X47, pp. 322, 7d, net HUTCHINSON, May 16",,,,HUTCHINSON,7d.,,"64X47, pp. 322, 7d, net HUTCHINSON, May 16",,,,May 16,1916,net
5395,"Ramona, Jackson (H.) 2s. net Ramsay (W. M.)-Impressions of Turkey during twelve years' wanderings. Cheap ed. Cr. 8vo. 7*X 5, pp. 308, 2s. net . HODDER & S., Mar. 16","Ramona, Jackson",H.,,HODDER & S.,2s.,8vo.,"Ramona, Jackson (H.) 25. net Ramsay (W. M.)-Impressions of Turkey during twelve years' wanderings. Cheap ed. Cr. 8vo. 7*X 5, pp. 308, 25. net . HODDER & S., Mar. 16","H. Ramona, Jackson","['Ramona, Jackson (H.)']",,Mar. 16,1916,net
5409,"FOULSHAM, Aug. 16",,,,FOULSHAM,,,"FOULSHAM, Aug. 16",,,,Aug. 16,1916,
5415,"net ...F. GROOM, June 16",,,,F. GROOM,,,"net ...F. GROOM, June 16",,,,June 16,1916,
5499,"net .. SIMPKIN, Nov. 16",,,,SIMPKIN,,,"net .. SIMPKIN, Nov. 16",,,,Nov. 16,1916,
5577,"fd. WYMAN, Aug. 16",,,,WYMAN,,,"fd. WYMAN, Aug. 16",,,,Aug. 16,1916,
5589,"Roberts (T. J. Carron-) see Carron-Roberts, Roberts (Theodore G.)- In the high woods. Cr. 8vo. 7* x 5, pp. 320, 6s. ..LONG, Feb. 16",Roberts,T. J. Carron-,,LONG,6s.,8vo.,"Roberts (T. J. Carron-) see Carron-Roberts, Roberts (Theodore G.)- In the high woods. Cr. 8vo. 7* x 5, pp. 320, 6s. ..LONG, Feb. 16",T. J. Carron- Roberts,['Roberts (T. J. Carron-)'],,Feb. 16,1916,
5676,"Rowarth (E.)-The Elements of engineering METHUEN, Nov. 16",Rowarth,E.,,METHUEN,,,"Rowarth (E.)-The Elements of engineering METHUEN, Nov. 16",E. Rowarth,['Rowarth (E.)'],,Nov. 16,1916,
5775,"(Oxford) ALDEN, May 16",,,,ALDEN,,,"(Oxford) ALDEN, May 16",,,,May 16,1916,
5776,"70 x 5, pp. 300, 6s. ....HEATH, C., June 16",,,,"HEATH, C.",6s.,,"70 x 5, pp. 300, 6s. ....HEATH, C., June 16",,,,June 16,1916,
5785,"21s. net ..BUTTERWORTH, Apr. 16",,,,BUTTERWORTH,21s.,,"21S. net ..BUTTERWORTH, Apr. 16",,,,Apr. 16,1916,net
5787,"E. MACDONALD, May 16",,,,E. MACDONALD,,,"E. MACDONALD, May 16",,,,May 16,1916,
5788,"Cr. 8vo. 7° X 5, pp. 98, 3s. net Sanitary appliances, Cata. of selected, for gen. W. BLACKWOOD, July 16",,,,W. BLACKWOOD,,8vo.,"Cr. 8vo. 7° X 5, pp. 98, 3s. net Sanitary appliances, Cata. of selected, for gen. W. BLACKWOOD, July 16",,,,July 16,1916,
5790,"net... E. ARNOLD, July 16",,,,E. ARNOLD,,,"net... E. ARNOLD, July 16",,,,July 16,1916,
5834,"Scionce and Technology (Imp. College of) --8th annual rpt., yr. ending Aug. 31, 191s. 6d. WYMAN, June 16",,,,WYMAN,191s. 6d.,,"Scionce and Technology (Imp. College of) --8th annual rpt., yr. ending Aug. 31, 1915. 6d. WYMAN, June 16",,"['Scionce', 'Technology (Imp. College of)']",,June 16,1916,
5852,"net .COLLINS, Mar. 16",,,,COLLINS,,,"net .COLLINS, Mar. 16",,,,Mar. 16,1916,
6012,"Slack wire, Hill (M.) 6s. Sladen (Douglas)—The Douglas romance. Cr. 8vo, 8 X 41, pp. 412, 6s. HUTCHINSON, Mar. 16","Slack wire, Hill",M.,,HUTCHINSON,6s.,"8vo,","Slack wire, Hill (M.) 6s. Sladen (Douglas)—The Douglas romance. Cr. 8vo, 8 X 41, pp. 412, 6s. HUTCHINSON, Mar. 16","M. Slack wire, Hill","['Slack wire, Hill (M.)']",,Mar. 16,1916,
6068,"CASSELL, Sep. 16",,,,CASSELL,,,"CASSELL, Sep. 16",,,,Sep. 16,1916,
6074,"net ..ROUTLEDGE, May 16",,,,ROUTLEDGE,,,"net ..ROUTLEDGE, May 16",,,,May 16,1916,
6087,"MILFORD, June 16",,,,MILFORD,,,"MILFORD, June 16",,,,June 16,1916,
6088,"298, 3s. net MILFORD, Feb. 16",,,,MILFORD,3s.,,"298, 3s. net MILFORD, Feb. 16",,,,Feb. 16,1916,net
6091,"CAMB. UNIV. PR., Jan, 16",,,,CAMB. UNIV. PR.,,,"CAMB. UNIV. PR., Jan, 16",,,,"Jan, 16",1916,
6095,"CAMB. UNIV. PR., Nov. 16",,,,CAMB. UNIV. PR.,,,"CAMB. UNIV. PR., Nov. 16",,,,Nov. 16,1916,
6097,"L.B. & S.C.R., Apr. 16",,,,L.B. & S.C.R.,,,"L.B. & S.C.R., Apr. 16",,,,Apr. 16,1916,
6102,"8vo. 9 X 51, pp. 371, 1os. 60. net Soul of England, Formby (C. W.) 28. 6d. net CONSTABLE, Nov. 16",,,,CONSTABLE,6d.,,"8vo. 9 X 51, pp. 371, 1os. 60. net Soul of England, Formby (C. W.) 28. 6d. net CONSTABLE, Nov. 16",,,,Nov. 16,1916,net
6103,"MACMILLAN, June 16",,,,MACMILLAN,,,"MACMILLAN, June 16",,,,June 16,1916,
6104,"Cr. 8vo. 73 x 44, swd., 3d. net South well Diocesan calendar, clergy list and LONGMANS, Feb. 16",,,,LONGMANS,,8vo.,"Cr. 8vo. 73 x 44, swd., 3d. net South well Diocesan calendar, clergy list and LONGMANS, Feb. 16",,,,Feb. 16,1916,
6108,"SPOTTISWOODE, Apr. 16",,,,SPOTTISWOODE,,,"SPOTTISWOODE, Apr. 16",,,,Apr. 16,1916,
6110,"S. PAUL, Aug. 16",,,,S. PAUL,,,"S. PAUL, Aug. 16",,,,Aug. 16,1916,
6111,"net .K. PAUL, Mar. 16",,,,K. PAUL,,,"net .K. PAUL, Mar. 16",,,,Mar. 16,1916,
6190,"State insurance department (A). 8vo., pp. 35, swd. is. net .ALLEN & U., Sep. 16",State insurance department,A,,ALLEN & U.,,,"State insurance department (A). 8vo., pp. 35, swd. is. net .ALLEN & U., Sep. 16",A State insurance department,['State insurance department (A)'],,Sep. 16,1916,
6283,"5s. net 39. 6d. Straight path and the crooked (The). Cr. 8vo. 77 x 41, swd. 20. UNWIN, May 16",,,,UNWIN,,8vo.,"5s. net 39. 6d. Straight path and the crooked (The). Cr. 8vo. 77 x 41, swd. 20. UNWIN, May 16",,,,May 16,1916,
6322,"(Dublin) UNIVERSITY PR., Oct. 16",,,,UNIVERSITY PR.,,,"(Dublin) UNIVERSITY PR., Oct. 16",,,,Oct. 16,1916,
6327,"Strong (Rowland) see Philips (F. C.) and Strong s. net FROWDE AND H. & S., Nov. 16",Strong,Rowland,,FROWDE AND H. & S.,,,"Strong (Rowland) see Philips (F. C.) and Strong IS. net FROWDE AND H. & S., Nov. 16",Rowland Strong,['Strong (Rowland)'],,Nov. 16,1916,
6340,"BLACKIE, Nov. 16",,,,BLACKIE,,,"BLACKIE, Nov. 16",,,,Nov. 16,1916,
6382,"5s. net  . 8 wan (Annie S.)--Meg Hamilton : an Ayrshire romance., Cheap ed. Cr. 8vo. 78 x 5, pp. 342, 28. net ...HODDER & S., Apr. 16",,,,HODDER & S.,,8vo.,"55. net  . 8 wan (Annie S.)--Meg Hamilton : an Ayrshire romance., Cheap ed. Cr. 8vo. 78 x 5, pp. 342, 28. net ...HODDER & S., Apr. 16",,,,Apr. 16,1916,
6416,"Tapsell (Florence A.)—1sles of the Inland Sea : Corsica, Sicily and Sardinia. Cr. 8vo. 77 x 57, pp. 32, swd. 2d. (Little people in far-off lands) E. J. ARNOLD, June 16",Tapsell,Florence A.,,E. J. ARNOLD,2d.,8vo.,"Tapsell (Florence A.)—Isles of the Inland Sea : Corsica, Sicily and Sardinia. Cr. 8vo. 77 x 57, pp. 32, swd. 2d. (Little people in far-off lands) E. J. ARNOLD, June 16",Florence A. Tapsell,['Tapsell (Florence A.)'],,June 16,1916,
6577,"Townsend (J. H.)—1s the King on His way ? Cr. 8vo. 71 x 5, pp. 45, 1s. net MARSHALL, Nov. 16",Townsend,J. H.,,MARSHALL,1s.,8vo.,"Townsend (J. H.)—Is the King on His way ? Cr. 8vo. 71 x 5, pp. 45, Is. net MARSHALL, Nov. 16",J. H. Townsend,['Townsend (J. H.)'],,Nov. 16,1916,net
6594,"Trade (Bd. of)-Journal (weekly). 3d.; Supp. ea. 3d. .......... WYMAN, Jan., etc., 16",,,,WYMAN,3d.,,"Trade (Bd. of)-Journal (weekly). 3d.; Supp. ea. 3d. .......... WYMAN, Jan., etc., 16",,['Trade (Bd. of)-Journal (weekly)'],,"Jan., etc., 16",1916,
6652,"Trustee, The, Bindloss (H.) 6d. . . Apr. Trustee (Public) —8th Gen. rpt., for 1915-16, itd. .... WYMAN, May 16","Trustee, The, Bindloss",H.,,WYMAN,,,"Trustee, The, Bindloss (H.) 6d. . . Apr. Trustee (Public) —8th Gen. rpt., for 1915-16, itd. .... WYMAN, May 16","H. Trustee, The, Bindloss","['Trustee, The, Bindloss (H.)']",,May 16,1916,
6728,"8vo. 8* *5, pp. 48, 6d. net GENERATION PR., Dec. 16",,,,GENERATION PR.,6d.,,"8vo. 8* *5, pp. 48, 6d. net GENERATION PR., Dec. 16",,,,Dec. 16,1916,net
6729,"MILLS & B., Mar. 16",,,,MILLS & B.,,,"MILLS & B., Mar. 16",,,,Mar. 16,1916,
6735,"MILFORD, Aug. 16",,,,MILFORD,,,"MILFORD, Aug. 16",,,,Aug. 16,1916,
6737,"18mo. 61 X41, pp. 252, is. net HODDER & S., Oct. 16",,,,HODDER & S.,,,"18mo. 61 X41, pp. 252, is. net HODDER & S., Oct. 16",,,,Oct. 16,1916,
6739,"CHAPMAN & H., Nov. 16",,,,CHAPMAN & H.,,,"CHAPMAN & H., Nov. 16",,,,Nov. 16,1916,
6741,"77 x 41, pp. 248, is, net. HODDER & S., Sep. 16",,,,HODDER & S.,,,"77 x 41, pp. 248, is, net. HODDER & S., Sep. 16",,,,Sep. 16,1916,
6743,"SIMPKIN, Mar. 16",,,,SIMPKIN,,,"SIMPKIN, Mar. 16",,,,Mar. 16,1916,
6744,"ed. Ryl. 8vo. 10 X 6, pp. 168, 8s. 6d. net BATSFORD, A pr. 16",,,,BATSFORD,8s. 6d.,8vo.,"ed. Ryl. 8vo. 10 X 6, pp. 168, 8s. 6d. net BATSFORD, A pr. 16",,,ed.,A pr. 16,1916,net
6747,"HODDER & S., Jan. 16",,,,HODDER & S.,,,"HODDER & S., Jan. 16",,,,Jan. 16,1916,
6749,"8vo. 91 x 67, 8s. 6d. net . MILFORD, Jan. 16",,,,MILFORD,8s. 6d.,,"8vo. 91 x 67, 8s. 6d. net . MILFORD, Jan. 16",,,,Jan. 16,1916,net
6750,"MILLS & B., Mar. 16",,,,MILLS & B.,,,"MILLS & B., Mar. 16",,,,Mar. 16,1916,
6753,"18mo. 64 X4, pp. 292, is. net Velimirovic (Nicolai) - Serbia in light and dark- MILLS & B., May 16",,,,MILLS & B.,,,"18mo. 64 X4, pp. 292, is. net Velimirovic (Nicolai) - Serbia in light and dark- MILLS & B., May 16",,,,May 16,1916,
6754,"18mo. 7x4, pp. 347, is. net Velimirovic (N.)-Serbia's place in human MILLS & B., Nov. 16",,,,MILLS & B.,,,"18mo. 7x4, pp. 347, is. net Velimirovic (N.)-Serbia's place in human MILLS & B., Nov. 16",,,,Nov. 16,1916,
6755,"net .LANE, Jan. 16",,,,LANE,,,"net .LANE, Jan. 16",,,,Jan. 16,1916,
6756,"NEWNES, June 16",,,,NEWNES,,,"NEWNES, June 16",,,,June 16,1916,
6767,"Vorrill (A. Hyatt)-1sles of Spice and Palm. 71x5, pp. 304, 6s. ....APPLETON, Apr. 16",Vorrill,A. Hyatt,,APPLETON,6s.,,"Vorrill (A. Hyatt)-Isles of Spice and Palm. 71x5, pp. 304, 6s. ....APPLETON, Apr. 16",A. Hyatt Vorrill,['Vorrill (A. Hyatt)'],,Apr. 16,1916,
6792,"VINTON, Jan. 16",,,,VINTON,,,"VINTON, Jan. 16",,,,Jan. 16,1916,
6841,"Wallis (Arthur F.)-1donia : a romance of old London. Cr. 8vo. 8 X 51, pp. 325, 28. net LOW, Aug. 16",Wallis,Arthur F.,,LOW,,8vo.,"Wallis (Arthur F.)-Idonia : a romance of old London. Cr. 8vo. 8 X 51, pp. 325, 28. net LOW, Aug. 16",Arthur F. Wallis,['Wallis (Arthur F.)'],,Aug. 16,1916,
7078,"POTTER, June 16",,,,POTTER,,,"POTTER, June 16",,,,June 16,1916,
7079,"White (James M.) see Watson (F. R.) and White White (R.S.M., Capt.)-The Theory of Association football. 18mo., is. 6d. net THACKER, Sep. 16",White,James M.,,THACKER,6d.,,"White (James M.) see Watson (F. R.) and White White (R.S.M., Capt.)-The Theory of Association football. 18mo., is. 6d. net THACKER, Sep. 16",James M. White,['White (James M.)'],,Sep. 16,1916,net
7100,"net ..RICHARDS, Mar. 16",,,,RICHARDS,,,"net ..RICHARDS, Mar. 16",,,,Mar. 16,1916,
7182,"WILLING, Jan. 16",,,,WILLING,,,"WILLING, Jan. 16",,,,Jan. 16,1916,
7188,"net . . SIMPKIN, Feb. 16",,,,SIMPKIN,,,"net . . SIMPKIN, Feb. 16",,,,Feb. 16,1916,
7195,"ENGLISH ASSN., Apr. 16",,,,ENGLISH ASSN.,,,"ENGLISH ASSN., Apr. 16",,,,Apr. 16,1916,
7221,"JACOB & JOHNSON, Jan. 16",,,,JACOB & JOHNSON,,,"JACOB & JOHNSON, Jan. 16",,,,Jan. 16,1916,
7301,"net .PHILIP, Feb. 16",,,,PHILIP,,,"net .PHILIP, Feb. 16",,,,Feb. 16,1916,
7358,"SIMPKIN, Sep. 16",,,,SIMPKIN,,,"SIMPKIN, Sep. 16",,,,Sep. 16,1916,
