,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
1982,"Giua-Lollini (C.) see Gia (M.) and Giua-Lollini Given (Alice)-The Twin sisters. 77X43, pp. 58, s, 6d. net .STOCKWELL, Oct. '18",Giua-Lollini,C.,,STOCKWELL,6d.,,"Giua-Lollini (C.) see Gia (M.) and Giua-Lollini Given (Alice)-The Twin sisters. 77X43, pp. 58, IS, 6d. net .STOCKWELL, Oct. '18",C. Giua-Lollini,['Giua-Lollini (C.)'],,Oct. '18,1918,net
2221,"320, 6s. net Halsham (John)--1dlchurst: a journal kept in the country. Cheaper ed. Cr. 8vo. 7* * 5, pp. 273, 28. 6d. net ..J. MURRAY, Oct. '18",,,,J. MURRAY,6d.,8vo.,"320, 6s. net Halsham (John)--Idlchurst: a journal kept in the country. Cheaper ed. Cr. 8vo. 7* * 5, pp. 273, 28. 6d. net ..J. MURRAY, Oct. '18",,,,Oct. '18,1918,net
2378,"Herbert (Mrs. M. G.) see Linnell (O.) Herbert (S.) - An Introduction to the physiology and psychology of sex. 2nd ed. 8vo. 8 X 51, pp. 148, 5s. net ....BLACK, May '18",Herbert,Mrs. M. G.,,BLACK,5s.,8vo.,"Herbert (Mrs. M. G.) see Linnell (O.) Herbert (S.) - An Introduction to the physiology and psychology of sex. 2nd ed. 8vo. 8 X 51, pp. 148, 5s. net ....BLACK, May '18",Mrs. M. G. Herbert,['Herbert (Mrs. M. G.)'],,May '18,1918,net
2467,"Hogg (H. R.) see British Museum (N. H.) Hogge (J. M.)-Love stronger than death ; and The Consecration of sacrifice. Cr. 8vo. 71 x 41, pp. 44, is. 6d. net .... HODDER & S., July '18",Hogg,H. R.,,HODDER & S.,6d.,8vo.,"Hogg (H. R.) see British Museum (N. H.) Hogge (J. M.)-Love stronger than death ; and The Consecration of sacrifice. Cr. 8vo. 71 x 41, pp. 44, is. 6d. net .... HODDER & S., July '18",H. R. Hogg,['Hogg (H. R.)'],,July '18,1918,net
2472,"5s. net pp. 64, Priv. pr...: across Holland (Henry Scott)-Creeds and critics : being occasional papers on the theology of the Christian creed. Ed., w. foreword, by Chris- topher Cheshire. Cr. 8vo. 7! X5, pp. 258, MOWBRAY, Oct. '18",,,,MOWBRAY,,8vo.,"55. net pp. 64, Priv. pr...: across Holland (Henry Scott)-Creeds and critics : being occasional papers on the theology of the Christian creed. Ed., w. foreword, by Chris- topher Cheshire. Cr. 8vo. 7! X5, pp. 258, MOWBRAY, Oct. '18",,,,Oct. '18,1918,
2510,"Hopfen (Bernard) see Tillyard (H. J. W.) and Hopfen Hopkins (Nevil Monroe)-Over the threshold of war : personal experiences of the great Euro- pean conflict. Ryl. 8vo. 91X 7, pp. 390,218. net LIPPINCOTT, Aug. '18",Hopfen,Bernard,,LIPPINCOTT,,8vo.,"Hopfen (Bernard) see Tillyard (H. J. W.) and Hopfen Hopkins (Nevil Monroe)-Over the threshold of war : personal experiences of the great Euro- pean conflict. Ryl. 8vo. 91X 7, pp. 390,218. net LIPPINCOTT, Aug. '18",Bernard Hopfen,['Hopfen (Bernard)'],,Aug. '18,1918,
2530,"Houghton (Henry D.)-1s the Kaiser Lucifer. 8vo. pp. 16. id.... .R.BANKS, June '18",Houghton,Henry D.,,R.BANKS,,8vo.,"Houghton (Henry D.)-Is the Kaiser Lucifer. 8vo. pp. 16. id.... .R.BANKS, June '18",Henry D. Houghton,['Houghton (Henry D.)'],,June '18,1918,
2589,"Hull (A. Eaglefield)-300 questions on pianoforte teaching in 30 graduated papers. 8vo. pp. 46, s. 6d. net . AUGENER, Mar. '18",Hull,A. Eaglefield,,AUGENER,6d.,8vo.,"Hull (A. Eaglefield)-300 questions on pianoforte teaching in 30 graduated papers. 8vo. pp. 46, IS. 6d. net . AUGENER, Mar. '18",A. Eaglefield Hull,['Hull (A. Eaglefield)'],,Mar. '18,1918,net
2601,"100 best investments (The): July 1918. With special article entitled Investment under existing conditions, by E. Davies. 8vo. s. net BRIT., FOREIGN & COLONIAL CORP., July '18",,,,"BRIT., FOREIGN & COLONIAL CORP.",,8vo.,"100 best investments (The): July 1918. With special article entitled Investment under existing conditions, by E. Davies. 8vo. IS. net BRIT., FOREIGN & COLONIAL CORP., July '18",,,,July '18,1918,
2633,"7d. net ure Jual er nd Hutton (John A.)-Our only safeguard. Cr. 8vo. Ian Dall-Songs of the twilight, &c. 28. net EG6 7}x5, pp. 301, 6s, net .. HODDER & S., Dec. '18",,,,HODDER & S.,6s.,8vo.,"7d. net ure Jual er nd Hutton (John A.)-Our only safeguard. Cr. 8vo. Ian Dall-Songs of the twilight, &c. 28. net EG6 7}x5, pp. 301, 6s, net .. HODDER & S., Dec. '18",,,,Dec. '18,1918,net
2639,"ALLEN & U., Mar. '18",,,,ALLEN & U.,,,"ALLEN & U., Mar. '18",,,,Mar. '18,1918,
2640,"B. M. JAMES, Feb. '18",,,,B. M. JAMES,,,"B. M. JAMES, Feb. '18",,,,Feb. '18,1918,
2642,"1840. Illus. 8vo. 81x58, pp. 381, 15s. net Iliad, First book of the, Quilliam (W. H. A.) 60. J. MURRAY, Oct. '18",,,,J. MURRAY,,8vo.,"1840. Illus. 8vo. 81x58, pp. 381, 155. net Iliad, First book of the, Quilliam (W. H. A.) 60. J. MURRAY, Oct. '18",,,,Oct. '18,1918,
2668,"Inebrlates Acts (Scotland)—12th Report, for 1916 and 1917, id. H.M. STATIONERY OFF., Oct. '18",Inebrlates Acts,Scotland,,H.M. STATIONERY OFF.,,,"Inebrlates Acts (Scotland)—12th Report, for 1916 and 1917, id. H.M. STATIONERY OFF., Oct. '18",Scotland Inebrlates Acts,['Inebrlates Acts (Scotland)'],,Oct. '18,1918,
2697,"1s. 6d. H.M. STATIONERY OFF., Jan. '18",,,,H.M. STATIONERY OFF.,1s. 6d.,,"Is. 6d. H.M. STATIONERY OFF., Jan. '18",,,,Jan. '18,1918,
2709,"5s. net Ireland--Public works : 85th Annual report, Irish Land Commission-Index to estates com- 1016-17. 5d. H.M. STATIONERY OFF., Feb.'18",,,,H.M. STATIONERY OFF.,5d.,,"55. net Ireland--Public works : 85th Annual report, Irish Land Commission-Index to estates com- 1016-17. 5d. H.M. STATIONERY OFF., Feb.'18",,,,Feb.'18,1918,
2710,"H.M. STATIONERY OFF., Feb. '18",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Feb. '18",,,,Feb. '18,1918,
2712,"H.M. STATIONERY OFF., Ja!!., &c. '18",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Ja!!., &c. '18",,,,"Ja!!., &c. '18",1918,
2714,"H.M. STATIONERY OFF., June '18",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., June '18",,,,June '18,1918,
2715,"H.M. STATIONERY OFF., Apr '18",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Apr '18",,,,Apr '18,1918,
2718,"1916–17, and for period fr. Nov. 1, 1903-Mar. 31, 1917. od. H.M. STATIONERY OFF., Feb. '18",,,,H.M. STATIONERY OFF.,,,"1916–17, and for period fr. Nov. 1, 1903-Mar. 31, 1917. od. H.M. STATIONERY OFF., Feb. '18",,,,Feb. '18,1918,
2726,"38. net . Irving (Washington)--Christmas Day. 32mo. swd. gd. net .HODDER & S., Dec. '18",,,,HODDER & S.,,32mo.,"38. net . Irving (Washington)--Christmas Day. 32mo. swd. gd. net .HODDER & S., Dec. '18",,,,Dec. '18,1918,
2731,"1sle of Man-Account, 1917–18. id. H.M. STATIONERY OFF., Aug. '18",,,,H.M. STATIONERY OFF.,,,"Isle of Man-Account, 1917–18. id. H.M. STATIONERY OFF., Aug. '18",,,,Aug. '18,1918,
2741,"28. 6d. net HODGE, Jan. '18",,,,HODGE,6d.,,"28. 6d. net HODGE, Jan. '18",,,,Jan. '18,1918,net
2745,"12th ed. Cr. 8vo. 71 X 5, pp. 413, 5s. net Jastrow (Morris, jun.)---The War and the coming GRIFFIN, Nov. '18",,,,GRIFFIN,,8vo.,"12th ed. Cr. 8vo. 71 X 5, pp. 413, 5s. net Jastrow (Morris, jun.)---The War and the coming GRIFFIN, Nov. '18",,,,Nov. '18,1918,
2747,"C. GRIFFIN, Feb. '18",,,,C. GRIFFIN,,,"C. GRIFFIN, Feb. '18",,,,Feb. '18,1918,
2748,"GRIFFIN, June '18",,,,GRIFFIN,,,"GRIFFIN, June '18",,,,June '18,1918,
2751,"Jamieson. Jeffery (Jeffery E.) ed.--1918 souvenir of the Weish Division. 10X7, pp. 83, 1s. 6d. Jamieson (Archibald)--The Holy Wars in the (Cardiff : St. Mary St.) light of to-day. 8vo. pp. 24, 3d.  WESTERN MAIL, Feb. '18",Jamieson. Jeffery,Jeffery E.,,WESTERN MAIL,3d.,8vo.,"Jamieson. Jeffery (Jeffery E.) ed.--1918 souvenir of the Weish Division. 10X7, pp. 83, Is. 6d. Jamieson (Archibald)--The Holy Wars in the (Cardiff : St. Mary St.) light of to-day. 8vo. pp. 24, 3d.  WESTERN MAIL, Feb. '18",Jeffery E. Jamieson. Jeffery,['Jamieson. Jeffery (Jeffery E.)'],ed.,Feb. '18,1918,
2752,"HEADLEY, Sep.'18",,,,HEADLEY,,,"HEADLEY, Sep.'18",,,,Sep.'18,1918,
2753,"64X41, pp. 580, 78. 6d. net (Oxford medical Jekyll (Gertrude)-Garden ornament. 16 XII, pubens.) FROWDE AND HODDER & S., May '18",,,,FROWDE AND HODDER & S.,,,"64X41, pp. 580, 78. 6d. net (Oxford medical Jekyll (Gertrude)-Garden ornament. 16 XII, pubens.) FROWDE AND HODDER & S., May '18",,,,May '18,1918,
2759,"3rd ed. 8vo. pp. 31, swd. 3d. Jenkins (Herbert)-Adventures of Bindle. Cr. (21, Hendon Rd., Sparkhill, Birmingham) 8vo. 73 X 5, pp. 312, 6s. net JENKINS, Aug. '18",,,,JENKINS,6s.,8vo.,"3rd ed. 8vo. pp. 31, swd. 3d. Jenkins (Herbert)-Adventures of Bindle. Cr. (21, Hendon Rd., Sparkhill, Birmingham) 8vo. 73 X 5, pp. 312, 6s. net JENKINS, Aug. '18",,,,Aug. '18,1918,net
2760,"C. Č. WALKER, Oct.'18",,,,C. Č. WALKER,,,"C. Č. WALKER, Oct.'18",,,,Oct.'18,1918,
2762,"STOCK, July '18",,,,STOCK,,,"STOCK, July '18",,,,July '18,1918,
2763,"71 x 5, pp. 411, 6s. net .. J. MURRAY, May'ı Japan Gazette (The) Peerage of Japan. 1st ed. Jenks (Jeremiah Whepple) and Clark (Walter E.) Illus. Kyl. 8vo. pp. 987, 6s. .LUZAT, Mar. 's - Trust problem. Rev. and enl. ed. IOS, 6d. Japan, Mercantile directory of, 1917–18. 7s. 60. net . .PUTNAM, Sep. '18",,,,PUTNAM,,8vo.,"71 x 5, pp. 411, 6s. net .. J. MURRAY, May'ı Japan Gazette (The) Peerage of Japan. Ist ed. Jenks (Jeremiah Whepple) and Clark (Walter E.) Illus. Kyl. 8vo. pp. 987, 65. .LUZAT, Mar. 'IS - Trust problem. Rev. and enl. ed. IOS, 6d. Japan, Mercantile directory of, 1917–18. 75. 60. net . .PUTNAM, Sep. '18",,,,Sep. '18,1918,
2764,"HUTCHINSON, Apr. '18",,,,HUTCHINSON,,,"HUTCHINSON, Apr. '18",,,,Apr. '18,1918,
2786,"- 42s. net Johnston (Sir Harry H.)-On the urgent need for Jones (Bernard E.)-Watch cleaning and repair. reform in our national and class education. ing. 8vo. 71 x5, pp. 156, 1s. 62. net. ( Wcrk 6° X4, pp. 48, 9d. net (Conway Memorial Handbooks.) .CASSELL, Nov.'18",,,,CASSELL,9d.,8vo.,"- 425. net Johnston (Sir Harry H.)-On the urgent need for Jones (Bernard E.)-Watch cleaning and repair. reform in our national and class education. ing. 8vo. 71 x5, pp. 156, Is. 62. net. ( Wcrk 6° X4, pp. 48, 9d. net (Conway Memorial Handbooks.) .CASSELL, Nov.'18",,,,Nov.'18,1918,net
2799,"HODDER & S., Jan. '18",,,,HODDER & S.,,,"HODDER & S., Jan. '18",,,,Jan. '18,1918,
2802,"CONGREGATIONAL UNION, Aug. '18",,,,CONGREGATIONAL UNION,,,"CONGREGATIONAL UNION, Aug. '18",,,,Aug. '18,1918,
2804,"MILFORD, Nov. '18",,,,MILFORD,,,"MILFORD, Nov. '18",,,,Nov. '18,1918,
2809,"FROWDE AND HODDER & S., May '18",,,,FROWDE AND HODDER & S.,,,"FROWDE AND HODDER & S., May '18",,,,May '18,1918,
2814,"CASSELL, Oct. '18",,,,CASSELL,,,"CASSELL, Oct. '18",,,,Oct. '18,1918,
3060,"Legislation, Emergency (Select Ctte. on) - 1st Report. 1d. H.M. STATIONERY OFF., Avg. '18","Legislation, Emergency",Select Ctte. on,,H.M. STATIONERY OFF.,1d.,,"Legislation, Emergency (Select Ctte. on) - Ist Report. Id. H.M. STATIONERY OFF., Avg. '18","Select Ctte. on Legislation, Emergency","['Legislation, Emergency (Select Ctte. on)']",,Avg. '18,1918,
3144,"Liquor Traffic (Cent. Control Bd.)-4th Report. 3d. H.M. STATIONERY OFF., May '18",Liquor Traffic,Cent. Control Bd.,,H.M. STATIONERY OFF.,3d.,,"Liquor Traffic (Cent. Control Bd.)-4th Report. 3d. H.M. STATIONERY OFF., May '18",Cent. Control Bd. Liquor Traffic,['Liquor Traffic (Cent. Control Bd.)'],,May '18,1918,
3168,"Local Govt. Bd. (Scotland)---23rd Annual report, 1917. 3d.. ...H.M. STATIONERY OFF., Apr. '18",Local Govt. Bd.,Scotland,,H.M. STATIONERY OFF.,3d.,,"Local Govt. Bd. (Scotland)---23rd Annual report, 1917. 3d.. ...H.M. STATIONERY OFF., Apr. '18",Scotland Local Govt. Bd.,['Local Govt. Bd. (Scotland)'],,Apr. '18,1918,
3180,"Lollini (c. Giua-) see Gia (M.) and Giua-Lollini. London (Bishop of) see Winnington--Ingram (A. F.) London (Jack)--Hearts of three. Cr. 8vo. 71x5, pp. 304, os. net.. MILLS & B., Oct. '18",Lollini,c. Giua-,,MILLS & B.,,8vo.,"Lollini (c. Giua-) see Gia (M.) and Giua-Lollini. London (Bishop of) see Winnington--Ingram (A. F.) London (Jack)--Hearts of three. Cr. 8vo. 71x5, pp. 304, os. net.. MILLS & B., Oct. '18",c. Giua- Lollini,['Lollini (c. Giua-)'],,Oct. '18,1918,
3187,"S. PAUL, July '18",,,,S. PAUL,,,"S. PAUL, July '18",,,,July '18,1918,
3190,"STOCKWELL, Mar. '18",,,,STOCKWELL,,,"STOCKWELL, Mar. '18",,,,Mar. '18,1918,
3195,"MOWBRAY, Aug. '18",,,,MOWBRAY,,,"MOWBRAY, Aug. '18",,,,Aug. '18,1918,
3217,"Lunacy (Ireland)-66th Annual report, 1916. 6d. H.M. STATIONERY OFF., Apr. '18",Lunacy,Ireland,,H.M. STATIONERY OFF.,6d.,,"Lunacy (Ireland)-66th Annual report, 1916. 6d. H.M. STATIONERY OFF., Apr. '18",Ireland Lunacy,['Lunacy (Ireland)'],,Apr. '18,1918,
3240,"Lyrics, War, Roberts (M.) 28. 6d. net Lysaght (Edward E.)-Self-government and business interests : a memorandum on the economic and fiscal aspects of the question. 8vo. 83 x 54, pp. 33, swd. 3d. net MAUNSEL, Mar. '18","Lyrics, War, Roberts",M.,,MAUNSEL,3d.,8vo.,"Lyrics, War, Roberts (M.) 28. 6d. net Lysaght (Edward E.)-Self-government and business interests : a memorandum on the economic and fiscal aspects of the question. 8vo. 83 x 54, pp. 33, swd. 3d. net MAUNSEL, Mar. '18","M. Lyrics, War, Roberts","['Lyrics, War, Roberts (M.)']",,Mar. '18,1918,net
3259,"McCracken (Mrs. George) see Priestley (L. A. M.) McCurdy (C. A.) Guilty ! Prince Lichnowsky's disclosures. 83X5), pp. 12, gratis. W. H. SMITH, Apr. '18",McCracken,Mrs. George,,W. H. SMITH,,,"McCracken (Mrs. George) see Priestley (L. A. M.) McCurdy (C. A.) Guilty ! Prince Lichnowsky's disclosures. 83X5), pp. 12, gratis. W. H. SMITH, Apr. '18",Mrs. George McCracken,['McCracken (Mrs. George)'],,Apr. '18,1918,
3280,"McFadyen (John Edgar)—1saiah in modern speech. Cr. 8vo. 78 x 5, pp. 224, 6s. net CLARKE, Nov. 's McFadyen (Joseph F., Rev.)- Jesus and life. Cr. 8vo. 73 X5, pp. 278, 4s. 6d. net CLARKE, May '18",McFadyen,John Edgar,,CLARKE,4s. 6d.,8vo.,"McFadyen (John Edgar)—Isaiah in modern speech. Cr. 8vo. 78 x 5, pp. 224, 6s. net CLARKE, Nov. 'IS McFadyen (Joseph F., Rev.)- Jesus and life. Cr. 8vo. 73 X5, pp. 278, 45. 6d. net CLARKE, May '18",John Edgar McFadyen,['McFadyen (John Edgar)'],,May '18,1918,net
3399,"Margerison (John S.)-The Hungry Hundred (Royal Naval Reserve). Cr. 8vo. 71 x 5, pp. 189, 38. 6d. net PEARSON, May '18",,,,PEARSON,6d.,8vo.,"Margerison (John S.)-The Hungry Hundred (Royal Naval Reserve). Cr. 8vo. 71 x 5, pp. 189, 38. 6d. net PEARSON, May '18",,['Margerison (John S.)-The Hungry Hundred (Royal Naval Reserve)'],,May '18,1918,net
3440,"42s. net 425, Det Mason (W.T.)--Questions and notes on I Samuel. Ioth thousand. 18mo. 67 x 4, pp. 27, 9d. (Mason's' Scripture manual) SIMPKIN, Jan. '18",,,,SIMPKIN,9d.,18mo.,"425. net 425, Det Mason (W.T.)--Questions and notes on I Samuel. Ioth thousand. 18mo. 67 x 4, pp. 27, 9d. (Mason's' Scripture manual) SIMPKIN, Jan. '18",,,,Jan. '18,1918,
3562,"Miles (Mrs. Eustace) see Killick (H.) Miles (Susan)--Dunch: poems. Cr. 8vo. 74x58, pp. 72, swd. 28. 6d. net (“ Adventurers all  ser.) BLACKWELL, Mar. '18",Miles,Mrs. Eustace,,BLACKWELL,6d.,8vo.,"Miles (Mrs. Eustace) see Killick (H.) Miles (Susan)--Dunch: poems. Cr. 8vo. 74x58, pp. 72, swd. 28. 6d. net (“ Adventurers all  ser.) BLACKWELL, Mar. '18",Mrs. Eustace Miles,['Miles (Mrs. Eustace)'],,Mar. '18,1918,net
3573,"graph” novels) .. WEEKLY TELEGRAPH, June'18",,,,WEEKLY TELEGRAPH,,,"graph” novels) .. WEEKLY TELEGRAPH, June'18",,,,June'18,1918,
3574,"Military surgery, Penhallow (D. P.) 21s. net Miller(T.Frame)-Do you pay excess profits duty? Feb. '18 81x55, pp. 34, 1s. net. . ALLEN & U., Oct. '18","Military surgery, Penhallow",D. P.,,ALLEN & U.,1s.,,"Military surgery, Penhallow (D. P.) 21s. net Miller(T.Frame)-Do you pay excess profits duty? Feb. '18 81x55, pp. 34, Is. net. . ALLEN & U., Oct. '18","D. P. Military surgery, Penhallow","['Military surgery, Penhallow (D. P.)']",,Oct. '18,1918,net
3576,"Cr. 8vo. 73 X5, pp. 4, swd. id. Military : Trench fighting, Tactics and duties for, E. MACDONALD, May '18",,,,E. MACDONALD,,8vo.,"Cr. 8vo. 73 X5, pp. 4, swd. id. Military : Trench fighting, Tactics and duties for, E. MACDONALD, May '18",,,,May '18,1918,
3579,"UNWIN, Nov. '18",,,,UNWIN,,,"UNWIN, Nov. '18",,,,Nov. '18,1918,
3583,"311, 78, net. .CASSELL, Nov. '18",,,,CASSELL,,,"311, 78, net. .CASSELL, Nov. '18",,,,Nov. '18,1918,
3586,"Milne (Thomas) see Woodhouse (T.) and Milne Milner (E. Mabel and Dennis)-Scheme for a state bonus ; a rational method for solving the social problem. 8} x 5), pp. 16, 3d. (Hartside, New Earswick, York) AUTHORS, Oct.'18",Milne,Thomas,,AUTHORS,,,"Milne (Thomas) see Woodhouse (T.) and Milne Milner (E. Mabel and Dennis)-Scheme for a state bonus ; a rational method for solving the social problem. 8} x 5), pp. 16, 3d. (Hartside, New Earswick, York) AUTHORS, Oct.'18",Thomas Milne,"['Milne (Thomas)', '(Hartside, New Earswick, York)']",,Oct.'18,1918,
3598,"Mint (Royal) -47th Annual report, 1916. 4s. 6d. H.M. STATIONERY OFF., Oct. '18",Mint,Royal,,H.M. STATIONERY OFF.,4s. 6d.,,"Mint (Royal) -47th Annual report, 1916. 45. 6d. H.M. STATIONERY OFF., Oct. '18",Royal Mint,['Mint (Royal)'],,Oct. '18,1918,
3654,"MATHEWS, Nov. '18",,,,MATHEWS,,,"MATHEWS, Nov. '18",,,,Nov. '18,1918,
3662,"329, 6s. 58. net Morford (P. R.)-Thousands of them that love me, 8vo. pp. 50, 4d...G. MORRISH, June '18",,,,G. MORRISH,4d.,8vo.,"329, 6s. 58. net Morford (P. R.)-Thousands of them that love me, 8vo. pp. 50, 4d...G. MORRISH, June '18",,,,June '18,1918,
3709,"id. .. ...H.M. STATIONERY OFT., June '18",,,,H.M. STATIONERY OFT.,,,"id. .. ...H.M. STATIONERY OFT., June '18",,,,June '18,1918,
3715,"H.M. STATIONERY OFF., Apr. '18",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,1918,
3720,"39. net а Munitions (Ministry of)—Tables for calculation of average weekly earnings under scheme con- tracting out of the Workmen's Compensation Act, 1906. By A. H. Self. 105s. H.M. STATIONERY OFF., Oct. '18",,,,H.M. STATIONERY OFF.,105s.,,"39. net а Munitions (Ministry of)—Tables for calculation of average weekly earnings under scheme con- tracting out of the Workmen's Compensation Act, 1906. By A. H. Self. 105S. H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,1918,
3761,"Nairne (A., Rev.)--The Alexandrine Gospel (Sirach, Wisdom, Philo, the Epistle to the Hebrews). Cr. 8vo. 77x44, pp. 126, swd. s. 6d. net (Liverpool Dioc. Bà. of Divinity Pubcn. No. 17)... .LONGMANS, Jan. '18",,,,LONGMANS,6d.,8vo.,"Nairne (A., Rev.)--The Alexandrine Gospel (Sirach, Wisdom, Philo, the Epistle to the Hebrews). Cr. 8vo. 77x44, pp. 126, swd. IS. 6d. net (Liverpool Dioc. Bà. of Divinity Pubcn. No. 17)... .LONGMANS, Jan. '18",,"['Nairne (A., Rev.)--The Alexandrine Gospel (Sirach, Wisdom, Philo, the Epistle to the Hebrews)']",,Jan. '18,1918,net
3771,"1d. ..H.M. STATIONERY OFF., Apr. '18",,,,H.M. STATIONERY OFF.,1d.,,"Id. ..H.M. STATIONERY OFF., Apr. '18",,,,Apr. '18,1918,
3854,"1920 : dips into the near future. By  Lucian. Cr. 8vo. 77 x 41, pp. 98, 2s. net HEADLEY, Feb. '18",,,,HEADLEY,2s.,8vo.,"1920 : dips into the near future. By  Lucian. Cr. 8vo. 77 x 41, pp. 98, 25. net HEADLEY, Feb. '18",,,,Feb. '18,1918,net
3893,"20s, ) Oakes (Sir Augustus) and Mowat (R. B.) ed.—The Great European treaties of the nineteenth century. Intro. by Sir H. Erle Richards. Maps. Cr. 8vo. 71 x 5, pp. 416, 78. 6d. net (Histories of the belligerents ser.) (Clarendon Pr.) MILFORD, Feb. '18",,,,MILFORD,6d.,8vo.,"20s, ) Oakes (Sir Augustus) and Mowat (R. B.) ed.—The Great European treaties of the nineteenth century. Intro. by Sir H. Erle Richards. Maps. Cr. 8vo. 71 x 5, pp. 416, 78. 6d. net (Histories of the belligerents ser.) (Clarendon Pr.) MILFORD, Feb. '18",,,,Feb. '18,1918,net
3979,"5s. net O'SULLIVAN O'Sullivan (Thomas F.)--Irish associations of London. 8vo. 6d. net M. H. GILL, Sep. '18",,,,M. H. GILL,6d.,8vo.,"5s. net O'SULLIVAN O'Sullivan (Thomas F.)--Irish associations of London. 8vo. 6d. net M. H. GILL, Sep. '18",,,,Sep. '18,1918,net
4047,"net ..SIMPKIN, Jan. '18",,,,SIMPKIN,,,"net ..SIMPKIN, Jan. '18",,,,Jan. '18,1918,
4060,"5s.net Vol. 1. Parker (W. M.)- Modern Scottish writers. 74 x 5, pp. 255, 5s. net .. HODGE, Jan. '18",,,,HODGE,5s.,,"5s.net Vol. 1. Parker (W. M.)- Modern Scottish writers. 74 x 5, pp. 255, 5s. net .. HODGE, Jan. '18",,,,Jan. '18,1918,net
4089,"Patriotic Fund Corporation (Royal)--13th Report, 141. 61 H.M. STH'IONERY OFP., Jan. '18",Patriotic Fund Corporation,Royal,,H.M. STH'IONERY OFP.,,,"Patriotic Fund Corporation (Royal)--13th Report, 141. 61 H.M. STH'IONERY OFP., Jan. '18",Royal Patriotic Fund Corporation,['Patriotic Fund Corporation (Royal)'],,Jan. '18,1918,
4143,"Pensions (Ministry of)-Ryl. Warrant, Apr. 17, 1913, for pensions of soldiers disabled, and of families and dependants of soldiers deceased, in consequence of present War, 2d.; Ryl. Warrant, Apr. 17, 1913, for pensions of soldiers disabled, and of widows of soldiers deceased, in consequence of former wars, id. H.M. STATIONERY OFF., May '18",Pensions,Ministry of,,H.M. STATIONERY OFF.,,,"Pensions (Ministry of)-Ryl. Warrant, Apr. 17, 1913, for pensions of soldiers disabled, and of families and dependants of soldiers deceased, in consequence of present War, 2d.; Ryl. Warrant, Apr. 17, 1913, for pensions of soldiers disabled, and of widows of soldiers deceased, in consequence of former wars, id. H.M. STATIONERY OFF., May '18",Ministry of Pensions,['Pensions (Ministry of)'],,May '18,1918,
4203,"28. 6d. ......H.M. STATIONERY OFF., Aug '18",,,,H.M. STATIONERY OFF.,6d.,,"28. 6d. ......H.M. STATIONERY OFF., Aug '18",,,,Aug '18,1918,
4225,"F. H. MORLAND, July '18",,,,F. H. MORLAND,,,"F. H. MORLAND, July '18",,,,July '18,1918,
4227,"8vo. 84 X 6, pp. 367, Ios. 6d. net LANE, Feb. '18",,,,LANE,6d.,,"8vo. 84 X 6, pp. 367, Ios. 6d. net LANE, Feb. '18",,,,Feb. '18,1918,net
4236,"AMALGAMATED PR., Oct.'18",,,,AMALGAMATED PR.,,,"AMALGAMATED PR., Oct.'18",,,,Oct.'18,1918,
4241,"38. net 9) n Political corruption and how to end it. By “S. U. P. H. ,Cr. 8vo. pp. 16, swd. 6d. net MCBRIDE, NAST, Dec. '18",,,,"MCBRIDE, NAST",6d.,8vo.,"38. net 9) n Political corruption and how to end it. By “S. U. P. H. ,Cr. 8vo. pp. 16, swd. 6d. net MCBRIDE, NAST, Dec. '18",,,,Dec. '18,1918,net
4334,"Pugh (Mrs. James J. G.) see Lewis (H P.) Pugh (Laura E.)-Poems. 16mo. pp. 33, is. net F. H. MORLAND, J uly '18",Pugh,Mrs. James J. G.,,F. H. MORLAND,,,"Pugh (Mrs. James J. G.) see Lewis (H P.) Pugh (Laura E.)-Poems. 16mo. pp. 33, is. net F. H. MORLAND, J uly '18",Mrs. James J. G. Pugh,['Pugh (Mrs. James J. G.)'],,J uly '18,1918,
4395,"Rau (K. Srinivasa) see Srinivasa Rau (K.) Raven-Hart (Capt. R.)---Practical elementary electricity for signallers and others : a manual of practical theory. 18mo. 61 X 4, pp.107, 2s. net, swd. 1s. 6d. net ... HARRISON, Feb. '18",Rau,K. Srinivasa,,HARRISON,1s. 6d.,,"Rau (K. Srinivasa) see Srinivasa Rau (K.) Raven-Hart (Capt. R.)---Practical elementary electricity for signallers and others : a manual of practical theory. 18mo. 61 X 4, pp.107, 25. net, swd. Is. 6d. net ... HARRISON, Feb. '18",K. Srinivasa Rau,['Rau (K. Srinivasa)'],,Feb. '18,1918,net
