,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
3926,"Minshall (Fdward)-1 Handbook of elocution : a prac. guide to acquiring a distinct and I expressive delivery. Intro. by the Rt. Hon. Sir Eduard (larke. 13ino. 61 x 4, pp. 56, s. 6d. net . J. MURRAY, Nov. '17",Minshall,Fdward,,J. MURRAY,6d.,,"Minshall (Fdward)-1 Handbook of elocution : a prac. guide to acquiring a distinct and I expressive delivery. Intro. by the Rt. Hon. Sir Eduard (larke. 13ino. 61 x 4, pp. 56, IS. 6d. net . J. MURRAY, Nov. '17",Fdward Minshall,['Minshall (Fdward)'],,Nov. '17,1917,net
3927,"Mint (Royal)--46th Annual report, 191s. 3s. H.M. STATIONERY OFF., June '17",Mint,Royal,,H.M. STATIONERY OFF.,3s.,,"Mint (Royal)--46th Annual report, 1915. 3s. H.M. STATIONERY OFF., June '17",Royal Mint,['Mint (Royal)'],,June '17,1917,
4070,"Nairno (A.) -—1saiah: the Prophet and the Book. Cr. 8vo. swd. is. net (Liverpool Dioc. Bd. of Divinity pbcns.) .LONGMANS, Jan. 17",Nairno,A.,,LONGMANS,,8vo.,"Nairno (A.) -—Isaiah: the Prophet and the Book. Cr. 8vo. swd. is. net (Liverpool Dioc. Bd. of Divinity pbcns.) .LONGMANS, Jan. 17",A. Nairno,['Nairno (A.)'],,Jan. 17,1917,
4096,"Nellie, Garvice (C.) 7d. net Nelson (Horatio, Third Earl)-The Nelson whom Britons love. 2nd ed. Cr. 8vo. 1s. 3d. net JARROLD, July ’17","Nellie, Garvice",C.,,JARROLD,1s. 3d.,8vo.,"Nellie, Garvice (C.) 7d. net Nelson (Horatio, Third Earl)-The Nelson whom Britons love. 2nd ed. Cr. 8vo. Is. 3d. net JARROLD, July ’17","C. Nellie, Garvice","['Nellie, Garvice (C.)']",,July ’17,1917,net
4140,"Nicolson (Mrs. Harold) see Sackville-West (V.) Nida (Stella Humphrey)-Letters of Polly the Pioneer, written to a younger brother and sister back East. Cr. 8vo. 28. net MACMILLAN, Jan. 17",Nicolson,Mrs. Harold,,MACMILLAN,,8vo.,"Nicolson (Mrs. Harold) see Sackville-West (V.) Nida (Stella Humphrey)-Letters of Polly the Pioneer, written to a younger brother and sister back East. Cr. 8vo. 28. net MACMILLAN, Jan. 17",Mrs. Harold Nicolson,['Nicolson (Mrs. Harold)'],,Jan. 17,1917,
4184,"Nyrop (Christophe)- 1s civilization ? Authorised tr. by H. G. Wright. Cr. 8vo. 74 x 5, pp. 262, 3s. Ed. net HEINEMANN, Aug. '17",Nyrop,Christophe,,HEINEMANN,,8vo.,"Nyrop (Christophe)- Is civilization ? Authorised tr. by H. G. Wright. Cr. 8vo. 74 x 5, pp. 262, 3s. Ed. net HEINEMANN, Aug. '17",Christophe Nyrop,['Nyrop (Christophe)'],,Aug. '17,1917,
4399,"Paterson (W. R.) see Swift (B.) Paterson's Licensing Acts, 1917. BUTTERWORTH, Jan. 17",Paterson,W. R.,,BUTTERWORTH,,,"Paterson (W. R.) see Swift (B.) Paterson's Licensing Acts, 1917. BUTTERWORTH, Jan. 17",W. R. Paterson,['Paterson (W. R.)'],,Jan. 17,1917,
4519,"Phillpotts (Eden)-The Nursery (Banks of Colne). Cr. 8vo. 74 x 5, pp. 300, os. net HEINEMANN, June 17",,,,HEINEMANN,,8vo.,"Phillpotts (Eden)-The Nursery (Banks of Colne). Cr. 8vo. 74 x 5, pp. 300, os. net HEINEMANN, June 17",,['Phillpotts (Eden)-The Nursery (Banks of Colne)'],,June 17,1917,
4570,"ST. CATHERINE PR., Aug. '17",,,,ST. CATHERINE PR.,,,"ST. CATHERINE PR., Aug. '17",,,,Aug. '17,1917,
4571,"Cr. 8vo. 87 x 5$, pp. 262, 3s. 6d. net K. PAUL, Od. '17",,,,K. PAUL,3s. 6d.,8vo.,"Cr. 8vo. 87 x 5$, pp. 262, 35. 6d. net K. PAUL, Od. '17",,,,Od. '17,1917,net
4574,"Illus. by Thomas Derrick. 7X48, pp. 63, is. net Police guide, Metropolitan, Archibald (W. F. A.) MCBRIDE, N., Feb. 17",,,,"MCBRIDE, N.",,,"Illus. by Thomas Derrick. 7X48, pp. 63, is. net Police guide, Metropolitan, Archibald (W. F. A.) MCBRIDE, N., Feb. 17",,,,Feb. 17,1917,
4577,"Police (Scotland)-59th annual rpt., 1d. 1916. Pond life : Fresh water wonders, Crabtree (J. H.) WYMAN, Mar. 17",Police,Scotland,,WYMAN,,,"Police (Scotland)-59th annual rpt., Id. 1916. Pond life : Fresh water wonders, Crabtree (J. H.) WYMAN, Mar. 17",Scotland Police,['Police (Scotland)'],,Mar. 17,1917,
4579,"Ponsonby (T. B.-Agricultural labour : stand- ardization as a means of improving the condi- tion of rural employment. 91x6, pp. 27, 6d. net (Dublin) CO-OPERATIVE REFERENCE LIBRARY, May 17",Ponsonby,"T. B.-Agricultural labour : stand- ardization as a means of improving the condi- tion of rural employment. 91x6, pp. 27, 6d. net (Dublin",,CO-OPERATIVE REFERENCE LIBRARY,,,"Ponsonby (T. B.-Agricultural labour : stand- ardization as a means of improving the condi- tion of rural employment. 91x6, pp. 27, 6d. net (Dublin) CO-OPERATIVE REFERENCE LIBRARY, May 17","T. B.-Agricultural labour : stand- ardization as a means of improving the condi- tion of rural employment. 91x6, pp. 27, 6d. net (Dublin Ponsonby","['Ponsonby (T. B.-Agricultural labour : stand- ardization as a means of improving the condi- tion of rural employment. 91x6, pp. 27, 6d. net (Dublin)']",,May 17,1917,
4650,"Prisons (Ireland)—38th Report, 1915-16. 3d. WYMAN, Mar. 17",Prisons,Ireland,,WYMAN,3d.,,"Prisons (Ireland)—38th Report, 1915-16. 3d. WYMAN, Mar. 17",Ireland Prisons,['Prisons (Ireland)'],,Mar. 17,1917,
4732,"Ralston (O. C.) see Rickard (T. A.) and Ralston, Ramachandra Iyer (A. V.)--An Epitome of engi- neering. 3rd ed. Illus. La. 8vo. 81 X 55, pp. 197, 4s. net (Madras) HIGGINBOTHAMS, Mar.'17",Ralston,O. C.,,HIGGINBOTHAMS,4s.,8vo.,"Ralston (O. C.) see Rickard (T. A.) and Ralston, Ramachandra Iyer (A. V.)--An Epitome of engi- neering. 3rd ed. Illus. La. 8vo. 81 X 55, pp. 197, 4s. net (Madras) HIGGINBOTHAMS, Mar.'17",O. C. Ralston,['Ralston (O. C.)'],,Mar.'17,1917,net
4742,"Range boss, Sellzer (C. A.) 5s, net... Ranger-Gull (C.)-The Creggan peerage. Pop. ed. Cr. 8vo. 7} x 5, pp. 254, is. net LONG, July '17","Range boss, Sellzer",C. A.,,LONG,,8vo.,"Range boss, Sellzer (C. A.) 5s, net... Ranger-Gull (C.)-The Creggan peerage. Pop. ed. Cr. 8vo. 7} x 5, pp. 254, is. net LONG, July '17","C. A. Range boss, Sellzer","['Range boss, Sellzer (C. A.)']",,July '17,1917,
4890,"Robeson (F. E.)-Précis writing.' (Containing “ Historical passages and Progressive course.] Cr. 8vo. pp. 264, 3s. 6d. net (Clarendon Pr.) MILFORD, Feb. 17",,,,MILFORD,,,"Robeson (F. E.)-Précis writing.' (Containing “ Historical passages and Progressive course.] Cr. 8vo. pp. 264, 35. 6d. net (Clarendon Pr.) MILFORD, Feb. 17",,"[""Robeson (F. E.)-Précis writing.' (Containing “ Historical passages)"", ""-Précis writing.' (Progressive course.] Cr. 8vo. pp. 264, 3s. 6d. net (Clarendon Pr.)""]",,Feb. 17,1917,
4891,"Robins (G. M.) see Reynolds (Mrs. B.) Robinson (Charles Henry)—The Conversion oi Europe. 8vo. 9 X 5, pp. 663, 18s. net IGONGMANS, Dec. '17",Robins,G. M.,,IGONGMANS,18s.,,"Robins (G. M.) see Reynolds (Mrs. B.) Robinson (Charles Henry)—The Conversion oi Europe. 8vo. 9 X 5, pp. 663, 18s. net IGONGMANS, Dec. '17",G. M. Robins,['Robins (G. M.)'],,Dec. '17,1917,net
5036,"Cr. 8vo. 71 x 48, pp. 117, 1s. 6d. net Savory (A. H.)—The Nakedness of the land : the COLLINGRIDGE, July '17 agricultural problem and its solution. Cr. 8vo. Sanderson (E. D.) and Peairs (L. M.)—School 7** 5), pp. 71, is. 6d. net BLACKWELL, July '17",,,,BLACKWELL,6d.,8vo.,"Cr. 8vo. 71 x 48, pp. 117, Is. 6d. net Savory (A. H.)—The Nakedness of the land : the COLLINGRIDGE, July '17 agricultural problem and its solution. Cr. 8vo. Sanderson (E. D.) and Peairs (L. M.)—School 7** 5), pp. 71, is. 6d. net BLACKWELL, July '17",,,,July '17,1917,net
5039,"Sanskrit: Samskrita-pathya-pustakam : LONGMANS, Mar, 17",,,,LONGMANS,,,"Sanskrit: Samskrita-pathya-pustakam : LONGMANS, Mar, 17",,,,"Mar, 17",1917,
5060,"Science and Technology (Imp. College of)-9th Annual rpt., yr. ending Aug. 31, 1916. 6d. WYMAN, Mar. 17",,,,WYMAN,6d.,,"Science and Technology (Imp. College of)-9th Annual rpt., yr. ending Aug. 31, 1916. 6d. WYMAN, Mar. 17",,"['Science', 'Technology (Imp. College of)']",,Mar. 17,1917,
5430,"Stowe (Lyman Beecher) see Scott (E. J.) and Stowe Strabo—The Geography of Strabo. With an Eng. tr. by Horace Leonard Jones. Vol. I. 18mo. 64 X4), pp. 531, 58. net, ithr. 6s. 6d. net (Loeb classical lib.) .... HEINEMANN, May 17",Stowe,Lyman Beecher,,HEINEMANN,6s. 6d.,,"Stowe (Lyman Beecher) see Scott (E. J.) and Stowe Strabo—The Geography of Strabo. With an Eng. tr. by Horace Leonard Jones. Vol. I. 18mo. 64 X4), pp. 531, 58. net, ithr. 6s. 6d. net (Loeb classical lib.) .... HEINEMANN, May 17",Lyman Beecher Stowe,['Stowe (Lyman Beecher)'],,May 17,1917,net
5494,"Sugar Supply (Roy. Commission on the)-First (interim) report. id. H.M. STATIONERY OFF., Sep. '17",,,,H.M. STATIONERY OFF.,,,"Sugar Supply (Roy. Commission on the)-First (interim) report. id. H.M. STATIONERY OFF., Sep. '17",,['Sugar Supply (Roy. Commission on the)-First (interim)'],,Sep. '17,1917,
5702,"Tis see Marriott (C.) and “ Tis. Tisdale (C. W. Walker-) see Walker-Tisdale. Tish, Rinehart (M. R.) 5s. net.... Titchener (Edward Bradford)-A Beginner's psychology. Cr. 8vo. 71 x 5, pp. 378, os. net MACMILLAN, Oct. '17",,,,MACMILLAN,,8vo.,"Tis see Marriott (C.) and “ Tis. Tisdale (C. W. Walker-) see Walker-Tisdale. Tish, Rinehart (M. R.) 5s. net.... Titchener (Edward Bradford)-A Beginner's psychology. Cr. 8vo. 71 x 5, pp. 378, os. net MACMILLAN, Oct. '17",,"['Tis', 'Tish, Rinehart (M. R.)']",,Oct. '17,1917,
5781,"Trustee (Public)-9th Gen. report, 1916–17. 2d. H.M. STATIONERY OFFICE, May '17",Trustee,Public,,H.M. STATIONERY OFFICE,2d.,,"Trustee (Public)-9th Gen. report, 1916–17. 2d. H.M. STATIONERY OFFICE, May '17",Public Trustee,['Trustee (Public)'],,May '17,1917,
5801,"UNIV. TUTOR, PRESS, Mar. 17",,,,"UNIV. TUTOR, PRESS",,,"UNIV. TUTOR, PRESS, Mar. 17",,,,Mar. 17,1917,
5844,"Vernon (K. D.) see Jamison (P. M.) and others Voron (Hon. William Warren)-Recollections of seventy-two years. Illus. 8vo. 9x54, pp. 402, 12s. net ...MURRAY, Oct. '17",Vernon,K. D.,,MURRAY,12s.,8vo.,"Vernon (K. D.) see Jamison (P. M.) and others Voron (Hon. William Warren)-Recollections of seventy-two years. Illus. 8vo. 9x54, pp. 402, 12s. net ...MURRAY, Oct. '17",K. D. Vernon,['Vernon (K. D.)'],,Oct. '17,1917,net
5906,"Wallace (Edgar)—1925: the story of a fatal peace. s. net .NEWNES, Jan. 17",Wallace,Edgar,,NEWNES,,,"Wallace (Edgar)—1925: the story of a fatal peace. IS. net .NEWNES, Jan. 17",Edgar Wallace,['Wallace (Edgar)'],,Jan. 17,1917,
5917,"Cr. 8vo. 71 x 44, pp. 384, 19. net War after the War, Marcosso 11 (I. F.) 5s. net NISBET, June 17",,,,NISBET,5s.,8vo.,"Cr. 8vo. 71 x 44, pp. 384, 19. net War after the War, Marcosso 11 (I. F.) 55. net NISBET, June 17",,,,June 17,1917,net
5936,"War Savings Ctte. (National) -1st Annual report, Mar. I, 1917. 3d. WYMAN, Apr. 17",War Savings Ctte.,National,,WYMAN,3d.,,"War Savings Ctte. (National) -Ist Annual report, Mar. I, 1917. 3d. WYMAN, Apr. 17",National War Savings Ctte.,['War Savings Ctte. (National)'],,Apr. 17,1917,
6077,"Weston (H. C.) see Ramsey (A. R. J.) and Weston, Weston (Margaret)-Elinor of the Lilacs. 8vo. 9}6), pp. 94, 4d. net WEEKLY TELEGRAPH, July '17",Weston,H. C.,,WEEKLY TELEGRAPH,4d.,,"Weston (H. C.) see Ramsey (A. R. J.) and Weston, Weston (Margaret)-Elinor of the Lilacs. 8vo. 9}6), pp. 94, 4d. net WEEKLY TELEGRAPH, July '17",H. C. Weston,['Weston (H. C.)'],,July '17,1917,net
6169,"Wildfire, Grey (Z.) 6s. Wildridge (Oswald)-Captains & Co. Cr. 8vo. 7x4), pp. 266, is. net ..BLACKWOOD, Mar. 17","Wildfire, Grey",Z.,,BLACKWOOD,,8vo.,"Wildfire, Grey (Z.) 6s. Wildridge (Oswald)-Captains & Co. Cr. 8vo. 7x4), pp. 266, is. net ..BLACKWOOD, Mar. 17","Z. Wildfire, Grey","['Wildfire, Grey (Z.)']",,Mar. 17,1917,
6177,"WILLS'S : Wilkins (M. E.) see also Freeman (M. E. W.) Wilkinson (A. Gregory)-First things first. 8vo. pp. 20, 4d. net ..CHURCH BOOK ROOM, Sep.'17",WILLS'S : Wilkins,M. E.,,CHURCH BOOK ROOM,4d.,,"WILLS'S : Wilkins (M. E.) see also Freeman (M. E. W.) Wilkinson (A. Gregory)-First things first. 8vo. pp. 20, 4d. net ..CHURCH BOOK ROOM, Sep.'17",M. E. WILLS'S : Wilkins,"[""WILLS'S : Wilkins (M. E.)""]",,Sep.'17,1917,net
6180,"Willard (A. C.) see Harding (L. A.) and Willard, Willcocks (M. P.)-The Eyes of the blind. Cr. 8vo. 8 X 51, pp. 424, 6s. ..HUTCHINSON, Jan. 17",Willard,A. C.,,HUTCHINSON,6s.,8vo.,"Willard (A. C.) see Harding (L. A.) and Willard, Willcocks (M. P.)-The Eyes of the blind. Cr. 8vo. 8 X 51, pp. 424, 6s. ..HUTCHINSON, Jan. 17",A. C. Willard,['Willard (A. C.)'],,Jan. 17,1917,
6213,"Willison (Sir J.) see Wrong (G. M.) and others Willmore (J. Selden)-The Great crime and its moral. 8vo. 81x54, pp. 335, 6s. net HODDER & S., Nov. '17",Willison,Sir J.,,HODDER & S.,6s.,,"Willison (Sir J.) see Wrong (G. M.) and others Willmore (J. Selden)-The Great crime and its moral. 8vo. 81x54, pp. 335, 6s. net HODDER & S., Nov. '17",Sir J. Willison,['Willison (Sir J.)'],,Nov. '17,1917,net
