entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Black Prince (The) Life. By the Herald of Sir John Chandos. Edit, from the MS in Worcester College, with linguistic and historical notes by Mildred K. Pope and Eleanor C. Lodge. 4to., Pp. 318, 259. net (Clarendon Press) FROWDE, Jan. 11",,,Black Prince (The) Life,FROWDE,,0.0,4to.,"Black Prince (The) Life. By the Herald of Sir John Chandos. Edit, from the MS in Worcester College, with linguistic and historical notes by Mildred K. Pope and Eleanor C. Lodge. 4to., Pp. 318, 259. net (Clarendon Press) FROWDE, Jan. 11",,,,Jan. 11,
"Black's Literary readers. Book 5. Cr. 8vo, is. 6d. BLACK, Feb. II Blackwood (Algernon)—The Centaur. Cr. 8vo. 77 X5, pp. 354, 6s......... MACMILLAN, Nov. II Bladen (Wilhelm)-Studies on denominative verbs in English: inaugural dissertation, 8vo., pp. 184, swd. 4s. 6d. net (Upsala) ALMQVIST & WIKSELLS, July 1 Blaikie (Margaret)—Songs by the way. 12010., bds., is, net... .. FIFIELD, June II Blair (T. S.)-Public hygiene, 2 vols. 8vo. 428. net REBMAN, Apr. II Blair of Balaclava, Lynn (E.) 6s...... .Oct, II Blake (Buchanan)-The Book of Job and the problem of suffering. 8vo. 81 x 51, pp. 336, 6s. HODDER & S., Oct. II Blake (E. C.)-Marcia of the little home. Cr. 8vo. 5s. net... ..APPLETON, Nov. II Blake (J. P.) and Hopkins (A. E. R.-)-The Period of Queen Anne. Cr. 8vo. 71 X41, pp. 128, 28. 6d. net (Little books about old furniture) HEINEMANN, Od. II Blake (J. P.) and Hopkins (A. E. R.--Tudor to Stuart. Cr. 8vo. 74 x 41, pp. 136, 28. 6d. net (Little books about old furniture) HEINEMANN, Oct. II Blake (Stacey)—. The Honour of the Lions. Cr. 8vo., pp. 256, swd. is. net (Scout library) PEARSON, May II Blake (Stacey)— The Honour of the lions. Cr. 8vo. 8 X5, pp. 256, 2s. 6d. (Scout library) PEARSON, June 11",,,Black's Literary readers,PEARSON,2s. 6d.,0.125,"8vo,","Black's Literary readers. Book 5. Cr. 8vo, is. 6d. BLACK, Feb. II Blackwood (Algernon)—The Centaur. Cr. 8vo. 77 X5, pp. 354, 65......... MACMILLAN, Nov. II Bladen (Wilhelm)-Studies on denominative verbs in English: inaugural dissertation, 8vo., pp. 184, swd. 45. 6d. net (Upsala) ALMQVIST & WIKSELLS, July 1I Blaikie (Margaret)—Songs by the way. 12010., bds., is, net... .. FIFIELD, June II Blair (T. S.)-Public hygiene, 2 vols. 8vo. 428. net REBMAN, Apr. II Blair of Balaclava, Lynn (E.) 6s...... .Oct, II Blake (Buchanan)-The Book of Job and the problem of suffering. 8vo. 81 x 51, pp. 336, 6s. HODDER & S., Oct. II Blake (E. C.)-Marcia of the little home. Cr. 8vo. 55. net... ..APPLETON, Nov. II Blake (J. P.) and Hopkins (A. E. R.-)-The Period of Queen Anne. Cr. 8vo. 71 X41, pp. 128, 28. 6d. net (Little books about old furniture) HEINEMANN, Od. II Blake (J. P.) and Hopkins (A. E. R.--Tudor to Stuart. Cr. 8vo. 74 x 41, pp. 136, 28. 6d. net (Little books about old furniture) HEINEMANN, Oct. II Blake (Stacey)—. The Honour of the Lions. Cr. 8vo., pp. 256, swd. is. net (Scout library) PEARSON, May II Blake (Stacey)— The Honour of the lions. Cr. 8vo. 8 X5, pp. 256, 25. 6d. (Scout library) PEARSON, June 11",,,,June 11,
"Bondage of riches, Swan (A. S.) 3s. 6d. .. Sep. II Bondar (D.)—Bondar's simplified Russian method, conversational and commercial, 8vo. 58. net E. WILSON, Sep. II Bone (Florence)-The Hidden highway. Cr. 8vo. 8 X 5, pp. 378, 6s. ...R.T.S., Sep. II Bone (Florence) The Wonderful gate. Cr. 8vo. 8 X5, pp. 192, 2s. 6d...........R.T.S., Sep. II Bone (ſames) - Edinburgh revisited. With 75 drawings by Hanslip Fletcher. 4to. 11 x8}, pp. 276, 21s. net......SIDGWICK & J., Oct. II Bone (Muirhead)—Glasgow : fifty drawings. With notes on Glasgow by A. H. Charteris, Large 4to., pp. 26, and 50 plates. 42s. net; edit. de luxe, 126s, net .. MACLEHOSE, May 11",,,"Bondage of riches, Swan (A. S.)",MACLEHOSE,126s.,6.3,8vo.,"Bondage of riches, Swan (A. S.) 35. 6d. .. Sep. II Bondar (D.)—Bondar's simplified Russian method, conversational and commercial, 8vo. 58. net E. WILSON, Sep. II Bone (Florence)-The Hidden highway. Cr. 8vo. 8 X 5, pp. 378, 6s. ...R.T.S., Sep. II Bone (Florence) The Wonderful gate. Cr. 8vo. 8 X5, pp. 192, 25. 6d...........R.T.S., Sep. II Bone (ſames) - Edinburgh revisited. With 75 drawings by Hanslip Fletcher. 4to. 11 x8}, pp. 276, 215. net......SIDGWICK & J., Oct. II Bone (Muirhead)—Glasgow : fifty drawings. With notes on Glasgow by A. H. Charteris, Large 4to., pp. 26, and 50 plates. 425. net; edit. de luxe, 126s, net .. MACLEHOSE, May 11",,,,May 11,net
"Boy scout tests, and how to pass them. Cr. Svo., pp. 462, swd. is, net ......J. BROWN, Apr. II Boy scout tests and how to pass them. Cr. 8vo. 71 X41, pp. 464, 28. net J. BROWN, June 11",,,"Boy scout tests, and how to pass them",J. BROWN,,0.0,8vo.,"Boy scout tests, and how to pass them. Cr. Svo., pp. 462, swd. is, net ......J. BROWN, Apr. II Boy scout tests and how to pass them. Cr. 8vo. 71 X41, pp. 464, 28. net J. BROWN, June 11",,,,June 11,
"Boy scouts of Birch-Bark 1sland, Holland (R. S.) 39. 6d. net. .Nov. II Boy who sailed with Blake, Kingston (W. H. G.) . . Apr. II Boyce (Sir Rupert W.)-Yellow fever and its prevention : a manual for medical students and practitioners. 8vo. 9 X6, pp. 396, 1os. 6d. net MURRAY, Apr. II Boyd (Emma S.)—Many coloured mountains and some seas between. 8vo. 9X54, pp. 260, 7s. 6d. net..... ..LONG, Oct 11",,,Boy scouts of Birch-Bark,LONG,7s. 6d.,0.375,8vo.,"Boy scouts of Birch-Bark Island, Holland (R. S.) 39. 6d. net. .Nov. II Boy who sailed with Blake, Kingston (W. H. G.) . . Apr. II Boyce (Sir Rupert W.)-Yellow fever and its prevention : a manual for medical students and practitioners. 8vo. 9 X6, pp. 396, 1os. 6d. net MURRAY, Apr. II Boyd (Emma S.)—Many coloured mountains and some seas between. 8vo. 9X54, pp. 260, 75. 6d. net..... ..LONG, Oct 11",,,,Oct 11,net
"Boy's book of hobbies, Every, Bullivant (C. H.) 59. net..... .Nov. II Boys' book of modern marvels, Clarke (C. J. L.) 6s.. .Nov. II Boy's budget, Bright, Warwick (T.) 6s. ..Dec. II Boys, Clever, Johnson (J.) 3s. 6d. ...0d, II Boy's guide, Williams (A.) 5s. net. .Nov. II Boys at Menhardoc, Fenn (G. M.) 3s. 60. Sep. II Boys of St. Elmo's, Story (A. T.) is. 6d. ..Feb. II Boys of Wynport College, Harrison (P.) 3s. 6d. Sep. II Boy's Own annual, 1911. Fol., 8s. R.T.S., Sep. II Boys, Sermons to, Lushington (F. de W.) 3s. net Feb. II Brabant (F. G.)-Berkshire. 12mo. 61 X3, Pp. 270, 2s. 6d. net, Ithr. 38. 6d. net. (Little guides) METHUEN, Apr. II Braby (Maud Churton)-Downward : a slice of life. Pop. edit. Cr. 8vo., pp. 290, swd. is. net T. W. LAURIE, Aug. II Bracknels, Reid (F.) 6s. ...Oct. II Braddon (M. E.)—Beyond these voices. 12mo. 7d. net ...HUTCHINSON, Aug. 11",,,"Boy's book of hobbies, Every, Bullivant (C. H.)",HUTCHINSON,7d.,0.029166666666666667,12mo.,"Boy's book of hobbies, Every, Bullivant (C. H.) 59. net..... .Nov. II Boys' book of modern marvels, Clarke (C. J. L.) 6s.. .Nov. II Boy's budget, Bright, Warwick (T.) 6s. ..Dec. II Boys, Clever, Johnson (J.) 35. 6d. ...0d, II Boy's guide, Williams (A.) 5s. net. .Nov. II Boys at Menhardoc, Fenn (G. M.) 35. 60. Sep. II Boys of St. Elmo's, Story (A. T.) is. 6d. ..Feb. II Boys of Wynport College, Harrison (P.) 35. 6d. Sep. II Boy's Own annual, 1911. Fol., 8s. R.T.S., Sep. II Boys, Sermons to, Lushington (F. de W.) 3s. net Feb. II Brabant (F. G.)-Berkshire. 12mo. 61 X3, Pp. 270, 25. 6d. net, Ithr. 38. 6d. net. (Little guides) METHUEN, Apr. II Braby (Maud Churton)-Downward : a slice of life. Pop. edit. Cr. 8vo., pp. 290, swd. is. net T. W. LAURIE, Aug. II Bracknels, Reid (F.) 6s. ...Oct. II Braddon (M. E.)—Beyond these voices. 12mo. 7d. net ...HUTCHINSON, Aug. 11",,,,Aug. 11,net
"Brain, Vol. 33. Svo, 178. net MACMILLAN, Aug. II Braine (Sheila E.)-A Polish hero. New edit. Cr. 8vo. 7* *5), pp. 288, 3s. ..BLACKIE, Sep. II Bramah (Ernest)—The Transmutation of Ling. With 12 designs by Ilbery Lynch. Imp. 8vo II} X8, pp. 80, 7s. 6d. net RICHARDS, Nov. II Bramall (Walter) —Companies (Consolidation) Act, 1908 : requirements and penalties. 8vo., bds., is, net ....W. R. SKINNER, Mar. II Bramble (James)—Promotion and retirement of flag officers and captains of the Royal Navy 1911. 8vo. 83 X54, pp. 150, 4s. 6d. (Portsmouth) HOLBROOK, Mar. II Brame (Charlotte)--At the eleventh hour. 8vo., swd. 60. ..S. PAUL, July 11",,,"Brain, Vol",S. PAUL,,0.0,8vo.,"Brain, Vol. 33. Svo, 178. net MACMILLAN, Aug. II Braine (Sheila E.)-A Polish hero. New edit. Cr. 8vo. 7* *5), pp. 288, 35. ..BLACKIE, Sep. II Bramah (Ernest)—The Transmutation of Ling. With 12 designs by Ilbery Lynch. Imp. 8vo II} X8, pp. 80, 75. 6d. net RICHARDS, Nov. II Bramall (Walter) —Companies (Consolidation) Act, 1908 : requirements and penalties. 8vo., bds., is, net ....W. R. SKINNER, Mar. II Bramble (James)—Promotion and retirement of flag officers and captains of the Royal Navy 1911. 8vo. 83 X54, pp. 150, 4s. 6d. (Portsmouth) HOLBROOK, Mar. II Brame (Charlotte)--At the eleventh hour. 8vo., swd. 60. ..S. PAUL, July 11",,,,July 11,
"Bravest of all, Mackness (M.) 1s. ....... Sep. II Bray (F. E.)—British rights at sea under the Declaration of London. Cr. 8vo. swd. is. net P. S. KING, Mar. II Bray (Reginald)-Boy labour and apprenticeship. Cr. 8vo. 7° X4, pp. 260, 5s, net CONSTABLE, Aug. 11",,,"Bravest of all, Mackness (M.)",CONSTABLE,5s.,0.25,8vo.,"Bravest of all, Mackness (M.) 15. ....... Sep. II Bray (F. E.)—British rights at sea under the Declaration of London. Cr. 8vo. swd. is. net P. S. KING, Mar. II Bray (Reginald)-Boy labour and apprenticeship. Cr. 8vo. 7° X4, pp. 260, 5s, net CONSTABLE, Aug. 11",,,,Aug. 11,net
"Bridge in brief. With advanced hints. By Beekay.” 12mo., pp. 24, swd. is. net SIMPKIN, May 11",,,Bridge in brief,SIMPKIN,,0.0,12mo.,"Bridge in brief. With advanced hints. By Beekay.” 12mo., pp. 24, swd. is. net SIMPKIN, May 11",,,,May 11,
"British Girl's annual. 4to. 9£ X7pp. 238, 5s. CASSELL, Sep. 11",,,British Girl's annual,CASSELL,5s.,0.25,4to.,"British Girl's annual. 4to. 9£ X7pp. 238, 5s. CASSELL, Sep. 11",,,,Sep. 11,
"British Journal Photographic almanac and photographer's daily companion, 1912. Cr. 8vo. 1s. 6d. net, swd. is. net H. GREENWOOD, Dec. II British Museum. Barnett (L. D.)-Catalogue of the Kannada, Badaga and Kurg books in the British Museum. 4to., 12} X10, 21s. net FROWDE, Jan. 11",,,British Journal Photographic almanac and photographer's daily companion,FROWDE,21s.,1.05,8vo.,"British Journal Photographic almanac and photographer's daily companion, 1912. Cr. 8vo. Is. 6d. net, swd. is. net H. GREENWOOD, Dec. II British Museum. Barnett (L. D.)-Catalogue of the Kannada, Badaga and Kurg books in the British Museum. 4to., 12} X10, 215. net FROWDE, Jan. 11",,,,Jan. 11,net
"British Museum-Bible exhibition, 1911: guide to the manuscripts and printed books exhibited in celebration of the Tercentenary of the Authorised Version. 8 plates. 8vo. 8.1 x6}, pp. 64, 1s......... BRITISH MUSEUM, Apr. II British Museum. Blumhardt (J. F.)-Supple- mentary catalogue of the Bengali books in the Library of the British Museum acquired during the years 1886-1910. 4to. 124 X 9), 25s. net FROWDE, Jan. II British Museum-Catalogue of Greek papyri with texts. Vol. 4, The Aphrodito papyri by H. J. Bell. With an appendix of Coptic papyri, edited by W.E. Crum, 1910. 4to., Bos. FROWDE, Jan. Il British Museum-Cuneiform texts from Baby- lonian tablets, &c., in the British Museum. Part 29. In portfolio 143 X10, 75, 6d. net FROWDE. Jan. II British Museum. Dodgson (Campbell) --Catalogue of early German and Flemish woodcuts pre- served in the Department of Prints and Draw- ings. Vol. 2. 4to, 2S. ......FROWDE, May it British Museum-Facsimiles of Egyptian Hieratic papyri in the British Museum. With de- scriptions, trans., &c., by E. A. Wallis Budge. Folio, 30s. net .Frowde, Jan. II British Museum. Fortescue (G. K.)-Subject index of the modern works added to the Library of the British Museum in the years 1906-1910. Ryl. 8vo. 40s. ....FROWDE, Dec. II British Museum–Hieroglyphic text from Egyp- tian stelæ, &c. Part 1. 56 plates. In portfolio, .FROWDE, May 11",,,British Museum-Bible exhibition,FROWDE,,0.0,8vo.,"British Museum-Bible exhibition, 1911: guide to the manuscripts and printed books exhibited in celebration of the Tercentenary of the Authorised Version. 8 plates. 8vo. 8.1 x6}, pp. 64, Is......... BRITISH MUSEUM, Apr. II British Museum. Blumhardt (J. F.)-Supple- mentary catalogue of the Bengali books in the Library of the British Museum acquired during the years 1886-1910. 4to. 124 X 9), 255. net FROWDE, Jan. II British Museum-Catalogue of Greek papyri with texts. Vol. 4, The Aphrodito papyri by H. J. Bell. With an appendix of Coptic papyri, edited by W.E. Crum, 1910. 4to., Bos. FROWDE, Jan. Il British Museum-Cuneiform texts from Baby- lonian tablets, &c., in the British Museum. Part 29. In portfolio 143 X10, 75, 6d. net FROWDE. Jan. II British Museum. Dodgson (Campbell) --Catalogue of early German and Flemish woodcuts pre- served in the Department of Prints and Draw- ings. Vol. 2. 4to, 2IS. ......FROWDE, May it British Museum-Facsimiles of Egyptian Hieratic papyri in the British Museum. With de- scriptions, trans., &c., by E. A. Wallis Budge. Folio, 30s. net .Frowde, Jan. II British Museum. Fortescue (G. K.)-Subject index of the modern works added to the Library of the British Museum in the years 1906-1910. Ryl. 8vo. 405. ....FROWDE, Dec. II British Museum–Hieroglyphic text from Egyp- tian stelæ, &c. Part 1. 56 plates. In portfolio, .FROWDE, May 11",,,,May 11,
"British Museum (Natural History).-Boulenger (G. A.)–Catalogue of the fresh-water fishes of Africa in the British Museum (Natural History). Vol. 2, Illus. Inip. 8vo., PP. 542, 45s. DULAU, Mar, il British Museum (Natural History). Hampson (Sir G. F.)-Catalogue of the Lepidoptera Phalienæ. Vol. 1o. Atlas of 26 coloured plates. 8vo. swd. 20s. ..DULAU, May 11",,,Catalogue of the fresh-water fishes of Africa in the British Museum (Natural History),DULAU,20s.,1.0,8vo.,"British Museum (Natural History).-Boulenger (G. A.)–Catalogue of the fresh-water fishes of Africa in the British Museum (Natural History). Vol. 2, Illus. Inip. 8vo., PP. 542, 455. DULAU, Mar, il British Museum (Natural History). Hampson (Sir G. F.)-Catalogue of the Lepidoptera Phalienæ. Vol. 1o. Atlas of 26 coloured plates. 8vo. swd. 20s. ..DULAU, May 11",,['British Museum (Natural History).-Boulenger (G. A.)'],,May 11,
"British pharmaceutical codex (The), 1911: an imperial dispensatory for the use of medical practitioners and pharmacists. 8vo. 9£ *5#, pp. 1,584, ios, 6d. net PHARMACEUTICAL PRESS, Nov. II British rural life, Heath (F. G.) 10s, 6d. net July II British South African commercial, industrial, mining, agricultural, import and export register, 1911. 4to. 2os. net .....Low, Jan. II British standard specification for cold drawn weldless steel tubes for locomotive boilers. Folio swd. 2s. 6d. net (Engineering Standards Committee).......... C. LOCKWOOD, Mar. II British standard specifications for material used in the construction of railway rolling stock. Folio, swd., 21s. net (Engineering Standards Committee, No. 24)....C. LOCKWOOD, Dec. II British trade book, Schooling (J. H.) ios. 6d. net June II British workman (The) 1911. 4to. 2s. 6d., bds. ..PARTRIDGE, Oct. II British year-book of agriculture (The) and agricultural who's who. 1910-11. 8vo. 5s. net VINTON, Mar. II Britishers in Britain : being the record of the official visit of teachers from Manitoba to the Old Country, Summer, 1910. Edit, by the Honorary Organising Secretary. 8vo. 8* X51, pp. 312, 5s. net.. TIMES BOOK CLUB, Apr. 11",,,British pharmaceutical codex (The),TIMES BOOK CLUB,5s.,0.25,8vo.,"British pharmaceutical codex (The), 1911: an imperial dispensatory for the use of medical practitioners and pharmacists. 8vo. 9£ *5#, pp. 1,584, ios, 6d. net PHARMACEUTICAL PRESS, Nov. II British rural life, Heath (F. G.) 10S, 6d. net July II British South African commercial, industrial, mining, agricultural, import and export register, 1911. 4to. 2os. net .....Low, Jan. II British standard specification for cold drawn weldless steel tubes for locomotive boilers. Folio swd. 25. 6d. net (Engineering Standards Committee).......... C. LOCKWOOD, Mar. II British standard specifications for material used in the construction of railway rolling stock. Folio, swd., 215. net (Engineering Standards Committee, No. 24)....C. LOCKWOOD, Dec. II British trade book, Schooling (J. H.) ios. 6d. net June II British workman (The) 1911. 4to. 25. 6d., bds. ..PARTRIDGE, Oct. II British year-book of agriculture (The) and agricultural who's who. 1910-11. 8vo. 55. net VINTON, Mar. II Britishers in Britain : being the record of the official visit of teachers from Manitoba to the Old Country, Summer, 1910. Edit, by the Honorary Organising Secretary. 8vo. 8* X51, pp. 312, 5s. net.. TIMES BOOK CLUB, Apr. 11",,,,Apr. 11,net
"Buster Brown's happy days. Oblong folio, bds. 3s. 6d. net..... ..DEAN, July 11",,,Buster Brown's happy days,DEAN,3s. 6d.,0.175,,"Buster Brown's happy days. Oblong folio, bds. 35. 6d. net..... ..DEAN, July 11",,,,July 11,net
"Cæsar's Fifth campaign. 12mo., s. 6d. BELL, Sep. II Cæsar's Invasions of Britain. Edit. with notes, exercises and vocabulary, by S. E. Winbolt. 12 mo., 1s. 60. BELL, July 11",,,Cæsar's Fifth campaign,BELL,,0.0,12mo.,"Cæsar's Fifth campaign. 12mo., IS. 6d. BELL, Sep. II Cæsar's Invasions of Britain. Edit. with notes, exercises and vocabulary, by S. E. Winbolt. 12 mo., Is. 60. BELL, July 11",,,,July 11,
"Cæsars, Women of the, Ferrero (G.) 8s. 6d. net Oct. II Cafferata (Canon)— The Catechism simply ex plained for little children. 8vo., 67 pp., swd., 6d, net.. ...ST. ANSELM's Soc., Nov. II Cafferata (Canon)-The Little child's first Com- munion book. 1mo., 22 pp., imit, scal, ad net ST. ANSELM's Soc., May II Caffin (C. H.)-The Story of French painting. 8vo. 4s. 6d. net UNWIN, Nov. II Caffin (Charles H.)- The Story of Spanish paint. ing. 8vo. 81 x6, pp. 218, 4s. 6d. net UNWIN, Jan. 11",,,"Cæsars, Women of the, Ferrero (G.)",UNWIN,4s. 6d.,0.225,8vo.,"Cæsars, Women of the, Ferrero (G.) 8s. 6d. net Oct. II Cafferata (Canon)— The Catechism simply ex plained for little children. 8vo., 67 pp., swd., 6d, net.. ...ST. ANSELM's Soc., Nov. II Cafferata (Canon)-The Little child's first Com- munion book. Imo., 22 pp., imit, scal, ad net ST. ANSELM's Soc., May II Caffin (C. H.)-The Story of French painting. 8vo. 45. 6d. net UNWIN, Nov. II Caffin (Charles H.)- The Story of Spanish paint. ing. 8vo. 81 x6, pp. 218, 45. 6d. net UNWIN, Jan. 11",,,,Jan. 11,net
"Calvert, Hon. Mrs. : Irish beauty of Regency Blake (Mrs. W.) 16s, net... May II Calvert's Mechanics' almanack and workshop companion, 1912. Cr. 8vo., swd., 4d. SIMPKIN, Dec. II Cambray (Philip G.)–Irish affairs and the Home Rule question : a comparison of the attitude of political parties towards Irish problems. Cr. 8vo. 74 X5, pp. 272, 38. 6d. net MURRAY, Apr. 11",,,"Calvert, Hon",MURRAY,6d.,0.025,8vo.,"Calvert, Hon. Mrs. : Irish beauty of Regency Blake (Mrs. W.) 16s, net... May II Calvert's Mechanics' almanack and workshop companion, 1912. Cr. 8vo., swd., 4d. SIMPKIN, Dec. II Cambray (Philip G.)–Irish affairs and the Home Rule question : a comparison of the attitude of political parties towards Irish problems. Cr. 8vo. 74 X5, pp. 272, 38. 6d. net MURRAY, Apr. 11",,,,Apr. 11,net
"Cambridge Union Society (The)-Debates, April 1910 to March 1911. Cr. 8vo. 1s. 6d, net DENT, Apr. 11",,,"Cambridge Union Society (The)-Debates, April",DENT,1s. 6d.,0.07500000000000001,8vo.,"Cambridge Union Society (The)-Debates, April 1910 to March 1911. Cr. 8vo. Is. 6d, net DENT, Apr. 11",,,,Apr. 11,net
"CAMBRIDGE Cambridge University-Higher local examination class list and supplementary tables, December, 1910. 8vo., swd., 6d. CAMB. UNIV. PRESS, Feb. II Cambridge University-Higher local examina- tion papers for the examination held in December, 1910. With lists of syndics and examiners. 8vo. swd. is. CAMB. UNIV. PRESS, Feb. 11",,,"CAMBRIDGE Cambridge University-Higher local examination class list and supplementary tables, December",CAMB. UNIV. PRESS,,0.0,8vo.,"CAMBRIDGE Cambridge University-Higher local examination class list and supplementary tables, December, 1910. 8vo., swd., 6d. CAMB. UNIV. PRESS, Feb. II Cambridge University-Higher local examina- tion papers for the examination held in December, 1910. With lists of syndics and examiners. 8vo. swd. is. CAMB. UNIV. PRESS, Feb. 11",,,,Feb. 11,
"Cambridge University-Higher local examina. tions. Class List and supplementary tables. June, 1911. Demy 8vo. s. CAMB. UNIV. PRESS, Aug. II Cambridge University-Higher local examina- tions : Examination papers, June, 1911. Demy 8vo., swd. 2s. CAMB. UNIV. PRESS, Aug. II Cambridge University-Higher Local Examina- tion : 43rd Annual Report of the Syndicate presented to the Senate October 24th, 1911. 8vo. swd. 6d..... CAMB. UNIV. PRESS, Nov. II Cambridge University-Higher local examination. Forty-third annual report of the Syndicate presented to the Senate October 24th, 1911. Demy 8vo., pp. 18, swd. 6d. CAMB. UNIV. PRESS, Nov. II Cambridge University-Local Examinations, 1910. 53rd Annual report of the Syndicate with Supplementary tables for December, 1910. 8vo. swd. 28.... ..... CAMB. UNIV. PRESS, Apr. II Cambridge University–Local examination class lists for the examination held in December, 1910, Boys and Girls. 8vo., swd., ea. 6d. CAMB, UNIV. PRESS, Feb. II Cambridge University Local examinations (Preliminary, Junior, Senior) Examination papers, December, 1910. With lists of syndics and examiners. 8vo. swd. 28. CAMB. UNIV. PRESS, Feb. II Cambridge University-Local examinations. Class lists for the examinations held in July, 1911: Boys and Girls (Preliminary). Demy 8vo. swd., ea. 6d. CAMB. UNIV. PRESS, Aug. II Cambridge University-Local examinations (Pre- liminary, Junior, Senior) Examination papers, July 1911. Demy 8vo., pp. 252, swd. 2s. CAMB. UNIV. PRESS, Aug. II Cambridge University-Local examinations, July 1911 : Supplementary tables. Demy 8vo. pp. 156, swd. 1s... CAMB. UNIV. PRESS, Sep. II Cambridge University-Ordinances of the Univer- sity of Cambridge to 30 September 1911. Prepared (by the direction of the Council of the Senate) by the Registracy of the University of Cambridge. Demy 8vo., pp. 806, 7s. 6d. CAMB. UNIV PRESS, Oct. II Cambridge University-Preliminary local exam- ination class lists for the examination held in December, 1910. Boys, Girls. 8vo., swd., ea. 6d. ..CAMB. UNIV. PRESS, Feh. II Cambridge University-Prolusiones academicæ : or, Exercises which having obtained a prize in the University of Cambridge were recited in the Senate House, 8th June, 1911. 8vo. swd. s, CAMB. UNIV. PRESS, Oct. 11",,,Cambridge University-Higher local examina,CAMB. UNIV. PRESS,,0.0,8vo.,"Cambridge University-Higher local examina. tions. Class List and supplementary tables. June, 1911. Demy 8vo. IS. CAMB. UNIV. PRESS, Aug. II Cambridge University-Higher local examina- tions : Examination papers, June, 1911. Demy 8vo., swd. 25. CAMB. UNIV. PRESS, Aug. II Cambridge University-Higher Local Examina- tion : 43rd Annual Report of the Syndicate presented to the Senate October 24th, 1911. 8vo. swd. 6d..... CAMB. UNIV. PRESS, Nov. II Cambridge University-Higher local examination. Forty-third annual report of the Syndicate presented to the Senate October 24th, 1911. Demy 8vo., pp. 18, swd. 6d. CAMB. UNIV. PRESS, Nov. II Cambridge University-Local Examinations, 1910. 53rd Annual report of the Syndicate with Supplementary tables for December, 1910. 8vo. swd. 28.... ..... CAMB. UNIV. PRESS, Apr. II Cambridge University–Local examination class lists for the examination held in December, 1910, Boys and Girls. 8vo., swd., ea. 6d. CAMB, UNIV. PRESS, Feb. II Cambridge University Local examinations (Preliminary, Junior, Senior) Examination papers, December, 1910. With lists of syndics and examiners. 8vo. swd. 28. CAMB. UNIV. PRESS, Feb. II Cambridge University-Local examinations. Class lists for the examinations held in July, 1911: Boys and Girls (Preliminary). Demy 8vo. swd., ea. 6d. CAMB. UNIV. PRESS, Aug. II Cambridge University-Local examinations (Pre- liminary, Junior, Senior) Examination papers, July 1911. Demy 8vo., pp. 252, swd. 2s. CAMB. UNIV. PRESS, Aug. II Cambridge University-Local examinations, July 1911 : Supplementary tables. Demy 8vo. pp. 156, swd. Is... CAMB. UNIV. PRESS, Sep. II Cambridge University-Ordinances of the Univer- sity of Cambridge to 30 September 1911. Prepared (by the direction of the Council of the Senate) by the Registracy of the University of Cambridge. Demy 8vo., pp. 806, 75. 6d. CAMB. UNIV PRESS, Oct. II Cambridge University-Preliminary local exam- ination class lists for the examination held in December, 1910. Boys, Girls. 8vo., swd., ea. 6d. ..CAMB. UNIV. PRESS, Feh. II Cambridge University-Prolusiones academicæ : or, Exercises which having obtained a prize in the University of Cambridge were recited in the Senate House, 8th June, 1911. 8vo. swd. IS, CAMB. UNIV. PRESS, Oct. 11",,,,Oct. 11,
"Cambridge University.--Register of the members of the Senate and the Electoral Roll for the Academical Year, 1911-1912. 8vo. swd. is. CAMB. UNIV. PRESS, NOU.II Cambridge University-Students' handbook to the University and Colleges of Cambridge (The). loth edit., rev, to 30th June, 1911. Cr. 8vo., pp. 654, 3s. net CAMB. UNIV. PRESS, Oct. 11",,,Cambridge University,CAMB. UNIV. PRESS,3s.,0.15,8vo.,"Cambridge University.--Register of the members of the Senate and the Electoral Roll for the Academical Year, 1911-1912. 8vo. swd. is. CAMB. UNIV. PRESS, NOU.II Cambridge University-Students' handbook to the University and Colleges of Cambridge (The). loth edit., rev, to 30th June, 1911. Cr. 8vo., pp. 654, 35. net CAMB. UNIV. PRESS, Oct. 11",,,,Oct. 11,net
"Cambridge University—Teachers' Training Syndi- cate. Examinations for Certificates. Regula- tions for 1912. Lists of successful candidates, December, 1910, and June, 1911. Demy 8vo., pp. 44, swd. 6d... CAMB. UNIV. PRESS, Aug. 11",,,Cambridge University—Teachers' Training Syndi- cate,CAMB. UNIV. PRESS,6d.,0.025,8vo.,"Cambridge University—Teachers' Training Syndi- cate. Examinations for Certificates. Regula- tions for 1912. Lists of successful candidates, December, 1910, and June, 1911. Demy 8vo., pp. 44, swd. 6d... CAMB. UNIV. PRESS, Aug. 11",,,,Aug. 11,
