entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Dress and Decoration. Fol. bds. 7s. 6d. LIBERTY, Feb. 05",,,Dress and Decoration,LIBERTY,7s. 6d.,,"Dress and Decoration. Fol. bds. 7s. 6d. LIBERTY, Feb. 05",,,,Feb. 05,1905,
"Droll Doings. Illus. by Harry B. Neilson, verses by the Cockiolly Bird. New edit. 4to. bds. 38. 6d. ....BLACKIE, Oct. 05",,,Droll Doings,BLACKIE,6d.,4to.,"Droll Doings. Illus. by Harry B. Neilson, verses by the Cockiolly Bird. New edit. 4to. bds. 38. 6d. ....BLACKIE, Oct. 05",,,,Oct. 05,1905,
"Dudgeon (L.), Sargent (Percy W. G.)-Bacteri- ology of Peritonitis. 8vo. 8 x 5, pp. 256, 7s. 6d. CONSTABLE, Nov. 05",,,Bacteri- ology of Peritonitis,CONSTABLE,7s. 6d.,8vo.,"Dudgeon (L.), Sargent (Percy W. G.)-Bacteri- ology of Peritonitis. 8vo. 8 x 5, pp. 256, 7s. 6d. CONSTABLE, Nov. 05",,"['Dudgeon (L.), Sargent (Percy W. G.)']",,Nov. 05,1905,
"Dum-Dum-Rhymes of the East and Re-collected Verses. Cr. 8vo. 3s. 6d. net CONSTABLE, June 05",,,Dum-Dum-Rhymes of the East and Re-collected Verses,CONSTABLE,3s. 6d.,8vo.,"Dum-Dum-Rhymes of the East and Re-collected Verses. Cr. 8vo. 3s. 6d. net CONSTABLE, June 05",,,,June 05,1905,net
"Dum-Dum-Rhymes of the East and Re-collected Verses. Cr. 8vo. 73 × 5, pp. 122, 8s. 6d. net CONSTABLE, Sep. 05",,,Dum-Dum-Rhymes of the East and Re-collected Verses,CONSTABLE,8s. 6d.,8vo.,"Dum-Dum-Rhymes of the East and Re-collected Verses. Cr. 8vo. 73 × 5, pp. 122, 8s. 6d. net CONSTABLE, Sep. 05",,,,Sep. 05,1905,net
"Duties, Differential. 1s. 6d.......WYMAN, Mar. 05",,,"Duties, Differential",WYMAN,1s. 6d.,,"Duties, Differential. 1s. 6d.......WYMAN, Mar. 05",,,,Mar. 05,1905,
"Duval's Artistic Anatomy. Completely revised, with additional original Illustrations, edited and amplified by A. Melville Paterson. Extra cr. 8vo. 8x53, pp. 862, 5s. net ..CASSELL, Oct. 05",,,Duval's Artistic Anatomy,CASSELL,5s.,8vo.,"Duval's Artistic Anatomy. Completely revised, with additional original Illustrations, edited and amplified by A. Melville Paterson. Extra cr. 8vo. 8x53, pp. 862, 5s. net ..CASSELL, Oct. 05",,,,Oct. 05,1905,net
"Early Days, 190s. 4to. 2s.; bds. 1s. 6d. C. H. KELLY, Oct. 05",,,Early Days,C. H. KELLY,1s. 6d.,4to.,"Early Days, 1905. 4to. 2s.; bds. 1s. 6d. C. H. KELLY, Oct. 05",,,,Oct. 05,1905,
"Early English Dramatists. 1st Series, Vols. 1 to 12. John Heywood (c. 1588) to U. Fulwell (c. 1568), together with 22 Anonymous Plays. 12mo. 112s. 6d. net; large paper, 400s. net GIBBINGS, Nov. 05",,,Early English Dramatists,GIBBINGS,400s.,12mo.,"Early English Dramatists. 1st Series, Vols. 1 to 12. John Heywood (c. 1588) to U. Fulwell (c. 1568), together with 22 Anonymous Plays. 12mo. 112s. 6d. net; large paper, 400s. net GIBBINGS, Nov. 05",,,,Nov. 05,1905,net
"Early Italian Poets. From Ciullo D'Alcamo to Dante Alighieri, 1100-1200-1800. In the original metres, with Dante's Vita Nuova. Transl. by D. G. Rossetti. 12mo. 6 × 34, pp. 400, 1s. net; 1thr. 2s. net (Muses Lib.) ...ROUTLEDGE, Mar. 05",,,Early Italian Poets,ROUTLEDGE,2s.,12mo.,"Early Italian Poets. From Ciullo D'Alcamo to Dante Alighieri, 1100-1200-1800. In the original metres, with Dante's Vita Nuova. Transl. by D. G. Rossetti. 12mo. 6 × 34, pp. 400, 1s. net; 1thr. 2s. net (Muses Lib.) ...ROUTLEDGE, Mar. 05",,,,Mar. 05,1905,net
"Early Scottish Charities prior to A.D. 1153. Col- lected, with Notes and Index, by Sir Archibald C. Lawrie. 8vo. 94 × 54, pp. 546, 10s. net MACLEHOSE, Jan. 05",,,Early Scottish Charities prior to A.D,MACLEHOSE,10s.,8vo.,"Early Scottish Charities prior to A.D. 1153. Col- lected, with Notes and Index, by Sir Archibald C. Lawrie. 8vo. 94 × 54, pp. 546, 10s. net MACLEHOSE, Jan. 05",,,,Jan. 05,1905,net
"East of Asia Magazine. Non-Political Illus. Quarterly. Vol. 8. 16s. net PROBSTHAIN, Jan. 05",,,East of Asia Magazine,PROBSTHAIN,16s.,,"East of Asia Magazine. Non-Political Illus. Quarterly. Vol. 8. 16s. net PROBSTHAIN, Jan. 05",,,,Jan. 05,1905,net
"Ecclesiastical Commissioners: 57th Report. 5d. WYMAN, Mar. 05",,,Ecclesiastical Commissioners:,WYMAN,5d.,,"Ecclesiastical Commissioners: 57th Report. 5d. WYMAN, Mar. 05",,,,Mar. 05,1905,
"Education-Exam. Papers. 6d. WYMAN, July 05",,,Education-Exam,WYMAN,6d.,,"Education-Exam. Papers. 6d. WYMAN, July 05",,,,July 05,1905,
"Education-Grants paid to School Boards and School Board Accounts. 1s. 3d. WYMAN, Jan. 05",,,Education-Grants paid to School Boards and School Board Accounts,WYMAN,1s. 3d.,,"Education-Grants paid to School Boards and School Board Accounts. 1s. 3d. WYMAN, Jan. 05",,,,Jan. 05,1905,
"Education-Reports from University Colleges, 190s...........………………… ....WYMAN, Dec. 05",,,Education-Reports from University Colleges,WYMAN,,,"Education-Reports from University Colleges, 1905...........………………… ....WYMAN, Dec. 05",,,,Dec. 05,1905,
"Education Reports, Special; Systems in the Colonies: Vol. 13-West Africa, Basutoland, Southern Rhodesia, East Africa Protectorate, Uganda, Mauritius, Seychelles, 1s. 8d. Vol. 14— Federated Malay States, Hong Kong, Straits Settlements, Fiji, Falkland 1slands, 1s. 8d. WYMAN, Mar. 05",,,"Education Reports, Special; Systems in the Colonies: Vol",WYMAN,1s. 8d.,,"Education Reports, Special; Systems in the Colonies: Vol. 13-West Africa, Basutoland, Southern Rhodesia, East Africa Protectorate, Uganda, Mauritius, Seychelles, 1s. 8d. Vol. 14— Federated Malay States, Hong Kong, Straits Settlements, Fiji, Falkland Islands, 1s. 8d. WYMAN, Mar. 05",,,,Mar. 05,1905,
"Education-Syllabuses and Lists of Apparatus applicable to Schools and Classes other than Elementary. To July 31, 1906. 4d. WYMAN, Aug. 05",,,Education-Syllabuses and Lists of Apparatus applicable to Schools and Classes other than Elementary,WYMAN,4d.,,"Education-Syllabuses and Lists of Apparatus applicable to Schools and Classes other than Elementary. To July 31, 1906. 4d. WYMAN, Aug. 05",,,,Aug. 05,1905,
"Education-Voluntary Schools, Associated Schools, &c. Aid Grants and other Statistics. 1s. 1d..... .WYMAN, Mar. 05",,,"Education-Voluntary Schools, Associated Schools, &c",WYMAN,1s. 1d.,,"Education-Voluntary Schools, Associated Schools, &c. Aid Grants and other Statistics. 1s. 1d..... .WYMAN, Mar. 05",,,,Mar. 05,1905,
"Edward VI. 1st Prayer Book. Compared. Cr. 8vo. 12s., red. to 7s. 6d. ..PARKER, Jan. 05",,,Edward VI,PARKER,7s. 6d.,8vo.,"Edward VI. 1st Prayer Book. Compared. Cr. 8vo. 12s., red. to 7s. 6d. ..PARKER, Jan. 05",,,,Jan. 05,1905,
"Egyptian Exploration Fund. Archæological Report, 1908-4. Edit. by F. Le Griffith. 4to. swd. 2s. 6d. net ..FROWDE, Jan. 05",,,Egyptian Exploration Fund,FROWDE,2s. 6d.,4to.,"Egyptian Exploration Fund. Archæological Report, 1908-4. Edit. by F. Le Griffith. 4to. swd. 2s. 6d. net ..FROWDE, Jan. 05",,,,Jan. 05,1905,net
"Eighty Club Year Book, 190s. Cr. 8vo. 2s. 6d. net BLACK, June 05",,,Eighty Club Year Book,BLACK,2s. 6d.,8vo.,"Eighty Club Year Book, 1905. Cr. 8vo. 2s. 6d. net BLACK, June 05",,,,June 05,1905,net
"Elders' Appeal Cases under the Food and Drugs Act, with Appendix of Cases to 1905, 3s. 6d. net BUTTERWORTH, June 05",,,"Elders' Appeal Cases under the Food and Drugs Act, with Appendix of Cases to",BUTTERWORTH,3s. 6d.,,"Elders' Appeal Cases under the Food and Drugs Act, with Appendix of Cases to 1905, 3s. 6d. net BUTTERWORTH, June 05",,,,June 05,1905,net
"Electors-Number of, Population, &c. of Par- liamentary Constituencies. 3d. WYMAN, Mar. 05",,,"Electors-Number of, Population, &c",WYMAN,3d.,,"Electors-Number of, Population, &c. of Par- liamentary Constituencies. 3d. WYMAN, Mar. 05",,,,Mar. 05,1905,
"Elizabethan Calendar (The) for the Year 1906. 16mo. brds. 1s. net...............ANACKER, Nov. 05",,,Elizabethan Calendar (The) for the Year,ANACKER,1s.,16mo.,"Elizabethan Calendar (The) for the Year 1906. 16mo. brds. 1s. net...............ANACKER, Nov. 05",,,,Nov. 05,1905,net
"Ellen Montgomery's Bookshelf. By the author of 'The Wide, Wide World.' New edit. Cr. 8vo. 74 × 5, pp. 480, 28...........ROUTLEDGE, Oct. 05",,,Ellen Montgomery's Bookshelf,ROUTLEDGE,,8vo.,"Ellen Montgomery's Bookshelf. By the author of 'The Wide, Wide World.' New edit. Cr. 8vo. 74 × 5, pp. 480, 28...........ROUTLEDGE, Oct. 05",,,,Oct. 05,1905,
"Ely Diocesan Calendar and Clergy List, 190s. Cr. 8vo. swd. 1s. net ………………………..SIMPKIN, Feb. 05",,,Ely Diocesan Calendar and Clergy List,SIMPKIN,,8vo.,"Ely Diocesan Calendar and Clergy List, 1905. Cr. 8vo. swd. 1s. net ………………………..SIMPKIN, Feb. 05",,,,Feb. 05,1905,
"Emerson (R. W.)-Essays. First Series. (Works, Vol. 2.) Cr 8vo. 8 x 5, pp. 446, 6s. net CONSTABLE, Nov. 05",,,Cr,CONSTABLE,6s.,8vo.,"Emerson (R. W.)-Essays. First Series. (Works, Vol. 2.) Cr 8vo. 8 x 5, pp. 446, 6s. net CONSTABLE, Nov. 05",,"['Emerson (R. W.)-Essays. First Series. (Works, Vol. 2.)']",,Nov. 05,1905,net
"Emigrants' Information Office Handbook, 28. WYMAN, Aug. 05",,,Emigrants' Information Office Handbook,WYMAN,,,"Emigrants' Information Office Handbook, 28. WYMAN, Aug. 05",,,,Aug. 05,1905,
"Emigrants' Information Office, Report, 1d. WYMAN, Mar. 05",,,"Emigrants' Information Office, Report",WYMAN,1d.,,"Emigrants' Information Office, Report, 1d. WYMAN, Mar. 05",,,,Mar. 05,1905,
"Emigration Statutes-Gen. Handbook, 8d. WYMAN, June 05",,,Emigration Statutes-Gen,WYMAN,8d.,,"Emigration Statutes-Gen. Handbook, 8d. WYMAN, June 05",,,,June 05,1905,
"Empire Review. Vol. 8. Roy. 8vo. 78. 6d. net MACMILLAN, Jan. 05",,,Empire Review,MACMILLAN,6d.,8vo.,"Empire Review. Vol. 8. Roy. 8vo. 78. 6d. net MACMILLAN, Jan. 05",,,,Jan. 05,1905,net
"Empire and the Century (The). Series of Essays on Imperial Problems and Possibilities. By Various Writers. Introd. by Charles Sydney Goldman; Poem by Rudyard Kipling entitled 'The Heritage.' 7 maps. 8vo. 9×6, pp. 920, ........J. MURRAY, Nov. 05",,,Empire and the Century (The),J. MURRAY,,8vo.,"Empire and the Century (The). Series of Essays on Imperial Problems and Possibilities. By Various Writers. Introd. by Charles Sydney Goldman; Poem by Rudyard Kipling entitled 'The Heritage.' 7 maps. 8vo. 9×6, pp. 920, ........J. MURRAY, Nov. 05",,,,Nov. 05,1905,
"Enchiridion Militis Christiani. Manual of the Christian Knight. Replenished with most whole- some Precepts made by the famous clerk Erasmus of Rotterdam, to which is added a new and mar- vellous profitable Preface. 12mo. 7 × 41, pp. 294, 3s. 6d. net......... METHUEN, Aug. 05",,,Enchiridion Militis Christiani,METHUEN,3s. 6d.,12mo.,"Enchiridion Militis Christiani. Manual of the Christian Knight. Replenished with most whole- some Precepts made by the famous clerk Erasmus of Rotterdam, to which is added a new and mar- vellous profitable Preface. 12mo. 7 × 41, pp. 294, 3s. 6d. net......... METHUEN, Aug. 05",,,,Aug. 05,1905,net
"Engadine Album. 100 Views of Upper and Lower Engadine, including Albula Railway. 10 x 13-inch, bds. 6s. 6d. net...A. OWEN, Feb. 05",,,Engadine Album,A. OWEN,6s. 6d.,,"Engadine Album. 100 Views of Upper and Lower Engadine, including Albula Railway. 10 x 13-inch, bds. 6s. 6d. net...A. OWEN, Feb. 05",,,,Feb. 05,1905,net
"English Lyrics-Chaucer to Poe, 1340-1809. Selected and arranged by William Ernest Henley. 2nd edit. Cr. 8vo. 74 × 5, pp. 428, 2s. 6d. net METHUEN, Apr. 05",,,English Lyrics-Chaucer to Poe,METHUEN,2s. 6d.,8vo.,"English Lyrics-Chaucer to Poe, 1340-1809. Selected and arranged by William Ernest Henley. 2nd edit. Cr. 8vo. 74 × 5, pp. 428, 2s. 6d. net METHUEN, Apr. 05",,,,Apr. 05,1905,net
"English Poetry, Lyrical. Edit. by Arthur Burrell. 12mo. 1s. net (Temple English Literature Series for Schools)... ..........DENT, June 05",,,"English Poetry, Lyrical",DENT,1s.,12mo.,"English Poetry, Lyrical. Edit. by Arthur Burrell. 12mo. 1s. net (Temple English Literature Series for Schools)... ..........DENT, June 05",,,,June 05,1905,net
"English Struwwelpeter (The). Imp. 8vo. 3s. 6d. (Dean's Rag Books) .....DEAN, Aug. 05",,,English Struwwelpeter (The),DEAN,3s. 6d.,8vo.,"English Struwwelpeter (The). Imp. 8vo. 3s. 6d. (Dean's Rag Books) .....DEAN, Aug. 05",,,,Aug. 05,1905,
"English Topography. Part 17, London, Vol. 3. 8vo. 7s. 6d. (Gentleman's Mag. Lib.) E. STOCK, Oct. 05",,,English Topography,E. STOCK,7s. 6d.,8vo.,"English Topography. Part 17, London, Vol. 3. 8vo. 7s. 6d. (Gentleman's Mag. Lib.) E. STOCK, Oct. 05",,,,Oct. 05,1905,
"English and Scottish Popular Ballads. Ed., from Collection of Francis James Child, by Helen Child Sargent and George Lyman Kittredge. Cambridge ed. 8vo. 8 × 53, pp. 762, 12s. 6d. net NUTT, Mar. 05",,,English and Scottish Popular Ballads,NUTT,12s. 6d.,8vo.,"English and Scottish Popular Ballads. Ed., from Collection of Francis James Child, by Helen Child Sargent and George Lyman Kittredge. Cambridge ed. 8vo. 8 × 53, pp. 762, 12s. 6d. net NUTT, Mar. 05",,,,Mar. 05,1905,net
"Englishwoman's Year Book and Directory, 1906. Cr. 8vo. 2s. 6d. net..................BLACK, Dec. 05",,,Englishwoman's Year Book and Directory,BLACK,2s. 6d.,8vo.,"Englishwoman's Year Book and Directory, 1906. Cr. 8vo. 2s. 6d. net..................BLACK, Dec. 05",,,,Dec. 05,1905,net
"Enie-To Fairyland on a Swing. Illus. by A. Woodward. 8vo. Ss. 6d. net ...BLACKIE, Jan. 05",,,Enie-To Fairyland on a Swing,BLACKIE,6d.,8vo.,"Enie-To Fairyland on a Swing. Illus. by A. Woodward. 8vo. Ss. 6d. net ...BLACKIE, Jan. 05",,,,Jan. 05,1905,net
"Enquire Within upon Everything. Enlarged and thoroughly revised. 102nd edit. Cr. 8vo. 73 x 43, pp. 448, 2s. 6d. net ...HOULSTON, Oct. 05",,,Enquire Within upon Everything,HOULSTON,2s. 6d.,8vo.,"Enquire Within upon Everything. Enlarged and thoroughly revised. 102nd edit. Cr. 8vo. 73 x 43, pp. 448, 2s. 6d. net ...HOULSTON, Oct. 05",,,,Oct. 05,1905,net
"Epidemic Disease: Proceedings advisable in places attacked or threatened. 1d. WYMAN, July 05",,,Epidemic Disease: Proceedings advisable in places attacked or threatened,WYMAN,1d.,,"Epidemic Disease: Proceedings advisable in places attacked or threatened. Id. WYMAN, July 05",,,,July 05,1905,
"Era Annual 190s. Dramatic and Musical. ducted by Edward Ledger. 8vo. swd. 1s. Erasmus (D.) Enchiridion M. Con. OFFICE, Jan. 05",,,Era Annual,OFFICE,,8vo.,"Era Annual 1905. Dramatic and Musical. ducted by Edward Ledger. 8vo. swd. 1s. Erasmus (D.) Enchiridion M. Con. OFFICE, Jan. 05",,,,Jan. 05,1905,
"Illus. and portraits. 6d. net (Master ..DENT, Oct. 05",,,,DENT,,,"Illus. and portraits. 6d. net (Master ..DENT, Oct. 05",,,,Oct. 05,1905,
"Essays from Addison. Selected and Edit., with Intro., Notes, Glossary, &o., by J. H. Fowler. 12mo. limp, 1s. (English Literature for Secondary Schools)....... ..MACMILLAN, June 05",,,Essays from Addison,MACMILLAN,1s.,12mo.,"Essays from Addison. Selected and Edit., with Intro., Notes, Glossary, &o., by J. H. Fowler. 12mo. limp, 1s. (English Literature for Secondary Schools)....... ..MACMILLAN, June 05",,,,June 05,1905,
"Essex Field Club Year-Book and Calendar for 1905-6. Edit. by William Cole. 8vo. bds. 1s. net SIMPKIN, Sep. 05",,,Essex Field Club Year-Book and Calendar for,SIMPKIN,1s.,8vo.,"Essex Field Club Year-Book and Calendar for 1905-6. Edit. by William Cole. 8vo. bds. 1s. net SIMPKIN, Sep. 05",,,,Sep. 05,1905,net
"Estimates-C. S. Supplementary, 1d.; Army, Additional, 1d. WYMAN, Feb. 05",,,Estimates-C. S. Supplementary,WYMAN,1d.,,"Estimates-C. S. Supplementary, 1d.; Army, Additional, 1d. WYMAN, Feb. 05",,,,Feb. 05,1905,
"Etiquette of Courtship and Matrimony: Words of Advice to newly-married couple. Cr. 8vo. limp, 6d......... .ROUTLEDGE, Feb. 05",,,Etiquette of Courtship and Matrimony: Words of Advice to newly-married couple,ROUTLEDGE,6d.,8vo.,"Etiquette of Courtship and Matrimony: Words of Advice to newly-married couple. Cr. 8vo. limp, 6d......... .ROUTLEDGE, Feb. 05",,,,Feb. 05,1905,
"Euripides-Alcestis. Transl. by J. H. Haydon. Rep. Cr. 8vo. 1s. 6d...................CLIVE, Mar. 05",,,Euripides-Alcestis,CLIVE,1s. 6d.,8vo.,"Euripides-Alcestis. Transl. by J. H. Haydon. Rep. Cr. 8vo. 1s. 6d...................CLIVE, Mar. 05",,,,Mar. 05,1905,
"Euripides Electra. Transl. into English Rhyming Verse with Explanatory Notes by Gilbert Murray. Cr. 8vo. 73 × 5, pp. 112, 2s. net G. ALLEN, Nov. 05",,,Euripides Electra,G. ALLEN,2s.,8vo.,"Euripides Electra. Transl. into English Rhyming Verse with Explanatory Notes by Gilbert Murray. Cr. 8vo. 73 × 5, pp. 112, 2s. net G. ALLEN, Nov. 05",,,,Nov. 05,1905,net
"Euripides. Vols. 1 and 2 in 1 vol. Cr. 8vo. on Oxford India Paper, 9s. (Oxford Classical Texts) FROWDE, Jan. 05",,,Euripides,FROWDE,9s.,8vo.,"Euripides. Vols. 1 and 2 in 1 vol. Cr. 8vo. on Oxford India Paper, 9s. (Oxford Classical Texts) FROWDE, Jan. 05",,,,Jan. 05,1905,
"Evangelion Da-Mepharreshe. Curetonian Ver- sion of the Four Gospels, with Readings of the Sinai Palimpsest and the Early Syriac Patristic Evidence, edited, collected, and arranged by F. Crawford Burkitt. Vol. 1, 81s. 6d. net; Vol. 2, 21s. net; complete, 42s. net. 4to. C. J. CLAY, Jan. 05",,,Evangelion Da-Mepharreshe,C. J. CLAY,,4to.,"Evangelion Da-Mepharreshe. Curetonian Ver- sion of the Four Gospels, with Readings of the Sinai Palimpsest and the Early Syriac Patristic Evidence, edited, collected, and arranged by F. Crawford Burkitt. Vol. 1, 81s. 6d. net; Vol. 2, 21s. net; complete, 42s. net. 4to. C. J. CLAY, Jan. 05",,,,Jan. 05,1905,
"Evangelist Monthly (The), 190s. 4to. 2s. BEMROSE, Oct, 05",,,Evangelist Monthly (The),BEMROSE,2s.,4to.,"Evangelist Monthly (The), 1905. 4to. 2s. BEMROSE, Oct, 05",,,,"Oct, 05",1905,
"Every Boy's Magazine, 190s. Fol., 2s. 6d. OFFICE, Nov. 05",,,Every Boy's Magazine,OFFICE,2s. 6d.,,"Every Boy's Magazine, 1905. Fol., 2s. 6d. OFFICE, Nov. 05",,,,Nov. 05,1905,
"Every Child's Stories. By various writers. Illus. New edit. Cr. 8vo. 74 × 54, pp. 512, 2s. ROUTLEDGE, Dec. 05",,,Every Child's Stories,ROUTLEDGE,2s.,8vo.,"Every Child's Stories. By various writers. Illus. New edit. Cr. 8vo. 74 × 54, pp. 512, 2s. ROUTLEDGE, Dec. 05",,,,Dec. 05,1905,
"Every Hour Diary, 1906. 4to. bds. 1s. 6d.; swd. 1s. EASON, Oct. 05",,,Every Hour Diary,EASON,1s.,4to.,"Every Hour Diary, 1906. 4to. bds. 1s. 6d.; swd. 1s. EASON, Oct. 05",,,,Oct. 05,1905,
"Every Man's Own Lawyer. Handy Book of Principles of Law and Equity. By a Barrister. 43rd edit., rev. and enl., including Legislation of 1905, to which is added a Concise Dictionary of Legal Terms. Cr. 8vo. 8 x 5, pp. 838, 6s. 8d. net LOCKWOOD, Nov. 05",,,Every Man's Own Lawyer,LOCKWOOD,6s. 8d.,8vo.,"Every Man's Own Lawyer. Handy Book of Principles of Law and Equity. By a Barrister. 43rd edit., rev. and enl., including Legislation of 1905, to which is added a Concise Dictionary of Legal Terms. Cr. 8vo. 8 x 5, pp. 838, 6s. 8d. net LOCKWOOD, Nov. 05",,,,Nov. 05,1905,net
"Export List, 2d. WYMAN, Mar. 05",,,Export List,WYMAN,2d.,,"Export List, 2d. WYMAN, Mar. 05",,,,Mar. 05,1905,
"Export Merchant Shippers of Great Britain, Britain and Ireland, 190s. 8vo. 15s. 6d. net DEAN, Feb. 05",,,"Export Merchant Shippers of Great Britain, Britain and Ireland",DEAN,15s. 6d.,8vo.,"Export Merchant Shippers of Great Britain, Britain and Ireland, 1905. 8vo. 15s. 6d. net DEAN, Feb. 05",,,,Feb. 05,1905,net
"Expository Times. Vol. 16. 4to. 7s. 6d. T. & T. CLARK, Sep. 05",,,Expository Times,T. & T. CLARK,7s. 6d.,4to.,"Expository Times. Vol. 16. 4to. 7s. 6d. T. & T. CLARK, Sep. 05",,,,Sep. 05,1905,
"Fables of Florian, ed. by M. D. M. Goldschild. Fcp. 8vo. pp. 82, 4d. (Little French Classics) BLACKIE, Feb. 05",,,"Fables of Florian, ed",BLACKIE,4d.,8vo.,"Fables of Florian, ed. by M. D. M. Goldschild. Fcp. 8vo. pp. 82, 4d. (Little French Classics) BLACKIE, Feb. 05",,,,Feb. 05,1905,
"Factories and Workshops: Report (col. 2569), 3s. WYMAN, June 05",,,Factories and Workshops: Report (col,WYMAN,3s.,,"Factories and Workshops: Report (col. 2569), 3s. WYMAN, June 05",,,,June 05,1905,
"Factory Form 941: Regulations for Factories in which Self-acting Mules are used. 1d. WYMAN, Nov. 05",,,Factory Form,WYMAN,1d.,,"Factory Form 941: Regulations for Factories in which Self-acting Mules are used. 1d. WYMAN, Nov. 05",,,,Nov. 05,1905,
"Facts and Fancies for the Curious. From the Harvest-Fields of Literature. A melange of Excerpta. Cr. 8vo. 8 x 5, pp. 648, 4-1thr. 10s. 6d. ....LIPPINCOTT, Dec. 05",,,Facts and Fancies for the Curious,LIPPINCOTT,10s. 6d.,8vo.,"Facts and Fancies for the Curious. From the Harvest-Fields of Literature. A melange of Excerpta. Cr. 8vo. 8 x 5, pp. 648, 4-1thr. 10s. 6d. ....LIPPINCOTT, Dec. 05",,,,Dec. 05,1905,
"Fairy Tales. Written and Illustrated by Delta. Cr. 8vo. 7 × 5, pp. 146, 2s. 6d. net SHERRATT & HUGHES, Dec. 05",,,Fairy Tales,SHERRATT & HUGHES,2s. 6d.,8vo.,"Fairy Tales. Written and Illustrated by Delta. Cr. 8vo. 7 × 5, pp. 146, 2s. 6d. net SHERRATT & HUGHES, Dec. 05",,,,Dec. 05,1905,net
"Fairy Tales every Child should Know. A Selec- tion of the Best Fairy Tales of all Times and of all Authors. Edit. by Hamilton Wright Mabie. Illus. Cr. 8vo. 7 x 42, pp. 388, 58. HEINEMANN, Oct. 05",,,Fairy Tales every Child should Know,HEINEMANN,,8vo.,"Fairy Tales every Child should Know. A Selec- tion of the Best Fairy Tales of all Times and of all Authors. Edit. by Hamilton Wright Mabie. Illus. Cr. 8vo. 7 x 42, pp. 388, 58. HEINEMANN, Oct. 05",,,,Oct. 05,1905,
"Fairy Tales from Andersen and Grimm. In words of One Syllable. By A. Pitt-Kethley. Imp. 16mo. 86, pp. 96, 1s. 6d. ....ROUTLEDGE, July 05",,,Fairy Tales from Andersen and Grimm,ROUTLEDGE,1s. 6d.,16mo.,"Fairy Tales from Andersen and Grimm. In words of One Syllable. By A. Pitt-Kethley. Imp. 16mo. 86, pp. 96, 1s. 6d. ....ROUTLEDGE, July 05",,,,July 05,1905,
"Fairy Tales Old and New. Selection of Stories from old Fairy Tales, Grimm, Andersen, and Stories of King Arthur. Illus. Roy. 16mo. 7 x 51, pp. 384, 3s. 6d.......... .....CASSELL, Sep. 05",,,Fairy Tales Old and New,CASSELL,3s. 6d.,16mo.,"Fairy Tales Old and New. Selection of Stories from old Fairy Tales, Grimm, Andersen, and Stories of King Arthur. Illus. Roy. 16mo. 7 x 51, pp. 384, 3s. 6d.......... .....CASSELL, Sep. 05",,,,Sep. 05,1905,
"Family Friend, Jan.-Dec. Roy. 8vo. 28.; gilt, 2s. 6d.; bds. 1s. 6d. ………………..PARTRIDGE, Oct. 05",,,"Family Friend, Jan",PARTRIDGE,,8vo.,"Family Friend, Jan.-Dec. Roy. 8vo. 28.; gilt, 2s. 6d.; bds. 1s. 6d. ………………..PARTRIDGE, Oct. 05",,,,Oct. 05,1905,
"Family Herald. Vol. 94. 4to. 4s. 6d. OFFICE, May 05",,,Family Herald,OFFICE,4s. 6d.,4to.,"Family Herald. Vol. 94. 4to. 4s. 6d. OFFICE, May 05",,,,May 05,1905,
"Family Herald. Vol. 9s. 4to., 4s. 6d. OFFICE, Nov. 05",,,Family Herald,OFFICE,4s. 6d.,4to.,"Family Herald. Vol. 95. 4to., 4s. 6d. OFFICE, Nov. 05",,,,Nov. 05,1905,
"Family Herald Supplements. Vol. 76. 4to. 2s. 6d............... ..OFFICE, May 05",,,Family Herald Supplements,OFFICE,2s. 6d.,4to.,"Family Herald Supplements. Vol. 76. 4to. 2s. 6d............... ..OFFICE, May 05",,,,May 05,1905,
"Family Herald Supplements. Vol. 77. 4to. 2s. 6d. OFFICE, Sep. 05",,,Family Herald Supplements,OFFICE,2s. 6d.,4to.,"Family Herald Supplements. Vol. 77. 4to. 2s. 6d. OFFICE, Sep. 05",,,,Sep. 05,1905,
"Farm Produce, Railway Rates for: Minutes of Evidence. 1s. •WYMAN, July 05",,,"Farm Produce, Railway Rates for: Minutes of Evidence",WYMAN,,,"Farm Produce, Railway Rates for: Minutes of Evidence. 1s. •WYMAN, July 05",,,,July 05,1905,
"Farmer (J. S.), Henley (W. E.)-Dictionary of Slang and Colloquial English. Abridged from seven-volume work entitled 'Slang and its Analogues.' 8vo. 9 x 5, pp. 542, 7s. 6d. net ROUTLEDGE, Jan. 05",,,Dictionary of Slang and Colloquial English,ROUTLEDGE,7s. 6d.,8vo.,"Farmer (J. S.), Henley (W. E.)-Dictionary of Slang and Colloquial English. Abridged from seven-volume work entitled 'Slang and its Analogues.' 8vo. 9 x 5, pp. 542, 7s. 6d. net ROUTLEDGE, Jan. 05",,"['Farmer (J. S.), Henley (W. E.)']",,Jan. 05,1905,net
"Favourite Nursery Rhymes (The). Illus. by John Hassall. Imp. 8vo. bds. 18. BLACKIE, Sep. 05",,,Favourite Nursery Rhymes (The),BLACKIE,,8vo.,"Favourite Nursery Rhymes (The). Illus. by John Hassall. Imp. 8vo. bds. 18. BLACKIE, Sep. 05",,,,Sep. 05,1905,
