,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
1052,"Canals and Waterways, Royal Commission on- Second Report. Vol. 3, England and Wales and Scotland (Evidence, with Map), 7s. 7d. WYMAN, Feb. 08",,,"Canals and Waterways, Royal Commission on- Second Report",WYMAN,7s. 7d.,0.37916666666666665,,"Canals and Waterways, Royal Commission on- Second Report. Vol. 3, England and Wales and Scotland (Evidence, with Map), 7s. 7d. WYMAN, Feb. 08",,,,Feb. 08,
1053,"Canals and Waterways, Royal Commission on- Vol. IV., Returns comprising the History, Extent, Capital of, and Traffic of Works on the Canals and Inland Navigations of the U.K., with Maps, 7s. 2d. WYMAN, July 08",,,"Canals and Waterways, Royal Commission on- Vol",WYMAN,7s. 2d.,0.35833333333333334,,"Canals and Waterways, Royal Commission on- Vol. IV., Returns comprising the History, Extent, Capital of, and Traffic of Works on the Canals and Inland Navigations of the U.K., with Maps, 7s. 2d. WYMAN, July 08",,,,July 08,
1054,"Canals Commission : Evidence ea. Day, is. WYMAN, June, &c. 08",,,Canals Commission : Evidence ea,WYMAN,,0.0,,"Canals Commission : Evidence ea. Day, is. WYMAN, June, &c. 08",,,,"June, &c. 08",
1055,"Cancer Research (Colonies) : Further Corres- pondence re Cancer Research Scheme, 3d. WYMAN, April 08",Cancer Research,Colonies,Further Corres- pondence re Cancer Research Scheme,WYMAN,3d.,0.0125,,"Cancer Research (Colonies) : Further Corres- pondence re Cancer Research Scheme, 3d. WYMAN, April 08",Colonies Cancer Research,['Cancer Research (Colonies)'],,April 08,
1068,"Carlyle (Thomas)-Sartor Resartus and Essays on Burns and Scott. Cr. Svo. 8d. net, Ithr. is. 6d. net (People's Lib.)..CASSELL, April 08",Carlyle,Thomas,Sartor Resartus and Essays on Burns and Scott,CASSELL,6d.,0.025,,"Carlyle (Thomas)-Sartor Resartus and Essays on Burns and Scott. Cr. Svo. 8d. net, Ithr. is. 6d. net (People's Lib.)..CASSELL, April 08",Thomas Carlyle,['Carlyle (Thomas)'],,April 08,net
1078,"Cartwright (B. 0.)-A Siamese-English Dic- tionary, with an Introduction to the Grammar, &c. Svo., pp. 24 and 731, 21s. 6d. LUZAC, July 08",Cartwright,B. 0.,"A Siamese-English Dic- tionary, with an Introduction to the Grammar, &c",LUZAC,21s. 6d.,1.075,,"Cartwright (B. 0.)-A Siamese-English Dic- tionary, with an Introduction to the Grammar, &c. Svo., pp. 24 and 731, 215. 6d. LUZAC, July 08",B. 0. Cartwright,['Cartwright (B. 0.)'],,July 08,
1083,"Case (T. H. T.) - Songs and Poems. Cr. Svo. swd. 1s. net VUTT, Jan. 08",Case,T. H. T.,Songs and Poems,VUTT,1s.,0.05,,"Case (T. H. T.) - Songs and Poems. Cr. Svo. swd. Is. net VUTT, Jan. 08",T. H. T. Case,['Case (T. H. T.)'],,Jan. 08,net
1085,"Case against Woman Suffrage (The). Svo. swd. id. A. RIVERS, Feb. 08",,,Case against Woman Suffrage (The),A. RIVERS,,0.0,,"Case against Woman Suffrage (The). Svo. swd. id. A. RIVERS, Feb. 08",,,,Feb. 08,
1110,"Cave (John)—The Wiles of a Wife. Cr. Svo. 74 x5, pp. 316, 6s. .LONG, Aug. 08",Cave,John,The Wiles of a Wife,LONG,6s.,0.3,,"Cave (John)—The Wiles of a Wife. Cr. Svo. 74 x5, pp. 316, 6s. .LONG, Aug. 08",John Cave,['Cave (John)'],,Aug. 08,
1119,"Cena (Giovanni)—The Forewarners: A Novel. Trans. from the Italian by Olivia A. Rossetti. a. Svo. 71 x5, pp. 304, 6s. SMITH, E., June 08",Cena,Giovanni,The Forewarners: A Novel,"SMITH, E.",6s.,0.3,,"Cena (Giovanni)—The Forewarners: A Novel. Trans. from the Italian by Olivia A. Rossetti. a. Svo. 71 x5, pp. 304, 65. SMITH, E., June 08",Giovanni Cena,['Cena (Giovanni)'],,June 08,
1142,"Chancery Proceedings (Series II.) Index of, Pre- served in Public Record Office : Vol. II., 1579- 1621, ros. WYMAN, I une 08",Chancery Proceedings,Series II.,"Index of, Pre- served in Public Record Office : Vol",WYMAN,,0.0,,"Chancery Proceedings (Series II.) Index of, Pre- served in Public Record Office : Vol. II., 1579- 1621, ros. WYMAN, I une 08",Series II. Chancery Proceedings,['Chancery Proceedings (Series II.)'],,I une 08,
1168,"Chiha (Habib K.)--La Province de Bagdad. Son Passé, Son Présent, Son Avenir. Contenant aussi des notes sur le chemin de fer de Bagdad et une étude inédite sur les tribus nomades de la Mésopotamie. Illus. Svo., pp. 365, 4s. 6d. net LUZAC, Dec. 08",Chiha,Habib K.,La Province de Bagdad,LUZAC,4s. 6d.,0.225,,"Chiha (Habib K.)--La Province de Bagdad. Son Passé, Son Présent, Son Avenir. Contenant aussi des notes sur le chemin de fer de Bagdad et une étude inédite sur les tribus nomades de la Mésopotamie. Illus. Svo., pp. 365, 4s. 6d. net LUZAC, Dec. 08",Habib K. Chiha,['Chiha (Habib K.)'],,Dec. 08,net
1170,"Children Bill, Report from Standing Committee, 84d. .WYMAN, July 08",,,"Children Bill, Report from Standing Committee",WYMAN,84d.,0.35,,"Children Bill, Report from Standing Committee, 84d. .WYMAN, July 08",,,,July 08,
1173,"Children under the Poor Law: Report to the President of the Local Government Board by T. J. Macnamara, 6d. WYMAN, Feb. 08",,,Children under the Poor Law: Report to the President of the Local Government Board by T. J. Macnamara,WYMAN,6d.,0.025,,"Children under the Poor Law: Report to the President of the Local Government Board by T. J. Macnamara, 6d. WYMAN, Feb. 08",,,,Feb. 08,
1182,"China-Correspondence re Opium Question, with Map, 7d. .WYMAN, Feb. 08",,,"China-Correspondence re Opium Question, with Map",WYMAN,7d.,0.029166666666666667,,"China-Correspondence re Opium Question, with Map, 7d. .WYMAN, Feb. 08",,,,Feb. 08,
1183,"China, Foreign Trade of, 1907, 5d. WYMAN, Oct. 08",,,"China, Foreign Trade of",WYMAN,5d.,0.020833333333333332,,"China, Foreign Trade of, 1907, 5d. WYMAN, Oct. 08",,,,Oct. 08,
1195,"Christmas Sayings from Various Writers. Izmo. swd. 6d. net . TRUSLOVE & H., Oct. 08",,,Christmas Sayings from Various Writers,TRUSLOVE & H.,6d.,0.025,,"Christmas Sayings from Various Writers. Izmo. swd. 6d. net . TRUSLOVE & H., Oct. 08",,,,Oct. 08,net
1207,"Churchill (Lida A.)—The Magic Seven. bds, 1s, net ..L. N. FOWLER, Jan. 08",Churchill,Lida A.,The Magic Seven,L. N. FOWLER,1s.,0.05,,"Churchill (Lida A.)—The Magic Seven. bds, Is, net ..L. N. FOWLER, Jan. 08",Lida A. Churchill,['Churchill (Lida A.)'],,Jan. 08,net
1220,"Civil Service and Revenue Appropriation Accounts, ...WYMAN, Feb. 08",,,"Civil Service and Revenue Appropriation Accounts, ",WYMAN,,0.0,,"Civil Service and Revenue Appropriation Accounts, ...WYMAN, Feb. 08",,,,Feb. 08,
1221,"Civil Service Commission: Abstract of Rules and Regulations re Examinations, is. WYMAN, April 08",,,"Civil Service Commission: Abstract of Rules and Regulations re Examinations, is",WYMAN,,0.0,,"Civil Service Commission: Abstract of Rules and Regulations re Examinations, is. WYMAN, April 08",,,,April 08,
1222,"Civil Service Estimates—Class 1, Public Works and Buildings, 7 d. ; 2, Salaries and Expenses of Departments, is. 30.; 3, Law and Justice, s. id. ; 4, Education, Science and Art, 6 d.; 5, Foreign and Colonial Services, 5 d. ; 6, Non- Effective and Charitable Services, 4d.; 7, Miscellaneous, 24d...........WYMAN, Mar. 08",,,"Civil Service Estimates—Class 1, Public Works and Buildings",WYMAN,24d.,0.1,,"Civil Service Estimates—Class 1, Public Works and Buildings, 7 d. ; 2, Salaries and Expenses of Departments, is. 30.; 3, Law and Justice, IS. id. ; 4, Education, Science and Art, 6 d.; 5, Foreign and Colonial Services, 5 d. ; 6, Non- Effective and Charitable Services, 4d.; 7, Miscellaneous, 24d...........WYMAN, Mar. 08",,,,Mar. 08,
1223,"Civil Service-52nd Report of H.M. Commis- sioners, with Appendices, 3 d. WYMAN, July 08",,,Civil Service,WYMAN,,0.0,,"Civil Service-52nd Report of H.M. Commis- sioners, with Appendices, 3 d. WYMAN, July 08",,,,July 08,
1224,"Civil Service-Rules and Regulations for Exami- nations, is. .WYMAN, Nov. 08",,,"Civil Service-Rules and Regulations for Exami- nations, is",WYMAN,,0.0,,"Civil Service-Rules and Regulations for Exami- nations, is. .WYMAN, Nov. 08",,,,Nov. 08,
1225,"Civil Service Year Book and Official Calendar (The) 1908. Cr. Svo, sud. 2s. SHEPPARD, Feb. 08",,,Civil Service Year Book and Official Calendar (The),SHEPPARD,2s.,0.1,,"Civil Service Year Book and Official Calendar (The) 1908. Cr. Svo, sud. 2s. SHEPPARD, Feb. 08",,,,Feb. 08,
1227,"Clare (John)—Poems. Edit. with an Intro. by Arthur Symons. 7X45, pp. 208, 2s. 6d, net.. .FROWDE, Nov. 08",Clare,John,Poems,FROWDE,2s. 6d.,0.125,,"Clare (John)—Poems. Edit. with an Intro. by Arthur Symons. 7X45, pp. 208, 2s. 6d, net.. .FROWDE, Nov. 08",John Clare,['Clare (John)'],,Nov. 08,net
1239,"Clarke (M. Cowden)- Shakespeare Proverbs. Edit. by W. J. Rolfe. Cr. Svo. 6s. net PUTNAM, Nov. 08",Clarke,M. Cowden,Shakespeare Proverbs,PUTNAM,6s.,0.3,,"Clarke (M. Cowden)- Shakespeare Proverbs. Edit. by W. J. Rolfe. Cr. Svo. 6s. net PUTNAM, Nov. 08",M. Cowden Clarke,['Clarke (M. Cowden)'],,Nov. 08,net
1240,"Clarke (Marcus)— For the Term of his Natural Life. Svo. swd. 6d.....MACMILLAN, Dec. 08",Clarke,Marcus,For the Term of his Natural Life,MACMILLAN,6d.,0.025,,"Clarke (Marcus)— For the Term of his Natural Life. Svo. swd. 6d.....MACMILLAN, Dec. 08",Marcus Clarke,['Clarke (Marcus)'],,Dec. 08,
1242,"Clarke (Sidney W.)-The Law of Small Holdings in England and Wales. Clarke (W.)-Writings : A Collection, with a Biographical Sketch. Svo. 8* *5), pp. 450, SONNENSCHEIN, Jan, 08",Clarke,Sidney W.,The Law of Small Holdings in England and Wales,SONNENSCHEIN,,0.0,,"Clarke (Sidney W.)-The Law of Small Holdings in England and Wales. Clarke (W.)-Writings : A Collection, with a Biographical Sketch. Svo. 8* *5), pp. 450, SONNENSCHEIN, Jan, 08",Sidney W. Clarke,['Clarke (Sidney W.)'],,"Jan, 08",
1246,"Clarke (W. E.)—Why! Two hundred every-day Facts and Phenomena popularly and scienti- fically explained. Cr. Svo. sud. is. net (Normal Tutorial Ser.) .SIMPKIN, Jan, 08",Clarke,W. E.,Why! Two hundred every-day Facts and Phenomena popularly and scienti- fically explained,SIMPKIN,,0.0,,"Clarke (W. E.)—Why! Two hundred every-day Facts and Phenomena popularly and scienti- fically explained. Cr. Svo. sud. is. net (Normal Tutorial Ser.) .SIMPKIN, Jan, 08",W. E. Clarke,['Clarke (W. E.)'],,"Jan, 08",
1262,"Cleeve (I.ucas)—The Real Christian. Svo. swd. 6d. .T. S. CLARK, July 08",Cleeve,I.ucas,The Real Christian,T. S. CLARK,6d.,0.025,,"Cleeve (I.ucas)—The Real Christian. Svo. swd. 6d. .T. S. CLARK, July 08",I.ucas Cleeve,['Cleeve (I.ucas)'],,July 08,
1274,"Close Rolls, Calendar of, Edward I. (1302–1307). 15s. . WYMAN, Aug. 08",,,"Close Rolls, Calendar of, Edward I. ",WYMAN,15s.,0.75,,"Close Rolls, Calendar of, Edward I. (1302–1307). 155. . WYMAN, Aug. 08",,,,Aug. 08,
1282,"Coal Exports Return, 4d.. ...WYMAN, April 08",,,Coal Exports Return,WYMAN,4d.,0.016666666666666666,,"Coal Exports Return, 4d.. ...WYMAN, April 08",,,,April 08,
1283,"Coast Guard, Inter-Departmental Conference on the, 1907-Report. is. {d. .. WYMAN, May 08",,,"Coast Guard, Inter-Departmental Conference on the",WYMAN,,0.0,,"Coast Guard, Inter-Departmental Conference on the, 1907-Report. is. {d. .. WYMAN, May 08",,,,May 08,
1313,"Coleman (G, S.)-Reinforced Concrete, Diagrams for the Calculation of Beams, Slabs, and Columns in Reinforced Concrete. Fol. 3s. 6d. net ...LOCKWOOD, Aug. 08",Coleman,"G, S.","Reinforced Concrete, Diagrams for the Calculation of Beams, Slabs, and Columns in Reinforced Concrete",LOCKWOOD,3s. 6d.,0.175,,"Coleman (G, S.)-Reinforced Concrete, Diagrams for the Calculation of Beams, Slabs, and Columns in Reinforced Concrete. Fol. 3s. 6d. net ...LOCKWOOD, Aug. 08","G, S. Coleman","['Coleman (G, S.)']",,Aug. 08,net
1321,"College of Preceptors. The Calendar 1908. Svo. 29. 60. F. HODGSON, April 08",,,College of Preceptors,F. HODGSON,,0.0,,"College of Preceptors. The Calendar 1908. Svo. 29. 60. F. HODGSON, April 08",,,,April 08,
1325,"Collieries-Report on Explosions at Benwell and Whitehaven, 1s. 1d. ...... WYMAN, July 08",,,Collieries-Report on Explosions at Benwell and Whitehaven,WYMAN,1s. 1d.,0.05416666666666667,,"Collieries-Report on Explosions at Benwell and Whitehaven, Is. Id. ...... WYMAN, July 08",,,,July 08,
1332,"Commerce and Navigation between Great Britain and Foreign Powers, Handbook of Treaties, &c., relating to, ios.........WYMAN, Feb. 08",,,"Commerce and Navigation between Great Britain and Foreign Powers, Handbook of Treaties, &c",WYMAN,,0.0,,"Commerce and Navigation between Great Britain and Foreign Powers, Handbook of Treaties, &c., relating to, ios.........WYMAN, Feb. 08",,,,Feb. 08,
1333,"Commercial Treaties in force on January ist. 5}d. WYMAN, June 08",,,Commercial Treaties in force on January ist,WYMAN,,0.0,,"Commercial Treaties in force on January ist. 5}d. WYMAN, June 08",,,,June 08,
1334,"Commons, House of-Manual of Procedure in the Public Business, 1908, 3s. 6d. WYMAN, April 08",,,"Commons, House of-Manual of Procedure in the Public Business",WYMAN,3s. 6d.,0.175,,"Commons, House of-Manual of Procedure in the Public Business, 1908, 3s. 6d. WYMAN, April 08",,,,April 08,
1343,"Confessio Medici. By the Writer of The Young People. Svo. 81 x 54, pp. 170, 3s. 6d. net MACMILLAN, Feb. 08",,,Confessio Medici,MACMILLAN,3s. 6d.,0.175,,"Confessio Medici. By the Writer of The Young People. Svo. 81 x 54, pp. 170, 35. 6d. net MACMILLAN, Feb. 08",,,,Feb. 08,net
1344,"Congo-Further Correspondence, 64d. WYMAN, Feb. 08",,,Congo-Further Correspondence,WYMAN,64d.,0.26666666666666666,,"Congo-Further Correspondence, 64d. WYMAN, Feb. 08",,,,Feb. 08,
1345,"Congo State: Further Correspondence respecting the Taxation of Natives and other Questions, 2d. WYMAN, Aug. 08",,,Congo State: Further Correspondence respecting the Taxation of Natives and other Questions,WYMAN,2d.,0.008333333333333333,,"Congo State: Further Correspondence respecting the Taxation of Natives and other Questions, 2d. WYMAN, Aug. 08",,,,Aug. 08,
1359,"Constantinople, Consular Report, 2fd. WYMAN, June 08",,,"Constantinople, Consular Report",WYMAN,,0.0,,"Constantinople, Consular Report, 2fd. WYMAN, June 08",,,,June 08,
1361,"Consular Reports, Index to. s. 2d. WYMAN, Feb, 08",,,"Consular Reports, Index to",WYMAN,2d.,0.008333333333333333,,"Consular Reports, Index to. IS. 2d. WYMAN, Feb, 08",,,,"Feb, 08",
1362,"Consumption, Report on Sanitoria for, and certain other aspects of the Tuberculosis Question, by Dr. Bulstrode, ros. 2d. ....WYMAN, Jan. 08",,,"Consumption, Report on Sanitoria for, and certain other aspects of the Tuberculosis Question, by Dr",WYMAN,2d.,0.008333333333333333,,"Consumption, Report on Sanitoria for, and certain other aspects of the Tuberculosis Question, by Dr. Bulstrode, ros. 2d. ....WYMAN, Jan. 08",,,,Jan. 08,
1363,"Consumption (Sanatoria for) and Certain Other Aspects of the Tuberculosis Question : Report by Dr. Bulstrode, 5s. WYMAN, Aug. 08",Consumption,Sanatoria for,Certain Other Aspects of the Tuberculosis Question : Report by Dr,WYMAN,5s.,0.25,,"Consumption (Sanatoria for) and Certain Other Aspects of the Tuberculosis Question : Report by Dr. Bulstrode, 5s. WYMAN, Aug. 08",Sanatoria for Consumption,['Consumption (Sanatoria for)'],,Aug. 08,
1366,"Contour Charts, Aid for Reading Ordnance Survey Maps. Sheets 1 and 2. On canvas and rollers, ea. 58. net BELL, June 08",,,"Contour Charts, Aid for Reading Ordnance Survey Maps",BELL,,0.0,,"Contour Charts, Aid for Reading Ordnance Survey Maps. Sheets 1 and 2. On canvas and rollers, ea. 58. net BELL, June 08",,,,June 08,
1367," Contour Road Book of Ireland (The). From special surveys, by Harry R. G. Inglis. Tamo., pp. 288, 28. net. GALL & I., Sep. 08",,,Contour Road Book of Ireland (The),GALL & I.,,0.0,," Contour Road Book of Ireland (The). From special surveys, by Harry R. G. Inglis. Tamo., pp. 288, 28. net. GALL & I., Sep. 08",,,,Sep. 08,
1405,"Correggio-Masterpieces. 1smo. swd. 6d. net GOWANS & G., June 08",,,Correggio-Masterpieces,GOWANS & G.,6d.,0.025,,"Correggio-Masterpieces. Ismo. swd. 6d. net GOWANS & G., June 08",,,,June 08,net
1412,"Couch (A. T. Quiller-;.(Q)-Hetty Wesley. Cheap edit. with special pref. 12m0., pp. 278, s. net ARROWSMITH, Oct, 08",Couch,A. T. Quiller-;.(Q,Hetty Wesley,ARROWSMITH,,0.0,,"Couch (A. T. Quiller-;.(Q)-Hetty Wesley. Cheap edit. with special pref. 12m0., pp. 278, IS. net ARROWSMITH, Oct, 08",A. T. Quiller-;.(Q Couch,['Couch (A. T. Quiller-;.(Q)'],,"Oct, 08",
1417,"METHUEN, Sep. 08",,,,METHUEN,,0.0,,"METHUEN, Sep. 08",,,,Sep. 08,
1419,"Coventry (R. G. T.)-New Poems. тбmo. 5s. Count's Chauffeur, Le Queux (W.) is. net May 08 net E. MATHEWS, July 08",Coventry,R. G. T.,New Poems,E. MATHEWS,,0.0,,"Coventry (R. G. T.)-New Poems. тбmo. 5S. Count's Chauffeur, Le Queux (W.) is. net May 08 net E. MATHEWS, July 08",R. G. T. Coventry,['Coventry (R. G. T.)'],,July 08,
1423,"Dogs. Illus. Imp: 410. 15 XII, pp. 270, 63s. net .. L'ANCETT, MCQUIRE, Dec. 08",,,Dogs,"L'ANCETT, MCQUIRE",63s.,3.15,,"Dogs. Illus. Imp: 410. 15 XII, pp. 270, 635. net .. L'ANCETT, MCQUIRE, Dec. 08",,,,Dec. 08,net
1425,"Courtney (William Prideaux)--The Secrets of our GRIFFIN, Oct. 08",Courtney,William Prideaux,,GRIFFIN,,0.0,,"Courtney (William Prideaux)--The Secrets of our GRIFFIN, Oct. 08",William Prideaux Courtney,['Courtney (William Prideaux)'],,Oct. 08,
1427,"CHATTO, Oct. 08",,,,CHATTO,,0.0,,"CHATTO, Oct. 08",,,,Oct. 08,
1429,"FROWDE, Oct. 08",,,,FROWDE,,0.0,,"FROWDE, Oct. 08",,,,Oct. 08,
1430,"Cracknell (4. G.) Workman (W. P.) Geometry. .MACMILLAN, Oct. 08",Cracknell,4. G.,Workman (W. P.) Geometry,MACMILLAN,,0.0,,"Cracknell (4. G.) Workman (W. P.) Geometry. .MACMILLAN, Oct. 08",4. G. Cracknell,['Cracknell (4. G.)'],,Oct. 08,
1432,"NASH, Sep. 08",,,,NASH,,0.0,,"NASH, Sep. 08",,,,Sep. 08,
1437,"W. STEVENS, Aug. 08",,,,W. STEVENS,,0.0,,"W. STEVENS, Aug. 08",,,,Aug. 08,
1445,"HEINEMANN, Oct. 08",,,,HEINEMANN,,0.0,,"HEINEMANN, Oct. 08",,,,Oct. 08,
1446,"Crake (E. E.) The Royalist Brothers : a Tale of Crete, Trade of, 1907, 4 d. WYMAN, July 08",Crake,E. E.,"The Royalist Brothers : a Tale of Crete, Trade of",WYMAN,,0.0,,"Crake (E. E.) The Royalist Brothers : a Tale of Crete, Trade of, 1907, 4 d. WYMAN, July 08",E. E. Crake,['Crake (E. E.)'],,July 08,
1447,"MACMILLAN, June 08",,,,MACMILLAN,,0.0,,"MACMILLAN, June 08",,,,June 08,
1451,"Ser.) .. DALTON, July 08",,,Ser,DALTON,,0.0,,"Ser.) .. DALTON, July 08",,,,July 08,
1459,"Cross (A. W. S.) and Munby (A. E.)--Practical Notes for Architectural Draughtsmen. In port- folio, 1żs. net .. TECHNICAL JOURNALS, Feb. 08",Cross,A. W. S.,Practical Notes for Architectural Draughtsmen,TECHNICAL JOURNALS,,0.0,,"Cross (A. W. S.) and Munby (A. E.)--Practical Notes for Architectural Draughtsmen. In port- folio, 1żs. net .. TECHNICAL JOURNALS, Feb. 08",A. W. S. Cross,"['Cross (A. W. S.)', 'Munby (A. E.)']",,Feb. 08,
1468,"Crown Jewels Commission (Ireland) : Minutes of Evidence, 8£d. WYMAN, Feb. 08",Crown Jewels Commission,Ireland,"Minutes of Evidence, 8£d",WYMAN,,0.0,,"Crown Jewels Commission (Ireland) : Minutes of Evidence, 8£d. WYMAN, Feb. 08",Ireland Crown Jewels Commission,['Crown Jewels Commission (Ireland)'],,Feb. 08,
1492,"Cyprus-Hig Commissioner's Report for 1907-8, 4d. WYMAN, Sep. 08",,,Cyprus-Hig Commissioner's Report for,WYMAN,4d.,0.016666666666666666,,"Cyprus-Hig Commissioner's Report for 1907-8, 4d. WYMAN, Sep. 08",,,,Sep. 08,
1559,"Dawson (L. H.)--A Book of the Saints. 321110 Ithr. is. net (Miniature Reference Lib.) ROUTLEDGE, Jan, 08",Dawson,L. H.,A Book of the Saints,ROUTLEDGE,,0.0,,"Dawson (L. H.)--A Book of the Saints. 321110 Ithr. is. net (Miniature Reference Lib.) ROUTLEDGE, Jan, 08",L. H. Dawson,['Dawson (L. H.)'],,"Jan, 08",
1570,"Day at the Zoo (A)— With illus. in Black and White and Folding Coloured Cages. Folio bds. 28. ..S.P.C.K., Oct. 08",,,Day at the Zoo (A)— With illus,S.P.C.K.,,0.0,,"Day at the Zoo (A)— With illus. in Black and White and Folding Coloured Cages. Folio bds. 28. ..S.P.C.K., Oct. 08",,,,Oct. 08,
1571,"Day Dreams of Greece, Stork (C. W.) is, net OFFICE, Dec. 08",,,,OFFICE,,0.0,,"Day Dreams of Greece, Stork (C. W.) is, net OFFICE, Dec. 08",,,,Dec. 08,
1572,"Daylight Saving Bill : Select Committee, Report, Proceedings, Evidence and Appendix, is. 6d. WYMAN, Aug. 08",,,"Daylight Saving Bill : Select Committee, Report, Proceedings, Evidence and Appendix, is",WYMAN,6d.,0.025,,"Daylight Saving Bill : Select Committee, Report, Proceedings, Evidence and Appendix, is. 6d. WYMAN, Aug. 08",,,,Aug. 08,
1602,"WATERLOW, April 08",,,,WATERLOW,,0.0,,"WATERLOW, April 08",,,,April 08,
1603,"Denmark, Consular Report, 21d... WYMAN, Sep. 08",,,"Denmark, Consular Report",WYMAN,21d.,0.0875,,"Denmark, Consular Report, 21d... WYMAN, Sep. 08",,,,Sep. 08,
1604,"CASSELL, Mar. 08",,,,CASSELL,,0.0,,"CASSELL, Mar. 08",,,,Mar. 08,
1606,"NUTT, May 08",,,,NUTT,,0.0,,"NUTT, May 08",,,,May 08,
1608,"SPON, Aug. 08",,,,SPON,,0.0,,"SPON, Aug. 08",,,,Aug. 08,
1609,"NUTT, June 08",,,,NUTT,,0.0,,"NUTT, June 08",,,,June 08,
1625,"Dickens (Charles)-Little Dorrit. 12m0., pp. 798, is, net, Ithr. 2s. net (Everyman's Lib.) DENT, Feb. 08",Dickens,Charles,Little Dorrit,DENT,2s.,0.1,,"Dickens (Charles)-Little Dorrit. 12m0., pp. 798, is, net, Ithr. 25. net (Everyman's Lib.) DENT, Feb. 08",Charles Dickens,['Dickens (Charles)'],,Feb. 08,net
1638,"Dickinson (B. B.) and Andrews (A. W.)-Mac millan's Orographical Map of Europe. Cloth mounted on rollers and varnished, 15s. net MACMILLAN, June 08",Dickinson,B. B.,Mac millan's Orographical Map of Europe,MACMILLAN,15s.,0.75,,"Dickinson (B. B.) and Andrews (A. W.)-Mac millan's Orographical Map of Europe. Cloth mounted on rollers and varnished, 155. net MACMILLAN, June 08",B. B. Dickinson,"['Dickinson (B. B.)', 'Andrews (A. W.)']",,June 08,net
1649,"Dictionary of National Biography. Edit. by Leslie Stephen and Sidney Lee. Vol. 8. Glover-Harriott. Re-issue. Ryl. Svo. 9 x64, pp. 1346, 155, net, i mor. 218. net SMITH, E., Oct, 08",,,Dictionary of National Biography,"SMITH, E.",,0.0,,"Dictionary of National Biography. Edit. by Leslie Stephen and Sidney Lee. Vol. 8. Glover-Harriott. Re-issue. Ryl. Svo. 9 x64, pp. 1346, 155, net, i mor. 218. net SMITH, E., Oct, 08",,,,"Oct, 08",
1652,"Diehl (Alice M.)-Her Ladyship of the Season. Cr. Svo. 73 X 5, pp. 316, 6s. . . LONG, April 08",Diehl,Alice M.,Her Ladyship of the Season,LONG,6s.,0.3,,"Diehl (Alice M.)-Her Ladyship of the Season. Cr. Svo. 73 X 5, pp. 316, 6s. . . LONG, April 08",Alice M. Diehl,['Diehl (Alice M.)'],,April 08,
1663,"Diseases, Dangerous and Unhealthy : Regulations and Special Rules in Force, January, 1908, 6d. WYMAN, Jan. 08",,,"Diseases, Dangerous and Unhealthy : Regulations and Special Rules in Force, January",WYMAN,6d.,0.025,,"Diseases, Dangerous and Unhealthy : Regulations and Special Rules in Force, January, 1908, 6d. WYMAN, Jan. 08",,,,Jan. 08,
1664,"Disney (Henry W.). -The Elements of Commercial Law. Cr. Svo. 7° X41, pp. 220, 2s. 6d. MACDONALD & EVANS, Oct. 08",Disney,Henry W.,The Elements of Commercial Law,MACDONALD & EVANS,2s. 6d.,0.125,,"Disney (Henry W.). -The Elements of Commercial Law. Cr. Svo. 7° X41, pp. 220, 25. 6d. MACDONALD & EVANS, Oct. 08",Henry W. Disney,['Disney (Henry W.)'],,Oct. 08,
1671,"Diving, Deep Water, Report of Committee upon the Effects of. Illus., is. .WYMAN, Feb. 08",,,"Diving, Deep Water, Report of Committee upon the Effects of",WYMAN,,0.0,,"Diving, Deep Water, Report of Committee upon the Effects of. Illus., is. .WYMAN, Feb. 08",,,,Feb. 08,
1714,"Drainage Manual. Rev. Edit., 2s. 6d. WYMAN, Mar. 08",,,Drainage Manual,WYMAN,2s. 6d.,0.125,,"Drainage Manual. Rev. Edit., 25. 6d. WYMAN, Mar. 08",,,,Mar. 08,
1725,"Dreyer (J. L. E.)-Second Index Catalogue of Nebulæ and Clusters of Stars : containing objects found in the years 1895-1907, with Notes and Corrections to the New General Catalogue and to the Index Catalogue for 1888-94. 8s. (Memoirs of the Roy. Astro- nomical Soc., Vol. 59, Pt. 2) WILLIAMS & N., Dec. 08",Dreyer,J. L. E.,Second Index Catalogue of Nebulæ and Clusters of Stars : containing objects found in the years,WILLIAMS & N.,8s.,0.4,,"Dreyer (J. L. E.)-Second Index Catalogue of Nebulæ and Clusters of Stars : containing objects found in the years 1895-1907, with Notes and Corrections to the New General Catalogue and to the Index Catalogue for 1888-94. 8s. (Memoirs of the Roy. Astro- nomical Soc., Vol. 59, Pt. 2) WILLIAMS & N., Dec. 08",J. L. E. Dreyer,['Dreyer (J. L. E.)'],,Dec. 08,
1732,"Didden (F. H.)-In Christ's Name. Four Addresses delivered to Candidates for Ordina- tion in the Chapel of Fulham Palace, Advent, 1907. Svo. 9 X 51, pp. 82, 2s. net LONGMANS, Feb. 08",Didden,F. H.,In Christ's Name,LONGMANS,2s.,0.1,,"Didden (F. H.)-In Christ's Name. Four Addresses delivered to Candidates for Ordina- tion in the Chapel of Fulham Palace, Advent, 1907. Svo. 9 X 51, pp. 82, 2s. net LONGMANS, Feb. 08",F. H. Didden,['Didden (F. H.)'],,Feb. 08,net
